Gene,Club cells_1_corr,Club cells_1_pval,Club cells_1_ci_low,Club cells_1_ci_high,NE_7_corr,NE_7_pval,NE_7_ci_low,NE_7_ci_high
Msi2,-0.15251186744559037,4.932350504209856e-24,-0.18147441153407917,-0.12328497663591427,0.15251200336447207,4.9318896372076114e-24,0.12328511367648608,0.18147454610689515
Casz1,-0.15246771419921812,5.08434224008302e-24,-0.18143069549972676,-0.12324045906753024,0.15246798002878897,5.083413424639442e-24,0.12324072709019063,0.18143095869735612
Syt14,-0.15238125297624175,5.395529395271867e-24,-0.18134509009710312,-0.12315328476712727,0.1523810501462098,5.396281138674178e-24,0.123153080264812,0.18134488927423054
Fryl,-0.1523455514476809,5.529458898078802e-24,-0.1813097418254443,-0.12311728892654358,0.15234527639409604,5.530503396115727e-24,0.12311701160580317,0.18130946949314922
Cbfa2t3,-0.15209431754104585,6.569671020234938e-24,-0.18106099169344897,-0.12286398610248818,0.15209428672733866,6.569809795077432e-24,0.12286395503526293,0.18106096118414813
Gm26917,-0.15129150057242996,1.1373579186283154e-23,-0.18026608677214404,-0.12205458344496284,0.15129136539651272,1.137462736721312e-23,0.12205444716344135,0.18026595292524675
Fut8,-0.15069716942476413,1.7041362739616817e-23,-0.17967758858877902,-0.12145540191416124,0.15069708273799193,1.7042365753866217e-23,0.12145531452148589,0.17967750275126676
Kmt2c,-0.15059243887327783,1.8296768516134045e-23,-0.1795738837481395,-0.12134981885692597,0.15059253403591985,1.8295587245086197e-23,0.12134991479389068,0.17957397797906932
Cpe,-0.15028412050686432,2.2548806500672412e-23,-0.1792685812529201,-0.12103899462323786,0.15028419333301318,2.2547694781244205e-23,0.12103906804060642,0.17926865336736617
Cadps,-0.1502752574924034,2.2684509713589377e-23,-0.17925980485107088,-0.12103005965914332,0.15027541268275227,2.2682126627542037e-23,0.12103021610928111,0.1792599585248827
Plxna2,-0.15003902961174823,2.661486968977516e-23,-0.17902588377533843,-0.12079191583541242,0.15003889538088555,2.661728433059419e-23,0.12079178051681776,0.17902575085433103
Unc79,-0.14992225238106163,2.8799644844212554e-23,-0.1789102456834091,-0.12067419271808519,0.14992227150347856,2.8799272939918496e-23,0.1206742119953249,0.1789102646193562
C130021I20Rik,-0.14973099844973917,3.276736988618518e-23,-0.17872085566632748,-0.12048139142149432,0.14973107594310886,3.2765657421881526e-23,0.12048146954138754,0.17872093240490072
Cerk,-0.14897788180841595,5.438105231768907e-23,-0.1779750578304259,-0.11972220304192342,0.14897786997147264,5.438148417041994e-23,0.11972219110981779,0.17797504610825246
Cacna2d3,-0.14893161451270917,5.609522632329576e-23,-0.17792923907524258,-0.1196755638479162,0.14893156130755383,5.609722799890918e-23,0.11967551021517009,0.1779291863858148
Ubqln2,-0.14867180548022696,6.676224410247776e-23,-0.17767194643852663,-0.1194136688588102,0.1486715237453611,6.677483711103177e-23,0.11941338486415946,0.1776716674302685
Calm1,-0.14859205966865285,7.042220081715891e-23,-0.17759297221449036,-0.11933328360015609,0.14859218960763304,7.041607864671221e-23,0.11933341458074859,0.17759310089653846
Cbx6,-0.14801000431976208,1.0387146714755043e-22,-0.17701653727958042,-0.11874657261914562,0.14801005931812822,1.038676605176297e-22,0.11874662805645671,0.17701659174781412
Ksr2,-0.14742036890140156,1.5373717227979485e-22,-0.17643257517838035,-0.11815224177368722,0.14742029019022845,1.5374520249703117e-22,0.11815216243711539,0.1764324972231821
Nipbl,-0.14719733590857167,1.782399997745707e-22,-0.1762116828267876,-0.11792743817441616,0.1471976024119527,1.7820853043159136e-22,0.11792770679171453,0.1762119467740481
Slc35d3,-0.147052252235975,1.962141627482117e-22,-0.17606799007942414,-0.1177812043272243,0.1470521027196584,1.9623358113259721e-22,0.11778105362624741,0.17606784199589096
Khdrbs3,-0.14697295565663449,2.0678427176185752e-22,-0.17598945319817919,-0.11770127964779104,0.1469728256564478,2.0680205494777525e-22,0.11770114861819754,0.17598932444315143
Uchl1,-0.14673946978059826,2.4128999717692084e-22,-0.1757582020802515,-0.11746594655622328,0.14673943965181951,2.4129479824396445e-22,0.11746591618929389,0.175758172239637
Sox11,-0.1467025740131974,2.4724076419404e-22,-0.17572165915945026,-0.11742875919003742,0.14670259406893418,2.4723749037162074e-22,0.11742877940425862,0.175721679023409
Enho,-0.14637190552221713,3.0748505479719864e-22,-0.17539414939198997,-0.11709548098754735,0.14637187414386438,3.0749141016369523e-22,0.11709544936186236,0.17539411831307536
Rock1,-0.1462685447852548,3.291403869838148e-22,-0.1752917746946724,-0.11699130585669186,0.1462686355496972,3.2912072407708533e-22,0.11699139733599755,0.17529186459351648
Kif5c,-0.1460151439081054,3.8882334909838813e-22,-0.17504078855286845,-0.11673591112404823,0.14601521129287656,3.888061348971486e-22,0.11673597903851393,0.1750408552960107
Cpeb4,-0.14579769488679398,4.484890843904168e-22,-0.17482540866290772,-0.11651675421742895,0.14579777847116912,4.484644933962141e-22,0.1165168384577436,0.1748254914524713
Inppl1,-0.14576337698710004,4.586991289364331e-22,-0.17479141706061724,-0.11648216703904353,0.1457632458419847,4.587385840554841e-22,0.11648203486502165,0.17479128716230768
Lrp11,-0.14554187446344594,5.303581701829923e-22,-0.17457201893650637,-0.11625892818311767,0.14554178713940435,5.303884975907839e-22,0.11625884017513664,0.17457193244152427
Neto2,-0.1445901373735138,9.869842510014476e-22,-0.1736292910851545,-0.11529976420420723,0.14459000608624856,9.870685297373555e-22,0.11529963189620836,0.17362916103699633
Pcdh7,-0.1443285894600655,1.1698141034428722e-21,-0.17337020968763792,-0.1150361848665057,0.14432851524047874,1.169870466969146e-21,0.11503611007104603,0.17337013616740518
Fry,-0.1441263385771896,1.3338146244382844e-21,-0.17316986336674586,-0.11483236594321344,0.14412620489475209,1.3339302117652365e-21,0.11483223122515868,0.1731697309423781
Obsl1,-0.14385181094477378,1.5933226489213972e-21,-0.17289791706851732,-0.11455571385847456,0.14385176204586167,1.5933730539987338e-21,0.11455566458155937,0.17289786862899845
Nrcam,-0.14376612677429523,1.6841096946123758e-21,-0.17281303766412623,-0.1144693675451828,0.14376592182744943,1.6843328651189243e-21,0.11446916101509694,0.17281283464167274
Myt1,-0.14375202468668824,1.6995341462253413e-21,-0.17279906798533134,-0.11445515652308945,0.14375209119791213,1.699461071323816e-21,0.1144552235480649,0.17279913387208848
Mki67,-0.14362217626396645,1.8482862862921438e-21,-0.17267043819995714,-0.11432430562290773,0.1436224223007694,1.8479926013667417e-21,0.1143245535582438,0.17267068192862284
B4galt2,-0.14345498720729324,2.058909701988288e-21,-0.17250481676618373,-0.1141558273024617,0.1434549253383062,2.0589918774008676e-21,0.11415576495668929,0.17250475547699784
Aatk,-0.1433938434015515,2.14172456980667e-21,-0.17244424585587897,-0.11409421241247959,0.14339390201379776,2.1416436275466177e-21,0.11409427147619772,0.17244430391905483
Aplp2,-0.14307990391712438,2.6216747134358808e-21,-0.1721332444114389,-0.11377785772177851,0.14308027977181234,2.6210408529756292e-21,0.1137782364644475,0.172133616752109
Spcs3,-0.14237242303249673,4.1280580721759556e-21,-0.17143236333716133,-0.11306495581244713,0.14237225705875478,4.128496632214323e-21,0.11306478857048287,0.17143219890827177
Dyrk2,-0.14214254165804618,4.7818253186033826e-21,-0.17120462010358373,-0.11283331948266281,0.1421423945255059,4.7822749104798184e-21,0.11283317122790668,0.17120447433853775
Cyfip2,-0.14194840076001256,5.412923896333908e-21,-0.17101228250301342,-0.11263769895972969,0.1419483669389521,5.413040713414741e-21,0.11263766488110342,0.1710122489959103
Ago2,-0.14192673567319378,5.4882674010892705e-21,-0.17099081851716239,-0.11261586889560335,0.1419266532192688,5.488556117841037e-21,0.11261578581385463,0.17099073682854346
Prune2,-0.14157605456137837,6.862407158805995e-21,-0.1706433886814461,-0.11226252132045275,0.14157613688690454,6.86204765445955e-21,0.11226260427108509,0.17064347024455437
Scn5a,-0.14111455540938608,9.200379310832017e-21,-0.17018615721989147,-0.11179752437849559,0.14111447790928958,9.200831540417983e-21,0.11179744629208928,0.170186080435422
Brinp1,-0.14073598628385353,1.1693214874339637e-20,-0.16981107954732064,-0.11141609559040594,0.1407357912254686,1.1694657526219807e-20,0.11141589906080163,0.16981088628574142
Purb,-0.1405309351827492,1.3311108729907282e-20,-0.16960791606666298,-0.1112094991663057,0.14053055102517958,1.3314338405838027e-20,0.11120911211599464,0.1696075354431787
Cnpy1,-0.14031646721165167,1.524012788587591e-20,-0.16939541975973338,-0.11099341761558587,0.14031647806685338,1.524002357630527e-20,0.11099342855238799,0.16939543051520856
Camk1d,-0.14014814752783772,1.6945380979663635e-20,-0.1692286455923026,-0.11082383349694991,0.14014800228353325,1.6946930979488873e-20,0.11082368716229263,0.16922850168091655
Zfp462,-0.13986334613368082,2.0270332347755413e-20,-0.16894645546019033,-0.11053689653442246,0.1398633413456389,2.0270393339383643e-20,0.11053689171051874,0.1689464507160085
Nav1,-0.13966290178317017,2.2989297532716635e-20,-0.16874784606749602,-0.11033495209356473,0.13966288101028218,2.2989597196437744e-20,0.1103349311653416,0.16874782548465003
Sez6l2,-0.1396432603068593,2.3274370485811982e-20,-0.168728384271045,-0.11031516375416055,0.13964311288608808,2.327652327900345e-20,0.1103150152311838,0.1687282381987905
Dsp,-0.13962496723628207,2.3543013477283983e-20,-0.16871025852474056,-0.11029673392369066,0.13962515046779952,2.3540307496116417e-20,0.11029691852495592,0.16871044008036132
Samd8,-0.13917086924322275,3.128739524494849e-20,-0.1682603078002895,-0.1098392475359903,0.13917083046626655,3.1288153783937335e-20,0.10983920847021829,0.16826026937696487
Adgrb2,-0.13909064680831773,3.2896185554868304e-20,-0.16818081677548347,-0.10975842778790015,0.13909045041725865,3.290022261516638e-20,0.10975822993504562,0.16818062217451168
9330159F19Rik,-0.13868146456705077,4.246348459668873e-20,-0.1677753592754315,-0.1093462049276602,0.13868148149673645,4.24630367634456e-20,0.10934622198294107,0.16777537605121173
Kif1a,-0.13867404872526481,4.2660101889822795e-20,-0.16776801084843093,-0.10933873407210538,0.13867419257467176,4.2656279447905285e-20,0.10933887898861494,0.1677681533901847
Scg3,-0.13814745900663652,5.918361428404628e-20,-0.16724619990403025,-0.10880824636719907,0.13814743839519195,5.918437119048003e-20,0.10880822560350904,0.16724617947931442
Cpd,-0.13801590314065473,6.421474394344245e-20,-0.16711583535549632,-0.10867571929128919,0.13801604444046672,6.420911973556847e-20,0.1086758616336862,0.1671159753762994
Cd9,-0.1378688282836083,7.034071773082471e-20,-0.16697009114503472,-0.10852755989024984,0.1378688123315665,7.034141251937495e-20,0.1085275438206469,0.16697007533724864
Thbs1,-0.13760895400690779,8.260809725551728e-20,-0.16671256494866257,-0.10826577246232927,0.13760888735052315,8.261150022385802e-20,0.10826570531575348,0.16671249889403883
Col18a1,-0.135967386092387,2.2641495544937688e-19,-0.16508573757080763,-0.10661221363849403,0.13596733709543304,2.26421727341932e-19,0.10661216428606275,0.16508568901145934
Bhlhe41,-0.1350805624254715,3.8834475146910557e-19,-0.16420681125448033,-0.10571897967587844,0.13508047739885518,3.883647729728482e-19,0.10571889403692933,0.1642067269828265
Maco1,-0.13494570289868799,4.2141655778451507e-19,-0.16407314862871825,-0.10558314948411548,0.13494561221885526,4.214397051989412e-19,0.10558305815197419,0.16407305875332448
Gabrb3,-0.1348736387625382,4.402136497381162e-19,-0.1640017236354455,-0.1055105671082909,0.13487348003634525,4.402559519638911e-19,0.10551040724098491,0.1640015663166714
Npy1r,-0.134866909563395,4.420105797685433e-19,-0.16399505410254395,-0.10550378953297608,0.1348671294153228,4.419517573743486e-19,0.10550401096537493,0.163995272005138
Jhy,-0.13408268380412341,7.095648651102241e-19,-0.16321776365064727,-0.1047139446634171,0.1340825959841914,7.0960236316975755e-19,0.10471385621631507,0.16321767660532616
Mia3,-0.1339050771238958,7.895421934227743e-19,-0.1630417226132465,-0.10453507054669271,0.1339049872343269,7.89584843394299e-19,0.10453498001613513,0.16304163351560466
Rgs2,-0.13372128543017314,8.816729949238701e-19,-0.16285954913134693,-0.10434996927958785,0.13372124116671583,8.816964140185835e-19,0.10434992470098463,0.16285950525737222
Slc18a1,-0.13278635479198386,1.5420215841934004e-18,-0.1619328194217535,-0.10340840846937085,0.1327862294845925,1.5421367107295339e-18,0.10340828227687604,0.16193269521007478
Gria2,-0.1326603509780668,1.6621791536565088e-18,-0.1618079169436468,-0.10328151511051452,0.1326602947490789,1.6622347845112324e-18,0.10328145848478215,0.16180786120591964
Nktr,-0.13264710312283878,1.6753370051752857e-18,-0.1617947848269863,-0.10326817378540107,0.1326472104123985,1.6752300326990957e-18,0.1032682818318969,0.1617948911792629
Ssbp3,-0.13206443091368172,2.3679212178351075e-18,-0.16121719286326533,-0.10268140100509567,0.13206435977679792,2.3680210204432878e-18,0.10268132936883256,0.16121712234539579
Neurl1a,-0.13177487966323986,2.8105279987714535e-18,-0.1609301587455731,-0.1023898196356305,0.13177465384976372,2.8109031986787323e-18,0.10238959224088795,0.16092993489321858
Auts2,-0.13139056393970913,3.5262019156149215e-18,-0.16054917634592974,-0.10200281717350718,0.13139045485030695,3.5264286428380495e-18,0.10200270732272741,0.16054906820147005
Nfatc2,-0.1309194511616027,4.6523866832604984e-18,-0.16008213786336115,-0.10152842299694037,0.13091939775315214,4.6525325980336036e-18,0.1015283692172466,0.1600820849160594
Tut4,-0.13083047305824536,4.901849863277685e-18,-0.15999392779793187,-0.1014388266432367,0.13083027160387983,4.902429381751531e-18,0.10143862378963818,0.15999372808194426
Dnajc6,-0.13081041853137748,4.9598730381292384e-18,-0.15997404631267395,-0.10141863283648661,0.13081044512716702,4.9597956423290874e-18,0.10141865961696947,0.15997407267899594
Tenm1,-0.13066504475854948,5.4012300263375544e-18,-0.15982992619818873,-0.10127225015829557,0.13066505828632868,5.4011872048510944e-18,0.10127226377989938,0.15982993960936637
Lrrc58,-0.1304708358054342,6.0518198983760854e-18,-0.15963739010289946,-0.10107669536564426,0.13047106105943676,6.051022243290231e-18,0.10107692217930832,0.1596376134179168
Snap91,-0.1299915154221871,8.007022740989025e-18,-0.15916218894534,-0.10059406308309418,0.12999142231533561,8.007457369438442e-18,0.10059396933425804,0.15916209663732528
Nova1,-0.12982943289376145,8.799983230312514e-18,-0.1590014962777906,-0.1004308637637241,0.12982935591221334,8.800377668717741e-18,0.10043078625212888,0.15900141995599357
Sel1l3,-0.12953421749524827,1.044826943662195e-17,-0.1587088083856645,-0.10013361831869906,0.12953421608700566,1.044827798364549e-17,0.1001336169007852,0.15870880698946643
Slc16a6,-0.12953341511818514,1.0453140408098428e-17,-0.1587080128712189,-0.10013281043124717,0.1295333636102871,1.0453453172381668e-17,0.10013275856961584,0.15870796180385935
Adgrb1,-0.1293403785652029,1.1692519689275921e-17,-0.15851662623177126,-0.09993844931083058,0.12934026713287555,1.1693275412806572e-17,0.09993833711453115,0.15851651575124023
Rgs7,-0.129177609871093,1.2849372461682893e-17,-0.15835524704330384,-0.09977456548321609,0.12917752437569716,1.2850008828582125e-17,0.09977447940250775,0.15835516227734592
Fmn1,-0.1288403098251021,1.5617918727098536e-17,-0.1580208214604164,-0.09943495966204505,0.12884023018506163,1.5618637314625296e-17,0.09943487947839608,0.15802074249827602
Palmd,-0.12875980446595425,1.6361211909427695e-17,-0.15794100117648854,-0.09935390498279004,0.12875975682218974,1.6361661964907204e-17,0.09935385701404864,0.1579409539380445
Kndc1,-0.12868189019696674,1.711376802121403e-17,-0.15786374957021657,-0.09927545944533267,0.12868187608579504,1.7113907362968998e-17,0.09927544523797524,0.15786373557902839
Prkacb,-0.12862487592150681,1.7685988597564496e-17,-0.1578072199761983,-0.09921805664229491,0.12862508790692326,1.7683826457130145e-17,0.09921827007193759,0.1578074301598695
Srrm4,-0.12793268467398955,2.633472257044793e-17,-0.15712089782608069,-0.0985211640234974,0.12793270412637509,2.6334428746152243e-17,0.09852118360759847,0.15712091711392537
Mycbp2,-0.12768910341308048,3.027930603843505e-17,-0.156879375186969,-0.09827593521748637,0.1276890016398582,3.028107019861735e-17,0.09827583275663271,0.15687927427315124
Stxbp1,-0.1275177391683552,3.3398030058522424e-17,-0.15670945713127094,-0.09810341403264079,0.1275175424117501,3.3401786934797434e-17,0.09810321594867896,0.1567092620341546
Grm5,-0.1274000544512219,3.572116162825872e-17,-0.15659276458626709,-0.09798493580868455,0.1273998271261481,3.5725799784676664e-17,0.09798470695164427,0.15659253917692875
Abcg1,-0.12732500737658833,3.728507179884347e-17,-0.15651834979025153,-0.09790938315330909,0.12732491132200197,3.728711612027776e-17,0.09790928645183483,0.15651825454472165
Chd4,-0.1272766149508037,3.832912719960303e-17,-0.15647036489940902,-0.0978606648949168,0.1272765450260462,3.833065647203477e-17,0.0978605944994487,0.1564702955634205
Herc1,-0.12698587993779245,4.5236529950331985e-17,-0.1561820753988908,-0.09756797529246566,0.12698585208415772,4.523724721738837e-17,0.09756794725181687,0.15618204777930816
Samd1,-0.12692792967777122,4.675334139095475e-17,-0.1561246119918949,-0.09750963604547522,0.1269276696388977,4.6760259499401704e-17,0.097509374261565,0.1561243541372204
Mcf2l,-0.12691929159113316,4.698369107330261e-17,-0.1561160464588188,-0.09750093999361316,0.12691940243811664,4.6980728069464537e-17,0.09750105158439842,0.1561161563747971
