source,target,sign
ASCL1,LACTB2,0
ASCL1,LAMA2,0
ASCL1,LAMA5,0
ASCL1,LAMTOR3,0
ASCL1,LAPTM4A,0
ASCL1,LAPTM5,0
ASCL1,LARP1,0
ASCL1,LARP4B,0
ASCL1,LARS2,0
ASCL1,LASP1,0
ASCL1,LASS6,0
ASCL1,LBH,0
ASCL1,LBR,0
ASCL1,LCA5,0
ASCL1,LCAT,0
ASCL1,LCK,0
ASCL1,LCLAT1,0
ASCL1,LDHAL6B,0
ASCL1,LDHD,0
ASCL1,LDLR,0
ASCL1,LDLRAD1,0
ASCL1,LDLRAD3,0
ASCL1,LDLRAP1,0
ASCL1,LDOC1L,0
ASCL1,LEMD2,0
ASCL1,LENG9,0
ASCL1,LEP,0
ASCL1,LEPREL4,0
ASCL1,LFNG,0
ASCL1,LGALS3BP,0
ASCL1,LGALS9,0
ASCL1,LGI2,0
ASCL1,LGMN,0
ASCL1,LGR4,0
ASCL1,LHFPL3,0
ASCL1,LHPP,0
ASCL1,LHX2,0
ASCL1,LHX3,0
ASCL1,LHX4,0
ASCL1,LHX5,0
ASCL1,LHX8,0
ASCL1,LIFR,0
ASCL1,LIMA1,0
ASCL1,LIMCH1,0
ASCL1,LIMK1,0
ASCL1,LIMK2,0
ASCL1,LIN28A,0
ASCL1,LIPC,0
ASCL1,LIPG,0
ASCL1,LITAF,0
ASCL1,LMAN1,0
ASCL1,LMAN1L,0
ASCL1,LMBR1,0
ASCL1,LMBRD1,0
ASCL1,LMCD1,0
ASCL1,LMNA,0
ASCL1,LMNB2,0
ASCL1,LMO1,0
ASCL1,LMO2,0
ASCL1,LMOD3,0
ASCL1,LMTK2,0
ASCL1,LMX1A,0
ASCL1,LMX1B,0
ASCL1,LNP,0
ASCL1,LOH12CR1,0
ASCL1,LONRF1,0
ASCL1,LONRF2,0
ASCL1,LOX,0
ASCL1,LPAR6,0
ASCL1,LPCAT1,0
ASCL1,LPHN2,0
ASCL1,LPIN1,0
ASCL1,LPIN2,0
ASCL1,LPL,0
ASCL1,LPP,0
ASCL1,LRBA,0
ASCL1,LRFN1,0
ASCL1,LRFN2,0
ASCL1,LRGUK,0
ASCL1,LRIG1,0
ASCL1,LRIG3,0
ASCL1,LRP11,0
ASCL1,LRP1B,0
ASCL1,LRP5,0
ASCL1,LRP6,0
ASCL1,LRPAP1,0
ASCL1,LRRC1,0
ASCL1,LRRC16A,0
ASCL1,LRRC28,0
ASCL1,LRRC3,0
ASCL1,LRRC33,0
ASCL1,LRRC3B,0
ASCL1,LRRC4,0
ASCL1,LRRC42,0
ASCL1,LRRC49,0
ASCL1,LRRC8B,0
ASCL1,LRRC8C,0
ASCL1,LRRFIP1,0
ASCL1,LRRIQ3,0
ASCL1,LRRK1,0
ASCL1,LRRK2,0
ASCL1,LRRN3,0
ASCL1,LRRTM2,0
ASCL1,LRRTM4,0
ASCL1,LRSAM1,0
ASCL1,LRTM1,0
ASCL1,LRTM2,0
ASCL1,LSM14B,0
ASCL1,LSM3,0
ASCL1,LSM5,0
ASCL1,LTC4S,0
ASCL1,LUC7L,0
ASCL1,LY6H,0
ASCL1,LY86,0
ASCL1,LYPD1,0
ASCL1,LYPD6,0
ASCL1,LYPD6B,0
ASCL1,LYPLAL1,0
ASCL1,LYSMD2,0
ASCL1,LYSMD4,0
ASCL1,LYZL1,0
ASCL1,LZTS1,0
ASCL1,MAB21L1,0
ASCL1,MACF1,0
ASCL1,MACROD1,0
ASCL1,MAD1L1,0
ASCL1,MAEL,0
ASCL1,MAF,0
ASCL1,MAFA,0
ASCL1,MAFF,0
ASCL1,MAGI1,0
ASCL1,MAGI2,0
ASCL1,MAL2,0
ASCL1,MALT1,0
ASCL1,MAML1,0
ASCL1,MAML3,0
ASCL1,MAMSTR,0
ASCL1,MAN1A,0
ASCL1,MAN1C1,0
ASCL1,MAN2A1,0
ASCL1,MAOA,0
ASCL1,MAOB,0
ASCL1,MAP3K15,0
ASCL1,MAP3K4,0
ASCL1,MAP3K5,0
ASCL1,MAP3K8,0
ASCL1,MAP4K4,0
ASCL1,MAPK10,0
ASCL1,MAPK1IP1,0
ASCL1,MAPKAP1,0
ASCL1,MAPKBP1,0
ASCL1,MAPRE3,0
ASCL1,2016-03-01 00:00:00,0
ASCL1,2016-03-10 00:00:00,0
ASCL1,2016-03-05 00:00:00,0
ASCL1,2016-03-08 00:00:00,0
ASCL1,MAS1,0
ASCL1,MAST2,0
ASCL1,MAST4,0
ASCL1,MASTL,0
ASCL1,MAT1A,0
ASCL1,MATN1,0
ASCL1,MATN4,0
ASCL1,MAX,0
ASCL1,MB,0
ASCL1,MBD2,0
ASCL1,MBD5,0
ASCL1,MBIP,0
ASCL1,MBNL1,0
ASCL1,MBNL3,0
ASCL1,MBOAT2,0
ASCL1,MBP,0
ASCL1,MC2R,0
ASCL1,MCART1,0
ASCL1,MCAT,0
ASCL1,MCF2L,0
ASCL1,MCM2,0
ASCL1,MCPH1,0
ASCL1,MCRS1,0
ASCL1,MCTP2,0
ASCL1,MDGA2,0
ASCL1,MDK,0
ASCL1,MDM4,0
ASCL1,ME2,0
ASCL1,MED13,0
ASCL1,MED13L,0
ASCL1,MED20,0
ASCL1,MED31,0
ASCL1,MED9,0
ASCL1,MEF2A,0
ASCL1,MEF2C,0
ASCL1,MEF2D,0
ASCL1,MEGF10,0
ASCL1,MEGF11,0
ASCL1,MEGF6,0
ASCL1,MEGF9,0
ASCL1,MEIS1,0
ASCL1,MEIS2,0
ASCL1,MEMO1,0
ASCL1,MEN1,0
ASCL1,MEOX1,0
ASCL1,MESDC2,0
ASCL1,METRNL,0
ASCL1,METTL13,0
ASCL1,METTL15,0
ASCL1,METTL8,0
ASCL1,MEX3B,0
ASCL1,MFNG,0
ASCL1,MFRP,0
ASCL1,MFSD11,0
ASCL1,MFSD6L,0
ASCL1,MGAT3,0
ASCL1,MGAT4A,0
ASCL1,MGAT5,0
ASCL1,MGAT5B,0
ASCL1,MGEA5,0
ASCL1,MGL2,0
ASCL1,MGMT,0
ASCL1,MGST2,0
ASCL1,MIB1,0
ASCL1,MICAL1,0
ASCL1,MICAL2,0
ASCL1,MICAL3,0
ASCL1,MICALCL,0
ASCL1,MID1IP1,0
ASCL1,MINOS1,0
ASCL1,MINPP1,0
ASCL1,MIPEP,0
ASCL1,MKL2,0
ASCL1,MKLN1,0
ASCL1,MLEC,0
ASCL1,MLF1IP,0
ASCL1,MLH3,0
ASCL1,MLKL,0
ASCL1,MLL3,0
ASCL1,MLL5,0
ASCL1,MLLT3,0
ASCL1,MLXIP,0
ASCL1,MLYCD,0
ASCL1,MMAA,0
ASCL1,MMAB,0
ASCL1,MMADHC,0
ASCL1,MMP17,0
ASCL1,MMS22L,0
ASCL1,MN1,0
ASCL1,MNAT1,0
ASCL1,MNS1,0
ASCL1,MOB4,0
ASCL1,MOBP,0
ASCL1,MOCS1,0
ASCL1,MON1B,0
ASCL1,MON2,0
ASCL1,MORC2A,0
ASCL1,MORC3,0
ASCL1,MOSPD4,0
ASCL1,MPDZ,0
ASCL1,MPHOSPH9,0
ASCL1,MPP6,0
ASCL1,MPPED1,0
ASCL1,MPPED2,0
ASCL1,MPRIP,0
ASCL1,MPZL1,0
ASCL1,MR1,0
ASCL1,MRC2,0
ASCL1,MRE11A,0
ASCL1,MREG,0
ASCL1,MRFAP1,0
ASCL1,MRGPRF,0
ASCL1,MRGPRG,0
ASCL1,MRO,0
ASCL1,MRP63,0
ASCL1,MRPL23,0
ASCL1,MRPL35,0
ASCL1,MRPL36,0
ASCL1,MRPL37,0
ASCL1,MRPL39,0
ASCL1,MRPS18A,0
ASCL1,MRPS23,0
ASCL1,MRPS27,0
ASCL1,MRPS30,0
ASCL1,MRPS33,0
ASCL1,MRVI1,0
ASCL1,MS4A10,0
ASCL1,MS4A15,0
ASCL1,MSI1,0
ASCL1,MSI2,0
ASCL1,MSLN,0
ASCL1,MSRA,0
ASCL1,MTAP1B,0
ASCL1,MTAP2,0
ASCL1,MTAP6,0
ASCL1,MTAP7,0
ASCL1,MTHFD1L,0
ASCL1,MTMR10,0
ASCL1,MTMR3,0
ASCL1,MTNR1A,0
ASCL1,MTNR1B,0
ASCL1,MTPAP,0
ASCL1,MTPN,0
ASCL1,MTSS1,0
ASCL1,MTSS1L,0
ASCL1,MTUS2,0
ASCL1,MUC1,0
ASCL1,MUC19,0
ASCL1,MUC20,0
ASCL1,MUC4,0
ASCL1,MUL1,0
ASCL1,MURC,0
ASCL1,MUSTN1,0
ASCL1,MVK,0
ASCL1,MX1,0
ASCL1,MXD4,0
ASCL1,MXRA7,0
ASCL1,MYB,0
ASCL1,MYBL1,0
ASCL1,MYC,0
ASCL1,MYCL1,0
ASCL1,MYCN,0
ASCL1,MYH14,0
ASCL1,MYH15,0
ASCL1,MYH2,0
ASCL1,MYH3,0
ASCL1,MYH9,0
ASCL1,MYL10,0
ASCL1,MYLIP,0
ASCL1,MYLK,0
ASCL1,MYLK4,0
ASCL1,MYO10,0
ASCL1,MYO16,0
ASCL1,MYO18B,0
ASCL1,MYO1A,0
ASCL1,MYO1B,0
ASCL1,MYO1D,0
ASCL1,MYO1H,0
ASCL1,MYO3B,0
ASCL1,MYO5B,0
ASCL1,MYO5C,0
ASCL1,MYO6,0
ASCL1,MYO7B,0
ASCL1,MYOCD,0
ASCL1,MYOM1,0
ASCL1,MYOM2,0
ASCL1,MYOM3,0
ASCL1,MYOZ2,0
ASCL1,MYOZ3,0
ASCL1,MYRIP,0
ASCL1,MYST4,0
ASCL1,MYT1,0
ASCL1,MYT1L,0
ASCL1,MYZAP,0
ASCL1,N4BP2L1,0
ASCL1,N6AMT1,0
ASCL1,NAA10,0
ASCL1,NACAD,0
ASCL1,NACC2,0
ASCL1,NAF1,0
ASCL1,NAGPA,0
ASCL1,NAIP1,0
ASCL1,NAIP6,0
ASCL1,NALCN,0
ASCL1,NAMPT,0
ASCL1,NANS,0
ASCL1,NAP1L5,0
ASCL1,NAPG,0
ASCL1,NARFL,0
ASCL1,NARG2,0
ASCL1,NAT1,0
ASCL1,NAV1,0
ASCL1,NAV2,0
ASCL1,NAV3,0
ASCL1,NBL1,0
ASCL1,NCAM1,0
ASCL1,NCAM2,0
ASCL1,NCCRP1,0
ASCL1,NCEH1,0
ASCL1,NCOA1,0
ASCL1,NCOA2,0
ASCL1,NCOA3,0
ASCL1,NCOR2,0
ASCL1,NCS1,0
ASCL1,NDFIP2,0
ASCL1,NDN,0
ASCL1,NDRG2,0
ASCL1,NDST1,0
ASCL1,NDST2,0
ASCL1,NDUFA10,0
ASCL1,NDUFA12,0
ASCL1,NDUFAF3,0
ASCL1,NDUFB7,0
ASCL1,NDUFB9,0
ASCL1,NDUFS4,0
ASCL1,NDUFS5,0
ASCL1,NEBL,0
ASCL1,NECAB1,0
ASCL1,NEDD1,0
ASCL1,NEDD4L,0
ASCL1,NEDD9,0
ASCL1,NEFL,0
ASCL1,NEK10,0
ASCL1,NEK6,0
ASCL1,NELL2,0
ASCL1,NENF,0
ASCL1,NEO1,0
ASCL1,NETO1,0
ASCL1,NEU3,0
ASCL1,NEU4,0
ASCL1,NEURL1A,0
ASCL1,NEURL1B,0
ASCL1,NEURL3,0
ASCL1,NEUROG3,0
ASCL1,NF2,0
ASCL1,NFASC,0
ASCL1,NFATC1,0
ASCL1,NFATC2,0
ASCL1,NFATC3,0
ASCL1,NFE2L2,0
ASCL1,NFIA,0
ASCL1,NFIB,0
ASCL1,NFIC,0
ASCL1,NFKB2,0
ASCL1,NFKBIE,0
ASCL1,NFKBIZ,0
ASCL1,NFRKB,0
ASCL1,NFU1,0
ASCL1,NFYC,0
ASCL1,NGEF,0
ASCL1,NGF,0
ASCL1,NHSL1,0
ASCL1,NID2,0
ASCL1,NINJ1,0
ASCL1,NINL,0
ASCL1,NIPBL,0
ASCL1,NKD1,0
ASCL1,NKD2,0
ASCL1,NKX2-1,0
ASCL1,NKX3-1,0
ASCL1,NKX6-1,0
ASCL1,NKX6-3,0
ASCL1,NLGN1,0
ASCL1,NLRP1B,0
ASCL1,NLRP4C,0
ASCL1,NMB,0
ASCL1,NMNAT3,0
ASCL1,NMU,0
ASCL1,NOC4L,0
ASCL1,NOL11,0
ASCL1,NOL4,0
ASCL1,NOSTRIN,0
ASCL1,NOTCH1,0
ASCL1,NOTCH2,0
ASCL1,NOTCH3,0
ASCL1,NOTCH4,0
ASCL1,NOV,0
ASCL1,NOX3,0
ASCL1,NPC1,0
ASCL1,NPEPL1,0
ASCL1,NPHP3,0
ASCL1,NPHP4,0
ASCL1,NPL,0
ASCL1,NPM3,0
ASCL1,NPPA,0
ASCL1,NPSR1,0
ASCL1,NPTN,0
ASCL1,NPY,0
ASCL1,NPY1R,0
ASCL1,NR1D1,0
ASCL1,NR2E3,0
ASCL1,NR2F6,0
ASCL1,NR3C1,0
ASCL1,NR3C2,0
ASCL1,NR4A1,0
ASCL1,NRBP2,0
ASCL1,NRCAM,0
ASCL1,NRD1,0
ASCL1,NRF1,0
ASCL1,NRP1,0
ASCL1,NRP2,0
ASCL1,NRXN1,0
ASCL1,NRXN3,0
ASCL1,NSF,0
ASCL1,NSG2,0
ASCL1,NSMAF,0
ASCL1,NSMCE2,0
ASCL1,NSUN7,0
ASCL1,NT5C1A,0
ASCL1,NT5DC3,0
ASCL1,NT5E,0
ASCL1,NT5M,0
ASCL1,NTAN1,0
ASCL1,NTF3,0
ASCL1,NTM,0
ASCL1,NTN1,0
ASCL1,NTN4,0
ASCL1,NTNG1,0
ASCL1,NTRK2,0
ASCL1,NTSR2,0
ASCL1,NUAK2,0
ASCL1,NUCB2,0
ASCL1,NUDCD3,0
ASCL1,NUDT1,0
ASCL1,NUDT18,0
ASCL1,NUDT6,0
ASCL1,NUF2,0
ASCL1,NUMB,0
ASCL1,NUP160,0
ASCL1,NUP210,0
ASCL1,NUP214,0
ASCL1,NUP54,0
ASCL1,NUPL1,0
ASCL1,NUPL2,0
ASCL1,NUPR1,0
ASCL1,NVL,0
ASCL1,NXN,0
ASCL1,NXPH1,0
ASCL1,NXT1,0
ASCL1,O3FAR1,0
ASCL1,OAS1H,0
ASCL1,OAZ2-PS,0
ASCL1,OBFC2A,0
ASCL1,OBSCN,0
ASCL1,OBSL1,0
ASCL1,ODC1,0
ASCL1,ODZ1,0
ASCL1,ODZ2,0
ASCL1,ODZ3,0
ASCL1,ODZ4,0
ASCL1,OGFOD1,0
ASCL1,OGFRL1,0
ASCL1,OIT1,0
ASCL1,OLFM1,0
ASCL1,OLFM2,0
ASCL1,OLFML1,0
ASCL1,OLFML2A,0
ASCL1,OLFML2B,0
ASCL1,OLFR1505,0
ASCL1,OLFR225,0
ASCL1,OLFR324,0
ASCL1,OLFR412,0
ASCL1,OLFR945,0
ASCL1,OLFR948,0
ASCL1,OMA1,0
ASCL1,ONECUT1,0
ASCL1,ONECUT2,0
ASCL1,OPA1,0
ASCL1,OPHN1,0
ASCL1,OPRD1,0
ASCL1,OPRM1,0
ASCL1,OPTC,0
ASCL1,OSBP2,0
ASCL1,OSBPL11,0
ASCL1,OSBPL3,0
ASCL1,OSBPL5,0
ASCL1,OTOA,0
ASCL1,OTOS,0
ASCL1,OTUB1,0
ASCL1,OTUD3,0
ASCL1,OTUD4,0
ASCL1,OTUD7A,0
ASCL1,OVOL1,0
ASCL1,OXR1,0
ASCL1,OXTR,0
ASCL1,P4HA2,0
ASCL1,PABPC1,0
ASCL1,PABPC1L,0
ASCL1,PABPC2,0
ASCL1,PABPC6,0
ASCL1,PABPN1L,0
ASCL1,PACRG,0
ASCL1,PACSIN2,0
ASCL1,PADI1,0
ASCL1,PADI2,0
ASCL1,PADI3,0
ASCL1,PADI4,0
ASCL1,PAH,0
ASCL1,PAIP2B,0
ASCL1,PAK1,0
ASCL1,PAK4,0
ASCL1,PALLD,0
ASCL1,PALMD,0
ASCL1,PAM,0
ASCL1,PANK4,0
ASCL1,PANX2,0
ASCL1,PAPD5,0
ASCL1,PAPD7,0
ASCL1,PAPPA,0
ASCL1,PAPSS1,0
ASCL1,PARD3,0
ASCL1,PARD3B,0
ASCL1,PARD6B,0
ASCL1,PARD6G,0
ASCL1,PARK2,0
ASCL1,PARN,0
ASCL1,PARVA,0
ASCL1,PARVB,0
ASCL1,PARVG,0
ASCL1,PATZ1,0
ASCL1,PAWR,0
ASCL1,PAX1,0
ASCL1,PAX7,0
ASCL1,PAX8,0
ASCL1,PBP2,0
ASCL1,PBX1,0
ASCL1,PBX4,0
ASCL1,PCBP1,0
ASCL1,PCBP3,0
ASCL1,PCCA,0
ASCL1,PCDH1,0
ASCL1,PCDH10,0
ASCL1,PCDH18,0
ASCL1,PCDH7,0
ASCL1,PCDH9,0
ASCL1,PCGF5,0
ASCL1,PCIF1,0
ASCL1,PCLO,0
ASCL1,PCM1,0
ASCL1,PCMTD2,0
ASCL1,PCSK1,0
ASCL1,PCSK6,0
ASCL1,PCSK9,0
ASCL1,PDCD1,0
ASCL1,PDCD4,0
ASCL1,PDCL2,0
ASCL1,PDE10A,0
ASCL1,PDE1C,0
ASCL1,PDE2A,0
ASCL1,PDE4D,0
ASCL1,PDE6C,0
ASCL1,PDE6H,0
ASCL1,PDE8B,0
ASCL1,PDE9A,0
ASCL1,PDGFA,0
ASCL1,PDGFB,0
ASCL1,PDHA1,0
ASCL1,PDHA2,0
ASCL1,PDK2,0
ASCL1,PDLIM1,0
ASCL1,PDLIM2,0
ASCL1,PDLIM3,0
ASCL1,PDS5A,0
ASCL1,PDSS1,0
ASCL1,PDZD2,0
ASCL1,PDZRN3,0
ASCL1,PDZRN4,0
ASCL1,PEBP4,0
ASCL1,PECAM1,0
ASCL1,PEF1,0
ASCL1,PELI1,0
ASCL1,PEMT,0
ASCL1,PEPD,0
ASCL1,PET112L,0
ASCL1,PEX14,0
ASCL1,PEX16,0
ASCL1,PEX26,0
ASCL1,PEX3,0
ASCL1,PEX5,0
ASCL1,PEX5L,0
ASCL1,PGA5,0
ASCL1,PGAP3,0
ASCL1,PGBD5,0
ASCL1,PGLYRP3,0
ASCL1,PGM5,0
ASCL1,PGPEP1L,0
ASCL1,PGS1,0
ASCL1,PHACTR1,0
ASCL1,PHACTR2,0
ASCL1,PHB,0
ASCL1,PHF14,0
ASCL1,PHF17,0
ASCL1,PHF2,0
ASCL1,PHF21A,0
ASCL1,PHF21B,0
ASCL1,PHIP,0
ASCL1,PHLDA1,0
ASCL1,PHLDA3,0
ASCL1,PHLPP1,0
ASCL1,PHOX2A,0
ASCL1,PHOX2B,0
ASCL1,PHTF2,0
ASCL1,PHYHIP,0
ASCL1,PI4KB,0
ASCL1,PICALM,0
ASCL1,PICK1,0
ASCL1,PID1,0
ASCL1,PIGH,0
ASCL1,PIGN,0
ASCL1,PIGR,0
ASCL1,PIGT,0
ASCL1,PIK3AP1,0
ASCL1,PIK3CA,0
ASCL1,PIK3CD,0
ASCL1,PIK3CG,0
ASCL1,PIK3IP1,0
ASCL1,PIK3R1,0
ASCL1,PIK3R3,0
ASCL1,PIM1,0
ASCL1,PIM3,0
ASCL1,PIN1,0
ASCL1,PINK1,0
ASCL1,PINX1,0
ASCL1,PION,0
ASCL1,PIP4K2A,0
ASCL1,PIRT,0
ASCL1,PISD,0
ASCL1,PITPNB,0
ASCL1,PITPNC1,0
ASCL1,PITPNM2,0
ASCL1,PITPNM3,0
ASCL1,PITRM1,0
ASCL1,PITX2,0
ASCL1,PIWIL1,0
ASCL1,PJA2,0
ASCL1,PKD1,0
ASCL1,PKDCC,0
ASCL1,PKHD1,0
ASCL1,PKIB,0
ASCL1,PKM2,0
ASCL1,PKNOX2,0
ASCL1,PLA2G1B,0
ASCL1,PLA2G2C,0
ASCL1,PLA2G2E,0
ASCL1,PLA2G3,0
ASCL1,PLA2G4B,0
ASCL1,PLA2G6,0
ASCL1,PLAC8L1,0
ASCL1,PLB1,0
ASCL1,PLCB1,0
ASCL1,PLCB4,0
ASCL1,PLCG2,0
ASCL1,PLCH2,0
ASCL1,PLCL2,0
ASCL1,PLD1,0
ASCL1,PLD4,0
ASCL1,PLEKHA1,0
ASCL1,PLEKHA7,0
ASCL1,PLEKHB2,0
ASCL1,PLEKHF1,0
ASCL1,PLEKHG1,0
ASCL1,PLEKHG3,0
ASCL1,PLEKHH1,0
ASCL1,PLEKHH3,0
ASCL1,PLK2,0
ASCL1,PLK3,0
ASCL1,PLK4,0
ASCL1,PLLP,0
ASCL1,PLOD2,0
ASCL1,PLXNA1,0
ASCL1,PLXNA2,0
ASCL1,PLXNA4,0
ASCL1,PLXNB2,0
ASCL1,PLXNC1,0
ASCL1,PLXND1,0
ASCL1,PMEPA1,0
ASCL1,PMFBP1,0
ASCL1,PNLIP,0
ASCL1,PNMA2,0
ASCL1,PNMAL1,0
ASCL1,PNMAL2,0
ASCL1,PNMT,0
ASCL1,PNPLA2,0
ASCL1,PNRC1,0
ASCL1,POC5,0
ASCL1,PODXL,0
ASCL1,PODXL2,0
ASCL1,POFUT2,0
ASCL1,POLA2,0
ASCL1,POLD3,0
ASCL1,POLR2F,0
ASCL1,POLR2H,0
ASCL1,POLR2M,0
ASCL1,POLR3K,0
ASCL1,POMC,0
ASCL1,POMT1,0
ASCL1,POPDC3,0
ASCL1,POU2F1,0
ASCL1,POU2F2,0
ASCL1,POU3F1,0
ASCL1,PPAP2A,0
ASCL1,PPAP2B,0
ASCL1,PPAPDC1A,0
ASCL1,PPARA,0
ASCL1,PPARD,0
ASCL1,PPARGC1A,0
ASCL1,PPCDC,0
ASCL1,PPIF,0
ASCL1,PPM1H,0
ASCL1,PPP1CB,0
ASCL1,PPP1R12B,0
ASCL1,PPP1R13B,0
ASCL1,PPP1R17,0
ASCL1,PPP1R26,0
ASCL1,PPP1R32,0
ASCL1,PPP1R3B,0
ASCL1,PPP2CA,0
ASCL1,PPP2R5A,0
ASCL1,PPP3CA,0
ASCL1,PPP3CC,0
ASCL1,PPP3R2,0
ASCL1,PPP4R1,0
ASCL1,PPP5C,0
ASCL1,PPP6R1,0
ASCL1,PPP6R3,0
ASCL1,PPT2,0
ASCL1,PPTC7,0
ASCL1,PQLC2,0
ASCL1,PRDM1,0
ASCL1,PRDM10,0
ASCL1,PRDM11,0
ASCL1,PRDM14,0
ASCL1,PRDM16,0
ASCL1,PRDM2,0
ASCL1,PRELP,0
ASCL1,PREP,0
ASCL1,PREX1,0
ASCL1,PRF1,0
ASCL1,PRICKLE2,0
ASCL1,PRIM2,0
ASCL1,PRKAG2,0
ASCL1,PRKAG3,0
ASCL1,PRKAR1B,0
ASCL1,PRKAR2B,0
ASCL1,PRKCA,0
ASCL1,PRKCD,0
ASCL1,PRKCE,0
ASCL1,PRKCH,0
ASCL1,PRKCZ,0
ASCL1,PRKD1,0
ASCL1,PRKG1,0
ASCL1,PRL5A1,0
ASCL1,PRLR,0
ASCL1,PRMT2,0
ASCL1,PRMT3,0
ASCL1,PRMT7,0
ASCL1,PROK2,0
ASCL1,PROM1,0
ASCL1,PROX1,0
ASCL1,PRPS2,0
ASCL1,PRPSAP1,0
ASCL1,PRPSAP2,0
ASCL1,PRR15,0
ASCL1,PRR15L,0
ASCL1,PRR5,0
ASCL1,PRRC1,0
ASCL1,PRRC2B,0
ASCL1,PRSS2,0
ASCL1,PRSS22,0
ASCL1,PRSS23,0
ASCL1,PRSS30,0
ASCL1,PRSS35,0
ASCL1,PRSS38,0
ASCL1,PRSS40,0
ASCL1,PRSS52,0
ASCL1,PRSS8,0
ASCL1,PRX,0
ASCL1,PSAPL1,0
ASCL1,PSD2,0
ASCL1,PSD3,0
ASCL1,PSD4,0
ASCL1,PSEN2,0
ASCL1,PSMA7,0
ASCL1,PSMB2,0
ASCL1,PSMD7,0
ASCL1,PSMF1,0
ASCL1,PSMG1,0
ASCL1,PSMG3,0
ASCL1,PSTPIP1,0
ASCL1,PTBP1,0
ASCL1,PTCD2,0
ASCL1,PTCHD2,0
ASCL1,PTCHD3,0
ASCL1,PTGIS,0
ASCL1,PTH,0
ASCL1,PTH2,0
ASCL1,PTK2,0
ASCL1,PTK2B,0
ASCL1,PTK7,0
ASCL1,PTMS,0
ASCL1,PTN,0
ASCL1,PTP4A2,0
ASCL1,PTP4A3,0
ASCL1,PTPLAD2,0
ASCL1,PTPLB,0
ASCL1,PTPN12,0
ASCL1,PTPN14,0
ASCL1,PTPRJ,0
ASCL1,PTPRK,0
ASCL1,PTPRM,0
ASCL1,PTPRN2,0
ASCL1,PTPRO,0
ASCL1,PTPRS,0
ASCL1,PTPRT,0
ASCL1,PTPRU,0
ASCL1,PVRL1,0
ASCL1,PWP1,0
ASCL1,PWWP2B,0
ASCL1,PYGB,0
ASCL1,PYROXD2,0
ASCL1,QK,0
ASCL1,QPRT,0
ASCL1,QRSL1,0
ASCL1,QSOX2,0
ASCL1,R3HDML,0
ASCL1,RAB11A,0
ASCL1,RAB11FIP4,0
ASCL1,RAB12,0
ASCL1,RAB17,0
ASCL1,RAB22A,0
ASCL1,RAB27B,0
ASCL1,RAB3B,0
ASCL1,RAB3C,0
ASCL1,RAB3GAP2,0
ASCL1,RAB43,0
ASCL1,RAB44,0
ASCL1,RAB6B,0
ASCL1,RAB8B,0
ASCL1,RABGGTA,0
ASCL1,RABIF,0
ASCL1,RAD18,0
ASCL1,RAD21,0
ASCL1,RAD23B,0
ASCL1,RAD51L1,0
ASCL1,RAD9B,0
ASCL1,RAG1,0
ASCL1,RAI1,0
ASCL1,RALBP1,0
ASCL1,RALGDS,0
ASCL1,RALGPS1,0
ASCL1,RALGPS2,0
ASCL1,RANBP3L,0
ASCL1,RANBP9,0
ASCL1,RANGRF,0
ASCL1,RAP1A,0
ASCL1,RAP1GAP,0
ASCL1,RAP1GAP2,0
ASCL1,RAPGEF1,0
ASCL1,RAPGEF4,0
ASCL1,RAPGEF5,0
ASCL1,RAPH1,0
ASCL1,RARS,0
ASCL1,RASA2,0
ASCL1,RASAL1,0
ASCL1,RASD1,0
ASCL1,RASD2,0
ASCL1,RASGEF1A,0
ASCL1,RASGRF1,0
ASCL1,RASGRP1,0
ASCL1,RASGRP3,0
ASCL1,RASL11A,0
ASCL1,RASSF10,0
ASCL1,RASSF5,0
ASCL1,RASSF8,0
ASCL1,RAVER1,0
ASCL1,RAVER2,0
ASCL1,RAX,0
ASCL1,RB1,0
ASCL1,RB1CC1,0
ASCL1,RBBP8,0
ASCL1,RBFOX2,0
ASCL1,RBFOX3,0
ASCL1,RBM19,0
ASCL1,RBM20,0
ASCL1,RBM33,0
ASCL1,RBM34,0
ASCL1,RBM38,0
ASCL1,RBM44,0
ASCL1,RBP1,0
ASCL1,RBPJ,0
ASCL1,RBPMS,0
ASCL1,REEP1,0
ASCL1,RENBP,0
ASCL1,REPIN1,0
ASCL1,RERE,0
ASCL1,RERG,0
ASCL1,RET,0
ASCL1,REV1,0
ASCL1,REV3L,0
ASCL1,RFC5,0
ASCL1,RFWD2,0
ASCL1,RFX7,0
ASCL1,RFXAP,0
ASCL1,RGL1,0
ASCL1,RGMA,0
ASCL1,RGNEF,0
ASCL1,RGS11,0
ASCL1,RGS13,0
ASCL1,RGS17,0
ASCL1,RGS2,0
ASCL1,RGS3,0
ASCL1,RGS6,0
ASCL1,RGS7,0
ASCL1,RGS8,0
ASCL1,RGS9,0
ASCL1,RHBDD3,0
ASCL1,RHBDL2,0
ASCL1,RHBG,0
ASCL1,RHEB,0
ASCL1,RHO,0
ASCL1,RHOB,0
ASCL1,RHOBTB3,0
ASCL1,RIMBP3,0
ASCL1,RIMKLA,0
ASCL1,RIMS3,0
ASCL1,RIN3,0
ASCL1,RIOK1,0
ASCL1,RIOK3,0
ASCL1,RLBP1,0
ASCL1,RNASEH2B,0
ASCL1,RNF112,0
