gene,sample,n_regulators,n_well_populated_leaves,transferability,mean_abs_residual,sample_mean_r2
NFYC,human_RU1108,1,2,1.0,0.01677037460885847,0.07765384075023023
NR6A1,human_RU1108,1,2,1.0,0.006962957440119387,0.07765384075023023
PBX1,human_RU1108,4,16,0.26474312590448623,0.208855449457821,0.07765384075023023
PKNOX2,human_RU1108,5,32,0.20595151953690305,0.4777621854196817,0.07765384075023023
PROX1,human_RU1108,2,4,0.7326338639652678,0.213057835181178,0.07765384075023023
RBPJ,human_RU1108,1,2,1.0,0.00888460615505481,0.07765384075023023
REST,human_RU1108,3,8,0.33800651230101303,0.38823894270270204,0.07765384075023023
RORA_RORB,human_RU1108,5,29,0.151657909041493,0.47071132248697345,0.07765384075023023
RUNX1,human_RU1108,7,97,0.2195433789954338,0.3625761082352791,0.07765384075023023
SIX1,human_RU1108,5,32,0.3519356005788712,0.2454121842594544,0.07765384075023023
SIX4,human_RU1108,8,124,0.4520317608594115,0.17127770004128762,0.07765384075023023
SMAD3,human_RU1108,5,31,0.4534189580318379,0.24618615002808572,0.07765384075023023
SOX11,human_RU1108,4,16,0.2657380607814761,0.3506698803450524,0.07765384075023023
SOX9,human_RU1108,1,2,1.0,0.028190798755666414,0.07765384075023023
STAT1,human_RU1108,1,2,1.0,0.03328173547352179,0.07765384075023023
STAT2,human_RU1108,5,32,0.4467257597684515,0.15603508422643325,0.07765384075023023
TBX15,human_RU1108,6,56,0.14302557591148196,0.31777937521868577,0.07765384075023023
TCF4,human_RU1108,1,2,1.0,0.014511446422374745,0.07765384075023023
TCF7L1,human_RU1108,6,53,0.39279557208964705,0.2055303410923071,0.07765384075023023
TCF7L2,human_RU1108,5,29,0.24719202898550724,0.4075116319572193,0.07765384075023023
TEAD1,human_RU1108,6,63,0.5140271493212669,0.16985560026868354,0.07765384075023023
TFDP1,human_RU1108,1,2,1.0,0.022170391710000896,0.07765384075023023
THRB,human_RU1108,1,2,0.5016280752532561,0.12786390604775374,0.07765384075023023
ZBTB20,human_RU1108,7,86,0.4114898295766905,0.262535104611128,0.07765384075023023
ZEB1,human_RU1108,1,2,1.0,0.029807167165789624,0.07765384075023023
ASCL1,organoid_shGFP,6,64,0.12041825950078705,0.372501915910387,0.023188739280125447
BACH1,organoid_shGFP,5,32,0.41353721610074207,0.23318384393010597,0.023188739280125447
BACH2,organoid_shGFP,3,8,0.7557904205082078,0.1942752622130371,0.023188739280125447
CREB1,organoid_shGFP,1,2,1.0,0.022301625892607594,0.023188739280125447
CUX2,organoid_shGFP,7,75,0.1991505968778696,0.2811574655887236,0.023188739280125447
EGR1,organoid_shGFP,7,75,0.5159550045913682,0.19590377868125367,0.023188739280125447
EHF,organoid_shGFP,2,4,0.09613222397121655,0.5422760042502077,0.023188739280125447
EPCAM,organoid_shGFP,6,64,0.2096919271418934,0.3710571603814352,0.023188739280125447
ESR1,organoid_shGFP,1,2,1.0,0.057641571470195364,0.023188739280125447
ETS1,organoid_shGFP,4,16,0.34090398021137847,0.3822022472530111,0.023188739280125447
FOS,organoid_shGFP,8,174,0.46847584512808516,0.18616254305509616,0.023188739280125447
FOXO3,organoid_shGFP,4,16,0.2548909377108163,0.23309260954158037,0.023188739280125447
GRHL2,organoid_shGFP,4,16,0.02687204857207106,0.424082001481983,0.023188739280125447
HES1,organoid_shGFP,5,30,0.06349921188921415,0.4215768451046076,0.023188739280125447
HSF2,organoid_shGFP,6,64,0.31302001349224196,0.2017756369411222,0.023188739280125447
ICAM1,organoid_shGFP,6,59,0.12824565364642132,0.3696945281937844,0.023188739280125447
JUN,organoid_shGFP,6,61,0.23459154929577464,0.32932697022579654,0.023188739280125447
JUNB,organoid_shGFP,3,8,0.3115583539464808,0.26805264758901776,0.023188739280125447
JUND,organoid_shGFP,1,2,1.0,0.03448515803255738,0.023188739280125447
KMT2A,organoid_shGFP,7,119,0.34374646293152233,0.22817056374881067,0.023188739280125447
LMX1B,organoid_shGFP,4,16,0.12356644929165729,0.4247795220864524,0.023188739280125447
MEIS2,organoid_shGFP,4,16,0.38970092196986733,0.16797751387629983,0.023188739280125447
NCAM1,organoid_shGFP,7,86,0.3766990291262136,0.22340330207617193,0.023188739280125447
NFATC2,organoid_shGFP,3,8,0.4807735552057567,0.13177918934085392,0.023188739280125447
NFIA,organoid_shGFP,7,54,0.3132293471981514,0.2315373114228961,0.023188739280125447
NFIB,organoid_shGFP,8,150,0.0839891929989428,0.4731228653664273,0.023188739280125447
NFIX,organoid_shGFP,5,32,0.28412412862604003,0.2528974179662306,0.023188739280125447
NFKB1,organoid_shGFP,4,15,0.2740774077407741,0.2838949064208304,0.023188739280125447
NFYC,organoid_shGFP,1,2,1.0,0.017678912940894662,0.023188739280125447
NR6A1,organoid_shGFP,1,2,1.0,0.00863888087758722,0.023188739280125447
PBX1,organoid_shGFP,4,15,0.3486723672367237,0.25789362495106755,0.023188739280125447
PKNOX2,organoid_shGFP,5,32,0.25275466606701147,0.32733445910882963,0.023188739280125447
PROX1,organoid_shGFP,2,4,0.2559028558578817,0.28893250361430445,0.023188739280125447
RBPJ,organoid_shGFP,1,2,1.0,0.004778184720783096,0.023188739280125447
REST,organoid_shGFP,3,8,0.34798740724083654,0.22929797922968323,0.023188739280125447
RORA_RORB,organoid_shGFP,5,32,0.21553856532493815,0.29964231446363965,0.023188739280125447
RUNX1,organoid_shGFP,7,105,0.27455433178153743,0.3322429879562036,0.023188739280125447
SIX1,organoid_shGFP,5,32,0.294917922194738,0.3083204881784693,0.023188739280125447
SIX4,organoid_shGFP,8,124,0.45770676691729323,0.2176242171871708,0.023188739280125447
SMAD3,organoid_shGFP,5,32,0.29368113334832474,0.39275839309171606,0.023188739280125447
SOX11,organoid_shGFP,4,16,0.34146615695974813,0.27796953206531894,0.023188739280125447
SOX9,organoid_shGFP,1,2,1.0,0.05702204803665368,0.023188739280125447
STAT1,organoid_shGFP,1,2,1.0,0.04009072350499447,0.023188739280125447
STAT2,organoid_shGFP,5,28,0.3261507220216607,0.21038550122792582,0.023188739280125447
TBX15,organoid_shGFP,6,44,0.5261958997722096,0.17467204872482384,0.023188739280125447
TCF4,organoid_shGFP,1,2,1.0,0.010689163693660823,0.023188739280125447
TCF7L1,organoid_shGFP,6,46,0.10545990031717263,0.4673682613182072,0.023188739280125447
TCF7L2,organoid_shGFP,5,32,0.2279064537890713,0.23595685130515548,0.023188739280125447
TEAD1,organoid_shGFP,6,53,0.6765702666064166,0.13717473588513532,0.023188739280125447
TFDP1,organoid_shGFP,1,2,1.0,0.01984430834857194,0.023188739280125447
THRB,organoid_shGFP,1,2,0.0,0.46978896239615353,0.023188739280125447
ZBTB20,organoid_shGFP,7,110,0.3203739596397218,0.26304440243007143,0.023188739280125447
ZEB1,organoid_shGFP,1,2,1.0,0.050252335176972994,0.023188739280125447
ASCL1,organoid_shRORB1,6,62,0.15333549222797926,0.35678269063920776,0.15082702253875024
BACH1,organoid_shRORB1,5,32,0.30534474406588086,0.2484664956463847,0.15082702253875024
BACH2,organoid_shRORB1,3,8,0.39205554658485386,0.1646537782566177,0.15082702253875024
CREB1,organoid_shRORB1,1,2,1.0,0.023908962681365557,0.15082702253875024
CUX2,organoid_shRORB1,7,78,0.5171438082556591,0.20499522025080866,0.15082702253875024
EGR1,organoid_shRORB1,7,78,0.3127496671105193,0.3203962643655845,0.15082702253875024
EHF,organoid_shRORB1,2,4,0.25367350234135316,0.3420724724857247,0.15082702253875024
EPCAM,organoid_shRORB1,6,63,0.24830261881668284,0.33159279708914197,0.15082702253875024
ESR1,organoid_shRORB1,1,2,1.0,0.05056027497671961,0.15082702253875024
ETS1,organoid_shRORB1,4,16,0.30405296302276763,0.3556926104264441,0.15082702253875024
FOS,organoid_shRORB1,8,105,0.45600423205783813,0.19820867093016922,0.15082702253875024
FOXO3,organoid_shRORB1,4,16,0.16163410301953818,0.26533047959441175,0.15082702253875024
GRHL2,organoid_shRORB1,4,16,0.14742451154529307,0.3312479514409337,0.15082702253875024
HES1,organoid_shRORB1,5,29,0.26594367109096795,0.2820137355046307,0.15082702253875024
HSF2,organoid_shRORB1,6,63,0.5949919224555735,0.17223262202024572,0.15082702253875024
ICAM1,organoid_shRORB1,6,50,0.2780766096169519,0.22858729777335085,0.15082702253875024
JUN,organoid_shRORB1,6,57,0.26763990267639903,0.29676920345817354,0.15082702253875024
JUNB,organoid_shRORB1,3,8,0.5162279993541095,0.17293339359742668,0.15082702253875024
JUND,organoid_shRORB1,1,2,1.0,0.03599991126106701,0.15082702253875024
KMT2A,organoid_shRORB1,7,99,0.37826662256037047,0.24370783305116606,0.15082702253875024
LMX1B,organoid_shRORB1,4,16,0.26691425803326335,0.27633517582724537,0.15082702253875024
MEIS2,organoid_shRORB1,4,16,0.7103181010818667,0.14268905971430854,0.15082702253875024
NCAM1,organoid_shRORB1,7,71,0.5851063829787234,0.1697650688473345,0.15082702253875024
NFATC2,organoid_shRORB1,3,8,0.6029388018730825,0.11382205431682228,0.15082702253875024
NFIA,organoid_shRORB1,7,66,0.33377461525732255,0.2659723021720194,0.15082702253875024
NFIB,organoid_shRORB1,8,106,0.331225851773797,0.37109395918432214,0.15082702253875024
NFIX,organoid_shRORB1,5,30,0.45761889356195407,0.19229597889189196,0.15082702253875024
NFKB1,organoid_shRORB1,4,15,0.2451519069166128,0.4067762097709756,0.15082702253875024
NFYC,organoid_shRORB1,1,2,1.0,0.013966921576684924,0.15082702253875024
NR6A1,organoid_shRORB1,1,2,1.0,0.008023142092560524,0.15082702253875024
PBX1,organoid_shRORB1,4,15,0.19440853264382676,0.29961313995391553,0.15082702253875024
PKNOX2,organoid_shRORB1,5,32,0.3843048603261747,0.2716888350592264,0.15082702253875024
PROX1,organoid_shRORB1,2,4,0.5989019861133538,0.2271533689087804,0.15082702253875024
RBPJ,organoid_shRORB1,1,2,1.0,0.0070192084590994675,0.15082702253875024
REST,organoid_shRORB1,3,8,0.6786694655255934,0.15817378534824075,0.15082702253875024
RORA_RORB,organoid_shRORB1,5,31,0.3720291026677445,0.2698015474740152,0.15082702253875024
RUNX1,organoid_shRORB1,7,105,0.3068556361239288,0.2784638653729227,0.15082702253875024
SIX1,organoid_shRORB1,5,31,0.20433236340122857,0.336861812046063,0.15082702253875024
SIX4,organoid_shRORB1,8,88,0.4450298559887601,0.19881248389017941,0.15082702253875024
SMAD3,organoid_shRORB1,5,32,0.25141288551590507,0.3749960470895521,0.15082702253875024
SOX11,organoid_shRORB1,4,16,0.6263523332795091,0.23982500607050836,0.15082702253875024
SOX9,organoid_shRORB1,1,2,1.0,0.05799921547952891,0.15082702253875024
STAT1,organoid_shRORB1,1,2,1.0,0.042556528017848254,0.15082702253875024
STAT2,organoid_shRORB1,5,30,0.34012285806660203,0.27231908803570615,0.15082702253875024
TBX15,organoid_shRORB1,6,49,0.5039986943039008,0.19856358687956047,0.15082702253875024
TCF4,organoid_shRORB1,1,2,1.0,0.013394736990718572,0.15082702253875024
TCF7L1,organoid_shRORB1,6,51,0.18273615635179152,0.35557883227197673,0.15082702253875024
TCF7L2,organoid_shRORB1,5,31,0.3051559721997737,0.18152672566512965,0.15082702253875024
TEAD1,organoid_shRORB1,6,54,0.5928815212091663,0.1471226544180495,0.15082702253875024
TFDP1,organoid_shRORB1,1,2,1.0,0.01957132385160046,0.15082702253875024
THRB,organoid_shRORB1,1,2,0.0,0.31039748809819667,0.15082702253875024
ZBTB20,organoid_shRORB1,7,102,0.3270367936925099,0.24112124157483572,0.15082702253875024
ZEB1,organoid_shRORB1,1,2,1.0,0.04426087436927708,0.15082702253875024
ASCL1,organoid_shRORB2,6,58,0.5798528241845664,0.18772736263478815,0.16178585380406868
BACH1,organoid_shRORB2,5,32,0.3249183249183249,0.3452507873155619,0.16178585380406868
BACH2,organoid_shRORB2,3,8,0.3862983862983863,0.2536246149012183,0.16178585380406868
CREB1,organoid_shRORB2,1,2,1.0,0.024578371514049787,0.16178585380406868
CUX2,organoid_shRORB2,7,75,0.4651045348954651,0.1954540746051263,0.16178585380406868
EGR1,organoid_shRORB2,7,75,0.3314816685183315,0.2200979662156696,0.16178585380406868
EHF,organoid_shRORB2,2,4,0.0,0.5046660164628156,0.16178585380406868
EPCAM,organoid_shRORB2,6,64,0.20295020295020294,0.378987458813324,0.16178585380406868
ESR1,organoid_shRORB2,1,2,1.0,0.04633969471909719,0.16178585380406868
ETS1,organoid_shRORB2,4,16,0.3753093753093753,0.3086058932816762,0.16178585380406868
FOS,organoid_shRORB2,8,110,0.49901889910151814,0.19224162801040973,0.16178585380406868
FOXO3,organoid_shRORB2,4,16,0.4163944163944164,0.26074198845130075,0.16178585380406868
GRHL2,organoid_shRORB2,4,15,0.20447790766792154,0.29000566463340377,0.16178585380406868
HES1,organoid_shRORB2,5,28,0.11303916707982152,0.5276913731400893,0.16178585380406868
HSF2,organoid_shRORB2,6,62,0.7336374454581516,0.1225029127631051,0.16178585380406868
ICAM1,organoid_shRORB2,6,57,0.08777335984095427,0.2734438274029825,0.16178585380406868
JUN,organoid_shRORB2,6,55,0.29715479506565856,0.3310425181221352,0.16178585380406868
JUNB,organoid_shRORB2,3,8,0.21730521730521732,0.24187293584026517,0.16178585380406868
JUND,organoid_shRORB2,1,2,1.0,0.039234207650202274,0.16178585380406868
KMT2A,organoid_shRORB2,7,86,0.501412144442203,0.23532456783761127,0.16178585380406868
LMX1B,organoid_shRORB2,4,16,0.047322047322047325,0.3634005796501848,0.16178585380406868
MEIS2,organoid_shRORB2,4,16,0.7451737451737451,0.1480532281685782,0.16178585380406868
NCAM1,organoid_shRORB2,7,79,0.8262967430639324,0.11023982110235028,0.16178585380406868
NFATC2,organoid_shRORB2,3,8,1.0,0.09626097625202254,0.16178585380406868
NFIA,organoid_shRORB2,7,71,0.3552115790531712,0.37890376781047375,0.16178585380406868
NFIB,organoid_shRORB2,8,154,0.10121205842743189,0.5548089283566306,0.16178585380406868
NFIX,organoid_shRORB2,5,32,0.38204138204138205,0.22215587980522308,0.16178585380406868
NFKB1,organoid_shRORB2,4,15,0.04020598138245197,0.3421255022242751,0.16178585380406868
NFYC,organoid_shRORB2,1,2,1.0,0.015519806611782191,0.16178585380406868
NR6A1,organoid_shRORB2,1,2,1.0,0.00507173524510669,0.16178585380406868
PBX1,organoid_shRORB2,4,15,0.014359279065161419,0.381747015662544,0.16178585380406868
PKNOX2,organoid_shRORB2,5,32,0.38471438471438474,0.20842580091882504,0.16178585380406868
PROX1,organoid_shRORB2,2,4,0.6038016038016037,0.18230372147401108,0.16178585380406868
RBPJ,organoid_shRORB2,1,2,1.0,0.004019735735505381,0.16178585380406868
REST,organoid_shRORB2,3,8,0.4732204732204732,0.2242967529022095,0.16178585380406868
RORA_RORB,organoid_shRORB2,5,32,0.3671913671913672,0.357700790051659,0.16178585380406868
RUNX1,organoid_shRORB2,7,90,0.16180317971422822,0.3997170528537175,0.16178585380406868
SIX1,organoid_shRORB2,5,31,0.15373947498761764,0.2914681342571548,0.16178585380406868
SIX4,organoid_shRORB2,8,114,0.5561739847454134,0.1474581881647222,0.16178585380406868
SMAD3,organoid_shRORB2,5,30,0.3871703351179853,0.36329828269823694,0.16178585380406868
SOX11,organoid_shRORB2,4,16,0.7183447183447184,0.14093668434148302,0.16178585380406868
SOX9,organoid_shRORB2,1,2,1.0,0.03586349455312236,0.16178585380406868
STAT1,organoid_shRORB2,1,2,1.0,0.03919077267795288,0.16178585380406868
STAT2,organoid_shRORB2,5,29,0.24244226385171969,0.22367183370657534,0.16178585380406868
TBX15,organoid_shRORB2,6,54,0.3198967434471803,0.270381898066931,0.16178585380406868
TCF4,organoid_shRORB2,1,2,1.0,0.008545547118743472,0.16178585380406868
TCF7L1,organoid_shRORB2,6,45,0.40577977080219235,0.2656762437523491,0.16178585380406868
TCF7L2,organoid_shRORB2,5,32,0.17087417087417087,0.24168691743475557,0.16178585380406868
TEAD1,organoid_shRORB2,6,45,0.45993031358885017,0.17790268489533317,0.16178585380406868
TFDP1,organoid_shRORB2,1,2,1.0,0.020102336814943313,0.16178585380406868
THRB,organoid_shRORB2,1,2,0.5042075042075042,0.21996046591730795,0.16178585380406868
ZBTB20,organoid_shRORB2,7,89,0.28382175832998796,0.22533498974857086,0.16178585380406868
ZEB1,organoid_shRORB2,1,2,1.0,0.04050167314139622,0.16178585380406868
ASCL1,organoid_combined,6,64,0.2485310465300937,0.3191392028888338,0.0995993149327351
BACH1,organoid_combined,5,32,0.3199936477687788,0.3021694726105675,0.0995993149327351
BACH2,organoid_combined,3,8,0.6445529617278069,0.19987445152058206,0.0995993149327351
CREB1,organoid_combined,1,2,1.0,0.02539322931467153,0.0995993149327351
CUX2,organoid_combined,7,96,0.3030037097610595,0.24364232652705628,0.0995993149327351
EGR1,organoid_combined,7,96,0.45534325262276115,0.22148143881296217,0.0995993149327351
EHF,organoid_combined,2,4,0.07380498650150866,0.5179285085840836,0.0995993149327351
EPCAM,organoid_combined,6,64,0.21819914244878513,0.3980586476501533,0.0995993149327351
ESR1,organoid_combined,1,2,1.0,0.048279492474774956,0.0995993149327351
ETS1,organoid_combined,4,16,0.3979275845640781,0.31027948055060256,0.0995993149327351
FOS,organoid_combined,8,184,0.5030144694533762,0.20378338266874155,0.0995993149327351
FOXO3,organoid_combined,4,16,0.21879466412577417,0.26439038672399234,0.0995993149327351
GRHL2,organoid_combined,4,16,0.05165158011751628,0.36790578769952065,0.0995993149327351
HES1,organoid_combined,5,31,0.06096108022239873,0.48057768842685766,0.0995993149327351
HSF2,organoid_combined,6,64,0.7235191360965539,0.11917641137609795,0.0995993149327351
ICAM1,organoid_combined,6,64,0.15975861521359377,0.2900888601274987,0.0995993149327351
JUN,organoid_combined,6,61,0.21045938642505166,0.36375246291685703,0.0995993149327351
JUNB,organoid_combined,3,8,0.45291408607273304,0.24475094513578816,0.0995993149327351
JUND,organoid_combined,1,2,1.0,0.037195029376083925,0.0995993149327351
KMT2A,organoid_combined,7,125,0.4096289822833082,0.23094440474106476,0.0995993149327351
LMX1B,organoid_combined,4,16,0.2289185326345879,0.36027611088065775,0.0995993149327351
MEIS2,organoid_combined,4,16,0.8208273781165635,0.11821727748400959,0.0995993149327351
NCAM1,organoid_combined,7,95,0.6951803383338653,0.13926561765242376,0.0995993149327351
NFATC2,organoid_combined,3,8,0.8583452437668732,0.09202910495133357,0.0995993149327351
NFIA,organoid_combined,7,81,0.24633220067959224,0.29906560302365204,0.0995993149327351
NFIB,organoid_combined,8,195,0.12089060364922434,0.5467368836333775,0.0995993149327351
NFIX,organoid_combined,5,32,0.4692710814673654,0.21054822820623376,0.0995993149327351
NFKB1,organoid_combined,4,16,0.3326187073209465,0.31539297653024173,0.0995993149327351
NFYC,organoid_combined,1,2,1.0,0.013407319090961791,0.0995993149327351
NR6A1,organoid_combined,1,2,1.0,0.007119681261963652,0.0995993149327351
PBX1,organoid_combined,4,16,0.40682070827378114,0.31953769799547543,0.0995993149327351
PKNOX2,organoid_combined,5,32,0.35882166110846436,0.2859488368751603,0.0995993149327351
PROX1,organoid_combined,2,4,0.7586152135937748,0.21032904165064173,0.0995993149327351
RBPJ,organoid_combined,1,2,1.0,0.004574357993143465,0.0995993149327351
REST,organoid_combined,3,8,0.5569318723201524,0.21560222075427032,0.0995993149327351
RORA_RORB,organoid_combined,5,32,0.26468953469906303,0.3037770805147411,0.0995993149327351
RUNX1,organoid_combined,7,120,0.2423965332167137,0.3581571569211289,0.0995993149327351
SIX1,organoid_combined,5,32,0.15654279815785294,0.3461543220536235,0.0995993149327351
SIX4,organoid_combined,8,162,0.4087784878813457,0.18645820359832485,0.0995993149327351
SMAD3,organoid_combined,5,32,0.34032078767667145,0.41766156066083265,0.0995993149327351
SOX11,organoid_combined,4,16,0.5618548515165952,0.21918170961755715,0.0995993149327351
SOX9,organoid_combined,1,2,1.0,0.053259808194948056,0.0995993149327351
STAT1,organoid_combined,1,2,1.0,0.0390178898128027,0.0995993149327351
STAT2,organoid_combined,5,32,0.40650309671272034,0.19979346042121401,0.0995993149327351
TBX15,organoid_combined,6,59,0.4640572223326048,0.2460635924204525,0.0995993149327351
TCF4,organoid_combined,1,2,1.0,0.014898752585569414,0.0995993149327351
TCF7L1,organoid_combined,6,52,0.10141584473433025,0.4277013845012745,0.0995993149327351
TCF7L2,organoid_combined,5,32,0.20315229474352867,0.21649351388399052,0.0995993149327351
TEAD1,organoid_combined,6,55,0.602394304577815,0.1610756187072592,0.0995993149327351
TFDP1,organoid_combined,1,2,1.0,0.02332320721327863,0.0995993149327351
THRB,organoid_combined,1,2,0.0,0.3610100908568348,0.0995993149327351
ZBTB20,organoid_combined,7,118,0.33117038216560507,0.23275196319352687,0.0995993149327351
ZEB1,organoid_combined,1,2,1.0,0.043041462646923344,0.0995993149327351
ASCL1,mets_compiled,6,64,0.1816374480390385,0.2996367945439985,0.019325370558959512
BACH1,mets_compiled,5,32,0.3070666907645039,0.2539397883875326,0.019325370558959512
BACH2,mets_compiled,3,8,0.2718236038315561,0.2774777005503701,0.019325370558959512
CREB1,mets_compiled,1,2,1.0,0.027075481875807165,0.019325370558959512
CUX2,mets_compiled,7,123,0.2568673822084773,0.255973336111952,0.019325370558959512
EGR1,mets_compiled,7,123,0.274513370929598,0.3018120710508874,0.019325370558959512
EHF,mets_compiled,2,4,0.2559190312669438,0.20746037742883255,0.019325370558959512
EPCAM,mets_compiled,6,63,0.21433743664011587,0.2914233503753795,0.019325370558959512
ESR1,mets_compiled,1,2,1.0,0.04109186398700256,0.019325370558959512
ETS1,mets_compiled,4,16,0.03777335984095427,0.3657503696541445,0.019325370558959512
FOS,mets_compiled,8,181,0.5736769624237655,0.16715756034165735,0.019325370558959512
FOXO3,mets_compiled,4,16,0.06416049159587928,0.38199162798123765,0.019325370558959512
GRHL2,mets_compiled,4,16,0.2503162841135008,0.3183187601867903,0.019325370558959512
HES1,mets_compiled,5,32,0.5125609976504609,0.17013707573447281,0.019325370558959512
HSF2,mets_compiled,6,64,0.3920115669618652,0.20637019902310458,0.019325370558959512
ICAM1,mets_compiled,6,64,0.2783300198807157,0.31989198518251,0.019325370558959512
JUN,mets_compiled,6,63,0.5253347810351068,0.17520027908484007,0.019325370558959512
JUNB,mets_compiled,3,8,0.4624977408277607,0.18962693914006404,0.019325370558959512
JUND,mets_compiled,1,2,1.0,0.03641048429888777,0.019325370558959512
KMT2A,mets_compiled,7,121,0.28188286808976465,0.2957756861092091,0.019325370558959512
LMX1B,mets_compiled,4,16,0.33761069943972527,0.24942778169820376,0.019325370558959512
MEIS2,mets_compiled,4,16,0.2559190312669438,0.22659309780968165,0.019325370558959512
NCAM1,mets_compiled,7,117,0.23189465983906365,0.3215553774033521,0.019325370558959512
NFATC2,mets_compiled,3,8,0.11458521597686608,0.2325566889590671,0.019325370558959512
NFIA,mets_compiled,7,123,0.47752502274795267,0.17679272693094472,0.019325370558959512
NFIB,mets_compiled,8,209,0.3682795698924731,0.24658729911709407,0.019325370558959512
NFIX,mets_compiled,5,32,0.2964033977950479,0.2814520729508826,0.019325370558959512
NFKB1,mets_compiled,4,16,0.1973612868245075,0.29038481017099266,0.019325370558959512
NFYC,mets_compiled,1,2,1.0,0.01398316216172328,0.019325370558959512
NR6A1,mets_compiled,1,2,1.0,0.009300687240792693,0.019325370558959512
PBX1,mets_compiled,4,16,0.5801554310500633,0.15080973474764334,0.019325370558959512
PKNOX2,mets_compiled,5,32,0.1823603831556118,0.26271621057501,0.019325370558959512
PROX1,mets_compiled,2,4,0.0,0.3120344905103955,0.019325370558959512
RBPJ,mets_compiled,1,2,1.0,0.008121689329937367,0.019325370558959512
REST,mets_compiled,3,8,0.3061630218687873,0.23901078126439063,0.019325370558959512
RORA_RORB,mets_compiled,5,32,0.2047713717693837,0.34759315041520855,0.019325370558959512
RUNX1,mets_compiled,7,119,0.349432857665569,0.2253706720912783,0.019325370558959512
SIX1,mets_compiled,5,32,0.2172420025302729,0.2854988153300035,0.019325370558959512
SIX4,mets_compiled,8,207,0.3816118484323908,0.22071607144749097,0.019325370558959512
SMAD3,mets_compiled,5,32,0.15741912163383337,0.29172778429521584,0.019325370558959512
SOX11,mets_compiled,4,16,0.2727272727272727,0.21617316300476033,0.019325370558959512
SOX9,mets_compiled,1,2,1.0,0.03400577162157725,0.019325370558959512
STAT1,mets_compiled,1,2,1.0,0.038882356605522785,0.019325370558959512
STAT2,mets_compiled,5,32,0.3177299837339599,0.2319923854775819,0.019325370558959512
TBX15,mets_compiled,6,64,0.2857401048255919,0.3158271679183202,0.019325370558959512
TCF4,mets_compiled,1,2,1.0,0.01997684767183697,0.019325370558959512
TCF7L1,mets_compiled,6,64,0.43647207663112236,0.24172294948996537,0.019325370558959512
TCF7L2,mets_compiled,5,32,0.26477498644496655,0.24721177848086376,0.019325370558959512
TEAD1,mets_compiled,6,64,0.27543827941442256,0.241496579504723,0.019325370558959512
TFDP1,mets_compiled,1,2,1.0,0.020731239175702305,0.019325370558959512
THRB,mets_compiled,1,2,0.5172600759081872,0.21264539356543627,0.019325370558959512
ZBTB20,mets_compiled,7,119,0.3723986856516977,0.19979481170071903,0.019325370558959512
ZEB1,mets_compiled,1,2,1.0,0.027393838535297022,0.019325370558959512
