cluster,gene,perturb,mean,count,std,ci95_hi,ci95_lo,ci_sig,mean_sig
Arc_5_Generalist_NE,NFKB1,activate,0.006167333333333332,9,0.057404368315921744,0.043671520633068873,-0.03133685396640221,no,no
Arc_5_Generalist_NE,NFKB1,knockdown,-0.020446555555555558,9,0.049862999027613424,0.012130603809151874,-0.05302371492026299,no,no
Arc_5_Generalist_NE,NFYC,activate,0.032221666666666676,9,0.0418268606011735,0.05954854892610002,0.004894784407233326,no,no
Arc_5_Generalist_NE,NFYC,knockdown,-0.027053444444444446,9,0.07479165372070455,0.021810435986415865,-0.07591732487530475,no,no
Arc_5_Generalist_NE,NR3C2,activate,0.018555888888888886,9,0.0676646703262575,0.06276347350204378,-0.025651695724266017,no,no
Arc_5_Generalist_NE,NR3C2,knockdown,0.016789333333333333,9,0.12689714605143806,0.0996954687536062,-0.06611680208693953,no,no
Arc_5_Generalist_NE,NR6A1,activate,-0.008539999999999999,9,0.04450584156602367,0.020537149823135464,-0.037617149823135465,no,no
Arc_5_Generalist_NE,NR6A1,knockdown,-0.05884711111111111,9,0.049886102138883434,-0.026254857713707266,-0.09143936450851495,yes,no
Arc_5_Generalist_NE,PBX1,activate,0.10940455555555556,9,0.05296905797045836,0.1440110067629217,0.07479810434818943,no,no
Arc_5_Generalist_NE,PBX1,knockdown,0.12242855555555557,9,0.06892368744871229,0.1674586980220476,0.07739841308906353,no,no
Arc_5_Generalist_NE,PPARG,activate,0.009344333333333333,9,0.04615067965371691,0.03949611070709504,-0.020807444040428377,no,no
Arc_5_Generalist_NE,PPARG,knockdown,0.004879333333333333,9,0.061334099337155015,0.044950944900274604,-0.03519227823360794,no,no
Arc_5_Generalist_NE,PROX1,activate,0.01901188888888889,9,0.05042070448100771,0.051953415816480594,-0.013929638038702813,no,no
Arc_5_Generalist_NE,PROX1,knockdown,-0.25772799999999996,9,0.04370957651647978,-0.22917107667589984,-0.2862849233241001,yes,no
Arc_5_Generalist_NE,RBPJ,activate,0.017693555555555556,9,0.05356697361040456,0.05269064498101987,-0.017303533869908756,no,no
Arc_5_Generalist_NE,RBPJ,knockdown,-0.44199222222222223,9,0.037311783942133414,-0.41761519004669506,-0.4663692543977494,yes,yes
Arc_5_Generalist_NE,REST,activate,-0.051269222222222216,9,0.031859556183262264,-0.03045431218249087,-0.07208413226195357,yes,no
Arc_5_Generalist_NE,REST,knockdown,-0.0022603333333333334,9,0.030771207499869092,0.017843522233247807,-0.022364188899914473,no,no
Arc_5_Generalist_NE,RORA,activate,0.010130666666666668,9,0.03210154516530318,0.031103676174664745,-0.01084234284133141,no,no
Arc_5_Generalist_NE,RORA,knockdown,-0.20286322222222222,9,0.032811270456116814,-0.1814265255242259,-0.22429991892021856,yes,no
Arc_5_Generalist_NE,RORB,activate,-0.015282444444444444,9,0.040125048994085706,0.010932587565024883,-0.04149747645391377,no,no
Arc_5_Generalist_NE,RORB,knockdown,-0.039571555555555554,9,0.05327659499984752,-0.004764180155655176,-0.07437893095545593,yes,no
Arc_5_Generalist_NE,RUNX1,activate,-0.201469,9,0.07321422611248446,-0.15363570560651016,-0.24930229439348986,yes,no
Arc_5_Generalist_NE,RUNX1,knockdown,0.018796888888888887,9,0.06237783758564504,0.05955040944484365,-0.02195663166706587,no,no
Arc_5_Generalist_NE,SIX1,activate,0.0066651111111111095,9,0.05438376129747841,0.042195835158797004,-0.02886561293657479,no,no
Arc_5_Generalist_NE,SIX1,knockdown,-0.33287355555555553,9,0.050165204923609916,-0.30009895500546374,-0.3656481561056473,yes,yes
Arc_5_Generalist_NE,SIX4,activate,0.006165111111111111,9,0.02900913175383074,0.025117743856947195,-0.012787521634724974,no,no
Arc_5_Generalist_NE,SIX4,knockdown,0.006897888888888888,9,0.04401457358774604,0.0356540769662163,-0.021858299188438526,no,no
Arc_5_Generalist_NE,SMAD3,activate,-0.17543366666666665,9,0.042814612525982294,-0.14746145314969156,-0.20340588018364175,yes,no
Arc_5_Generalist_NE,SMAD3,knockdown,0.024271,9,0.052461711671465704,0.05854598495869093,-0.010003984958690926,no,no
Arc_5_Generalist_NE,SOX11,activate,0.005980111111111112,9,0.04316501432712737,0.034181253804834326,-0.0222210315826121,no,no
Arc_5_Generalist_NE,SOX11,knockdown,0.020859333333333334,9,0.038732224377771025,0.04616438659347707,-0.0044457199268104,no,no
Arc_5_Generalist_NE,STAT1,activate,0.010146222222222223,9,0.04110732520420715,0.03700300802230423,-0.016710563577859782,no,no
Arc_5_Generalist_NE,STAT1,knockdown,-0.011992777777777778,9,0.04978726585628542,0.020534902581662032,-0.04452045813721758,no,no
Arc_5_Generalist_NE,STAT2,activate,0.10041622222222224,9,0.050168677132195194,0.1331930912819231,0.06763935316252137,no,no
Arc_5_Generalist_NE,STAT2,knockdown,0.08135522222222222,9,0.06672647014449697,0.12494984938329357,0.03776059506115087,no,no
Arc_5_Generalist_NE,TBX15,activate,0.00508811111111111,9,0.055204133075442016,0.041154811387066566,-0.030978589164844344,no,no
Arc_5_Generalist_NE,TBX15,knockdown,-0.10894633333333334,9,0.03993844683697652,-0.08285321473317535,-0.13503945193349132,yes,no
Arc_5_Generalist_NE,TCF4,activate,0.015863,9,0.06704441976219944,0.05966535424463697,-0.027939354244636967,no,no
Arc_5_Generalist_NE,TCF4,knockdown,-0.42944400000000005,9,0.04353474693563752,-0.40100129866871687,-0.45788670133128323,yes,yes
Arc_5_Generalist_NE,TCF7L1,activate,0.17876511111111112,9,0.03926457046258257,0.20441796381333174,0.1531122584088905,no,no
Arc_5_Generalist_NE,TCF7L1,knockdown,-0.05908911111111111,9,0.04685973511567379,-0.028474084168870904,-0.08970413805335133,yes,no
Arc_5_Generalist_NE,TCF7L2,activate,-0.17560188888888892,9,0.09588263213617527,-0.11295856922658774,-0.23824520855119008,yes,no
Arc_5_Generalist_NE,TCF7L2,knockdown,0.026958888888888883,9,0.033207301996113915,0.04865432619301664,0.005263451584761124,no,no
Arc_5_Generalist_NE,TEAD1,activate,0.009836555555555555,9,0.060661798349766864,0.04946893047740324,-0.02979581936629213,no,no
Arc_5_Generalist_NE,TEAD1,knockdown,-0.30247688888888885,9,0.11204541249917871,-0.2292738860560921,-0.3756798917216856,yes,yes
Arc_5_Generalist_NE,TFDP1,activate,0.049341333333333334,9,0.04732623734251436,0.08026114173044271,0.018421524936223954,no,no
Arc_5_Generalist_NE,TFDP1,knockdown,-0.19820066666666666,9,0.10533468251482986,-0.12938200742364447,-0.26701932590968885,yes,no
Arc_5_Generalist_NE,THRB,activate,0.0004151111111111084,9,0.05591534532542127,0.03694647005705301,-0.03611624783483079,no,no
Arc_5_Generalist_NE,THRB,knockdown,-0.07298488888888889,9,0.059209540560294094,-0.03430132238949675,-0.11166845538828103,yes,no
Arc_5_Generalist_NE,ZBTB20,activate,0.00983411111111111,9,0.029179831662658903,0.028898267797381593,-0.009230045575159374,no,no
Arc_5_Generalist_NE,ZBTB20,knockdown,0.014448,9,0.05590140637318528,0.050970252163814386,-0.02207425216381438,no,no
Arc_5_Generalist_NE,ZBTB7A,activate,0.009689555555555555,9,0.05328585755880989,0.04450298249397802,-0.02512387138286691,no,no
Arc_5_Generalist_NE,ZBTB7A,knockdown,0.017726333333333334,9,0.06977342598367949,0.06331163830933727,-0.027858971642670597,no,no
Arc_5_Generalist_NE,ZEB1,activate,0.011942333333333333,9,0.04450695885757642,0.041020213120283255,-0.017135546453616594,no,no
Arc_5_Generalist_NE,ZEB1,knockdown,0.14157444444444442,9,0.11550492706061408,0.21703766345737896,0.06611122543150989,no,no
Arc_6,ASCL1,activate,-0.05956079999999999,10,0.05890120566357043,-0.023053454501929166,-0.09606814549807081,yes,no
Arc_6,ASCL1,knockdown,-0.1780687,10,0.09006633762961117,-0.1222450055858168,-0.2338923944141832,yes,no
Arc_6,BACH1,activate,-0.1358721,10,0.2115221635171806,-0.004769304785110812,-0.26697489521488915,yes,no
Arc_6,BACH1,knockdown,-0.09883040000000001,10,0.10447856443968676,-0.03407391486235958,-0.16358688513764044,yes,no
Arc_6,BACH2,activate,0.010417699999999998,10,0.10102368928133199,0.07303283132938099,-0.05219743132938098,no,no
Arc_6,BACH2,knockdown,0.0525562,10,0.08174069560887173,0.10321960802750949,0.0018927919724905096,no,no
Arc_6,CREB1,activate,-0.0178757,10,0.12795523038247922,0.06143177344188162,-0.09718317344188163,no,no
Arc_6,CREB1,knockdown,-0.1251486,10,0.18313099992519016,-0.01164283029024571,-0.2386543697097543,yes,no
Arc_6,CUX1,activate,-0.0320096,10,0.09846638781747923,0.029020499460647317,-0.09303969946064732,no,no
Arc_6,CUX1,knockdown,-0.0121477,10,0.04302591530706942,0.0145200385936331,-0.0388154385936331,no,no
Arc_6,CUX2,activate,0.0046294000000000005,10,0.05641121295392728,0.03959343202741224,-0.03033463202741224,no,no
Arc_6,CUX2,knockdown,0.10371869999999998,10,0.1229027887632697,0.17989463768258226,0.0275427623174177,no,no
Arc_6,EGR1,activate,0.011370300000000002,10,0.09709669643544921,0.07155145594673847,-0.04881085594673846,no,no
Arc_6,EGR1,knockdown,-0.1567032,10,0.11172773859282513,-0.08745363017244821,-0.22595276982755175,yes,no
Arc_6,EHF,activate,-0.027218,10,0.20857430925798232,0.10205769621570737,-0.15649369621570736,no,no
Arc_6,EHF,knockdown,0.12144269999999999,10,0.13065609013406998,0.20242418365919945,0.04046121634080051,no,no
Arc_6,EPCAM,activate,-0.020081900000000003,10,0.054946252053863213,0.013974139854462855,-0.05413793985446286,no,no
Arc_6,EPCAM,knockdown,-0.0275613,10,0.03542859938916267,-0.0056024265976367775,-0.04952017340236323,yes,no
Arc_6,ESR1,activate,-0.024913399999999995,10,0.03927588238544814,-0.0005699558916229287,-0.049256844108377065,yes,no
Arc_6,ESR1,knockdown,-0.005128000000000002,10,0.048756163685562195,0.02509138333479976,-0.03534738333479976,no,no
Arc_6,ETS1,activate,-0.05220009999999999,10,0.06828197877990942,-0.009878491086791417,-0.09452170891320857,yes,no
Arc_6,ETS1,knockdown,-0.1285661,10,0.07508797025630079,-0.082026093865778,-0.17510610613422198,yes,no
Arc_6,FOS,activate,-0.23227769999999998,10,0.2027942524328263,-0.10658452012054076,-0.3579708798794592,yes,no
Arc_6,FOS,knockdown,-0.055169,10,0.13354965633717586,0.027605934572610256,-0.13794393457261026,no,no
Arc_6,FOXO3,activate,-0.0943124,10,0.19522682796583055,0.026690441601408738,-0.21531524160140875,no,no
Arc_6,FOXO3,knockdown,-0.13081289999999998,10,0.12271060510399617,-0.054756078983522236,-0.20686972101647771,yes,no
Arc_6,GRHL2,activate,-0.09605169999999999,10,0.1750186184032685,0.012425963549677302,-0.20452936354967727,no,no
Arc_6,GRHL2,knockdown,-0.1629945,10,0.09885616904399823,-0.10172281163221775,-0.22426618836778223,yes,no
Arc_6,HES1,activate,0.0573013,10,0.10089669470200144,0.11983771927362981,-0.00523511927362981,no,no
Arc_6,HES1,knockdown,0.0856025,10,0.0489336669953429,0.11593190102602034,0.055273098973979654,no,no
Arc_6,HIF1A,activate,-0.0323223,10,0.04961112002823113,-0.001573009234003362,-0.06307159076599664,yes,no
Arc_6,HIF1A,knockdown,-0.00013029999999999986,10,0.040838132205221034,0.025181436578492367,-0.025442036578492366,no,no
Arc_6,HSF2,activate,-0.017205400000000003,10,0.04328908446504987,0.009625452527661966,-0.04403625252766197,no,no
Arc_6,HSF2,knockdown,-0.13118349999999998,10,0.08093475040666333,-0.08101962198411014,-0.18134737801588982,yes,no
Arc_6,ICAM1,activate,-0.0020860000000000006,10,0.02902824972332986,0.01590589558031949,-0.020077895580319492,no,no
Arc_6,ICAM1,knockdown,-0.004691800000000001,10,0.049474968864849,0.025973103400652266,-0.035356703400652265,no,no
Arc_6,JUN,activate,-0.145689,10,0.09622035369112111,-0.08605100691353727,-0.20532699308646274,yes,no
Arc_6,JUN,knockdown,-0.05412539999999999,10,0.08146670165602085,-0.00363181518389033,-0.10461898481610965,yes,no
Arc_6,JUNB,activate,0.0631876,10,0.17852564122973733,0.17383893881749451,-0.04746373881749452,no,no
Arc_6,JUNB,knockdown,0.036915500000000004,10,0.10111757897203962,0.09958882476258418,-0.025757824762584175,no,no
Arc_6,JUND,activate,-0.0860265,10,0.1706953315662148,0.019771562606547582,-0.1918245626065476,no,no
Arc_6,JUND,knockdown,-0.1585703,10,0.1193536773534393,-0.08459412435946977,-0.23254647564053021,yes,no
Arc_6,KMT2A,activate,0.013680899999999996,10,0.03108605833077659,0.032948238569212765,-0.00558643856921277,no,no
Arc_6,KMT2A,knockdown,0.0091458,10,0.03007641740928892,0.027787356642773563,-0.00949575664277356,no,no
Arc_6,LMX1B,activate,-0.00044450000000000116,10,0.044024590808244134,0.02684222408214906,-0.02773122408214906,no,no
Arc_6,LMX1B,knockdown,-0.3279744,10,0.21568158491793202,-0.1942935686916456,-0.4616552313083544,yes,yes
Arc_6,MEIS2,activate,-0.025606300000000005,10,0.051594321604115395,0.006372191837646424,-0.057584791837646435,no,no
Arc_6,MEIS2,knockdown,-0.22788019999999998,10,0.12483507764851638,-0.15050661725835546,-0.3052537827416445,yes,no
Arc_6,NCAM1,activate,-0.0157694,10,0.044498749560958326,0.011811210721841013,-0.04335001072184101,no,no
Arc_6,NCAM1,knockdown,-0.0290191,10,0.049468960210643426,0.0016420791981917246,-0.05968027919819172,no,no
Arc_6,NFATC2,activate,-0.0296578,10,0.04851696485377277,0.0004133263628669677,-0.059728926362866974,no,no
Arc_6,NFATC2,knockdown,-0.3692483,10,0.1853533874414253,-0.2543650802368595,-0.48413151976314045,yes,yes
Arc_6,NFIA,activate,-0.07491150000000002,10,0.27712468062237905,0.09685215657623544,-0.24667515657623548,no,no
Arc_6,NFIA,knockdown,-0.05470980000000001,10,0.09852099710529844,0.006354146647905359,-0.11577374664790538,no,no
Arc_6,NFIB,activate,-0.04185300000000001,10,0.09574681286253518,0.01749148944011341,-0.10119748944011342,no,no
Arc_6,NFIB,knockdown,-0.1540037,10,0.1548076650435415,-0.05805291512515595,-0.24995448487484404,yes,no
Arc_6,NFIX,activate,-0.0852665,10,0.09696514626772973,-0.025166879691949404,-0.14536612030805057,yes,no
Arc_6,NFIX,knockdown,-0.0141096,10,0.05041964581434944,0.017140820240094598,-0.0453600202400946,no,no
Arc_6,NFKB1,activate,-0.0246575,10,0.053176652717877776,0.008301730822726297,-0.057616730822726295,no,no
Arc_6,NFKB1,knockdown,-0.044086600000000004,10,0.04470008007996804,-0.01638120332965438,-0.07179199667034562,yes,no
Arc_6,NFYC,activate,-0.1009979,10,0.17269399043037562,0.0060389442047285025,-0.2080347442047285,no,no
Arc_6,NFYC,knockdown,-0.0398829,10,0.05525911794134572,-0.005632943859440659,-0.07413285614055934,yes,no
Arc_6,NR3C2,activate,0.0133805,10,0.06218635177387756,0.05192400015245344,-0.025163000152453433,no,no
Arc_6,NR3C2,knockdown,-0.03594889999999999,10,0.09417652585490718,0.02242231546935558,-0.09432011546935556,no,no
Arc_6,NR6A1,activate,-0.0413172,10,0.05190387438075633,-0.00914684536363148,-0.07348755463636852,yes,no
Arc_6,NR6A1,knockdown,-0.0778379,10,0.06517952062905444,-0.037439214570794396,-0.1182365854292056,yes,no
Arc_6,PBX1,activate,0.08491780000000002,10,0.03497589256044798,0.10659608280291741,0.06323951719708262,no,no
Arc_6,PBX1,knockdown,0.07877,10,0.043963370030565725,0.1060187790510213,0.0515212209489787,no,no
Arc_6,PPARG,activate,-0.0101691,10,0.05981759383594615,0.026906228771797894,-0.047244428771797894,no,no
Arc_6,PPARG,knockdown,0.0033283999999999987,10,0.07138671750278354,0.04757434591039346,-0.04091754591039347,no,no
Arc_6,PROX1,activate,-0.020663699999999997,10,0.06811874084118767,0.02155673299057388,-0.06288413299057387,no,no
Arc_6,PROX1,knockdown,-0.18664579999999997,10,0.1185749299498938,-0.11315229700083036,-0.2601393029991696,yes,no
Arc_6,RBPJ,activate,-0.11929720000000002,10,0.2049717907012789,0.007745632081075121,-0.24634003208107516,no,no
Arc_6,RBPJ,knockdown,-0.35702470000000003,10,0.21362084655713937,-0.22462112756047584,-0.48942827243952425,yes,yes
Arc_6,REST,activate,-0.077837,10,0.04236444894011959,-0.05157924250813791,-0.10409475749186209,yes,no
Arc_6,REST,knockdown,-0.0180364,10,0.04305123487246846,0.008647031822854302,-0.0447198318228543,no,no
Arc_6,RORA,activate,-0.0401835,10,0.08225976097467771,0.010801628074358749,-0.09116862807435874,no,no
Arc_6,RORA,knockdown,-0.24225529999999998,10,0.09029754591724945,-0.18628830120445927,-0.2982222987955407,yes,no
Arc_6,RORB,activate,-0.016274900000000002,10,0.043350056927939036,0.01059374365168882,-0.04314354365168882,no,no
Arc_6,RORB,knockdown,-0.037412299999999996,10,0.08385426312497972,0.014561110746040877,-0.08938571074604088,no,no
Arc_6,RUNX1,activate,-0.2592681,10,0.062386562099096675,-0.22060050820234658,-0.29793569179765345,yes,no
Arc_6,RUNX1,knockdown,0.0015773000000000009,10,0.05193588393191059,0.03376749436171984,-0.030612894361719833,no,no
Arc_6,SIX1,activate,-0.1106601,10,0.20438207996432672,0.01601722557954778,-0.2373374255795478,no,no
Arc_6,SIX1,knockdown,-0.26326689999999997,10,0.16675423921211452,-0.1599115517418266,-0.36662224825817336,yes,no
Arc_6,SIX4,activate,-0.0191054,10,0.029268309749625104,-0.0009647136738629471,-0.03724608632613706,yes,no
Arc_6,SIX4,knockdown,-0.026652500000000003,10,0.0377581804477152,-0.0032497372983904156,-0.05005526270160959,yes,no
Arc_6,SMAD3,activate,-0.14254609999999998,10,0.14723396004277606,-0.05128954611836667,-0.2338026538816333,yes,no
Arc_6,SMAD3,knockdown,0.0012747000000000001,10,0.054585894716594245,0.03510738806282747,-0.032557988062827475,no,no
Arc_6,SOX11,activate,0.0005503999999999974,10,0.06107321943590879,0.03840397358152019,-0.03730317358152019,no,no
Arc_6,SOX11,knockdown,-0.0022013999999999966,10,0.07862195140629195,0.04652899034406834,-0.05093179034406834,no,no
Arc_6,STAT1,activate,-0.0700558,10,0.10240395452411875,-0.0065851714099142145,-0.1335264285900858,yes,no
Arc_6,STAT1,knockdown,-0.0038033999999999984,10,0.06515414720525813,0.03657955881820392,-0.044186358818203916,no,no
Arc_6,STAT2,activate,0.0461094,10,0.046348761839389456,0.07483666021166853,0.017382139788331474,no,no
Arc_6,STAT2,knockdown,0.0416369,10,0.06097865150371162,0.07943185976988651,0.003841940230113479,no,no
Arc_6,TBX15,activate,-0.0292628,10,0.05035746590967862,0.001949080735898015,-0.06047468073589801,no,no
Arc_6,TBX15,knockdown,-0.1025461,10,0.09640813222666089,-0.04279172057140993,-0.16230047942859008,yes,no
Arc_6,TCF4,activate,-0.07846399999999999,10,0.13435265054822454,0.004808635540959644,-0.16173663554095963,no,no
Arc_6,TCF4,knockdown,-0.3633677,10,0.19034507859618774,-0.24539059800552715,-0.4813448019944729,yes,yes
Arc_6,TCF7L1,activate,0.05799859999999999,10,0.18783088945064982,0.17441739141747187,-0.058420191417471894,no,no
Arc_6,TCF7L1,knockdown,-0.0691465,10,0.09631268834519041,-0.009451277302028008,-0.128841722697972,yes,no
Arc_6,TCF7L2,activate,-0.20944379999999999,10,0.1080705835294693,-0.1424609583647461,-0.2764266416352539,yes,no
Arc_6,TCF7L2,knockdown,-0.015470300000000001,10,0.03391020339088385,0.005547461812412573,-0.03648806181241258,no,no
Arc_6,TEAD1,activate,-0.0729065,10,0.13951695062548253,0.013567001890844518,-0.1593800018908445,no,no
Arc_6,TEAD1,knockdown,-0.24959190000000003,10,0.16474068575960354,-0.14748456510151103,-0.35169923489848903,yes,no
Arc_6,TFDP1,activate,-0.0313393,10,0.10594258482892199,0.034324594375938725,-0.09700319437593873,no,no
Arc_6,TFDP1,knockdown,-0.17946589999999998,10,0.15665486940507856,-0.08237020600025012,-0.27656159399974983,yes,no
Arc_6,THRB,activate,-0.0657998,10,0.08110634824147038,-0.015529564544199626,-0.11607003545580039,yes,no
Arc_6,THRB,knockdown,-0.07917339999999999,10,0.08564052486761159,-0.02609285275558723,-0.13225394724441275,yes,no
Arc_6,ZBTB20,activate,-0.028112400000000003,10,0.03853658771782127,-0.0042271754739196775,-0.051997624526080324,yes,no
Arc_6,ZBTB20,knockdown,0.0014068999999999985,10,0.060350294300028064,0.03881239994011489,-0.0359985999401149,no,no
Arc_6,ZBTB7A,activate,-0.0159578,10,0.05362142814791696,0.017277105490342413,-0.049192705490342416,no,no
Arc_6,ZBTB7A,knockdown,-0.0197211,10,0.04905283997316907,0.010682165202933535,-0.050124365202933535,no,no
Arc_6,ZEB1,activate,-0.0239763,10,0.0642288387755497,0.015833146711701565,-0.06378574671170156,no,no
Arc_6,ZEB1,knockdown,-0.013942599999999982,10,0.21178868327976774,0.11732538587516884,-0.1452105858751688,no,no
Generalist_NE,ASCL1,activate,-0.08087240740740739,27,0.09595596940795263,-0.044677606958959205,-0.11706720785585559,yes,no
Generalist_NE,ASCL1,knockdown,-0.2071978148148148,27,0.1456150434853268,-0.15227150357266397,-0.2621241260569656,yes,no
Generalist_NE,BACH1,activate,-0.11856970370370373,27,0.22021332622880704,-0.035504757894505246,-0.20163464951290222,yes,no
Generalist_NE,BACH1,knockdown,-0.11587337037037036,27,0.10234301039007845,-0.0772693641660899,-0.15447737657465083,yes,no
Generalist_NE,BACH2,activate,-0.014295518518518522,27,0.0930577211690805,0.020806056388014096,-0.049397093425051136,no,no
Generalist_NE,BACH2,knockdown,0.04165414814814814,27,0.06728326310555288,0.06703354139123376,0.016274754905062527,no,no
Generalist_NE,CREB1,activate,-0.054853851851851855,27,0.1921332053071321,0.017619211246982534,-0.12732691495068624,no,no
Generalist_NE,CREB1,knockdown,-0.17462425925925923,27,0.1470875181763441,-0.11914252735974236,-0.2301059911587761,yes,no
Generalist_NE,CUX1,activate,-0.02246377777777778,27,0.11842312979031308,0.022205684452529514,-0.06713324000808507,no,no
Generalist_NE,CUX1,knockdown,-0.02580014814814815,27,0.04176490867638092,-0.010046333720382224,-0.04155396257591407,yes,no
Generalist_NE,CUX2,activate,-0.023688851851851853,27,0.058306545270996345,-0.0016954961081369867,-0.04568220759556672,yes,no
Generalist_NE,CUX2,knockdown,0.08170774074074073,27,0.11992908498569944,0.12694525254751132,0.03647022893397014,no,no
Generalist_NE,EGR1,activate,-0.02586503703703704,27,0.0835290055883314,0.005642285619185353,-0.057372359693259434,no,no
Generalist_NE,EGR1,knockdown,-0.05790766666666668,27,0.10467780024142948,-0.018422972650256123,-0.09739236068307723,yes,no
Generalist_NE,EHF,activate,-0.04603833333333335,27,0.21891872333743473,0.03653828544835119,-0.1286149521150179,no,no
Generalist_NE,EHF,knockdown,0.08210907407407408,27,0.1624830972174611,0.14339805188668742,0.02082009626146076,no,no
Generalist_NE,EPCAM,activate,-0.014742555555555556,27,0.04212249461285806,0.0011461410655102585,-0.030631252176621368,no,no
Generalist_NE,EPCAM,knockdown,-0.022846148148148147,27,0.04314636493085412,-0.006571245415324941,-0.039121050880971356,yes,no
Generalist_NE,ESR1,activate,-0.02543781481481482,27,0.044908948987442306,-0.008498061540691802,-0.042377568088937834,yes,no
Generalist_NE,ESR1,knockdown,-0.009858407407407408,27,0.032973791007473774,0.0025793783073126565,-0.022296193122127474,no,no
Generalist_NE,ETS1,activate,-0.0343637037037037,27,0.04605170968580597,-0.016992898607658555,-0.05173450879974885,yes,no
Generalist_NE,ETS1,knockdown,-0.11373051851851851,27,0.06785945838975999,-0.08813378316050362,-0.13932725387653339,yes,no
Generalist_NE,FOS,activate,-0.2743524814814815,27,0.20366688155461687,-0.1975288906063093,-0.3511760723566537,yes,no
Generalist_NE,FOS,knockdown,-0.02456614814814814,27,0.10161881841458899,0.013764691267229696,-0.06289698756352598,no,no
Generalist_NE,FOXO3,activate,-0.07652292592592597,27,0.1876120411245435,-0.005755255794232028,-0.1472905960576199,yes,no
Generalist_NE,FOXO3,knockdown,-0.1346109259259259,27,0.08915587278293342,-0.100981136720565,-0.16824071513128683,yes,no
Generalist_NE,GRHL2,activate,-0.10917233333333327,27,0.1811837281558737,-0.04082943684059849,-0.17751522982606804,yes,no
Generalist_NE,GRHL2,knockdown,-0.16638992592592594,27,0.09745589993977391,-0.12962934841722007,-0.2031505034346318,yes,no
Generalist_NE,HES1,activate,0.019406814814814804,27,0.10984700461902491,0.060841343969973954,-0.02202771434034435,no,no
Generalist_NE,HES1,knockdown,0.09737133333333334,27,0.09329964770771976,0.13256416345664152,0.06217850321002516,no,no
Generalist_NE,HIF1A,activate,-0.015751185185185188,27,0.037869867355739585,-0.001466588818670898,-0.030035781551699475,yes,no
Generalist_NE,HIF1A,knockdown,-0.02603048148148148,27,0.040566482047631365,-0.010728716185701105,-0.041332246777261855,yes,no
Generalist_NE,HSF2,activate,-0.03349307407407408,27,0.054073010430290475,-0.01309661688389727,-0.05388953126425089,yes,no
Generalist_NE,HSF2,knockdown,-0.11546803703703705,27,0.07449412322535222,-0.08736869166686491,-0.14356738240720918,yes,no
Generalist_NE,ICAM1,activate,-0.0057975555555555575,27,0.04058998042178668,0.009513073378085626,-0.02110818448919674,no,no
Generalist_NE,ICAM1,knockdown,-0.0018071111111111085,27,0.040333822235222944,0.013406894397191178,-0.017021116619413395,no,no
Generalist_NE,JUN,activate,-0.14442337037037034,27,0.11029828443018577,-0.10281861748851485,-0.18602812325222584,yes,no
Generalist_NE,JUN,knockdown,-0.03237633333333333,27,0.05215316331139096,-0.01270404665374424,-0.05204862001292243,yes,no
Generalist_NE,JUNB,activate,0.048182222222222224,27,0.21640170289023808,0.12980941541451352,-0.03344497097006906,no,no
Generalist_NE,JUNB,knockdown,0.05586611111111111,27,0.07205036438029534,0.08304366532762489,0.028688556894597338,no,no
Generalist_NE,JUND,activate,-0.14249696296296294,27,0.1659213369539177,-0.07991107364059358,-0.2050828522853323,yes,no
Generalist_NE,JUND,knockdown,-0.12311707407407406,27,0.14521370106261322,-0.06834215006703995,-0.17789199808110817,yes,no
Generalist_NE,KMT2A,activate,0.020023111111111106,27,0.035740748700062594,0.03350459928801744,0.0065416229342047695,no,no
Generalist_NE,KMT2A,knockdown,0.026783925925925926,27,0.04830560778078695,0.045004906287588395,0.008562945564263454,no,no
Generalist_NE,LMX1B,activate,0.012737037037037036,27,0.05359618745660171,0.03295363556403337,-0.0074795614899593015,no,no
Generalist_NE,LMX1B,knockdown,-0.28163325925925925,27,0.21309738146039325,-0.20125246330008115,-0.3620140552184373,yes,no
Generalist_NE,MEIS2,activate,0.001402703703703703,27,0.045535718254857416,0.018578875709264496,-0.015773468301857087,no,no
Generalist_NE,MEIS2,knockdown,-0.1583642962962963,27,0.13904317657913504,-0.10591690755069272,-0.2108116850418999,yes,no
Generalist_NE,NCAM1,activate,-0.021379074074074075,27,0.03691978764619937,-0.00745284984124882,-0.03530529830689933,yes,no
Generalist_NE,NCAM1,knockdown,-0.017685481481481483,27,0.03332530812526532,-0.005115102745074701,-0.030255860217888265,yes,no
Generalist_NE,NFATC2,activate,-0.017308000000000004,27,0.037788121393654096,-0.0030542383882529913,-0.031561761611747015,yes,no
Generalist_NE,NFATC2,knockdown,-0.3174752592592593,27,0.2025134439754922,-0.2410867475486638,-0.3938637709698548,yes,yes
Generalist_NE,NFIA,activate,-0.09046137037037039,27,0.2711862612436683,0.011830677436942175,-0.19275341817768293,no,no
Generalist_NE,NFIA,knockdown,-0.03369607407407408,27,0.0780783430038386,-0.004244753204658596,-0.06314739494348956,yes,no
Generalist_NE,NFIB,activate,-0.09565455555555558,27,0.1465448021111458,-0.04037753733671141,-0.15093157377439975,yes,no
Generalist_NE,NFIB,knockdown,-0.18225751851851854,27,0.15034447316243463,-0.12554725611153586,-0.23896778092550122,yes,no
