gene,sample,transferability
SOX9,cgrp_k5_CGRP,1.0
STAT1,cgrp_k5_CGRP,1.0
STAT2,cgrp_k5_CGRP,0.3951232302045097
TBX15,cgrp_k5_CGRP,0.31827137790621307
TCF4,cgrp_k5_CGRP,1.0
TCF7L1,cgrp_k5_CGRP,0.3626344791393335
TCF7L2,cgrp_k5_CGRP,0.5837050642875885
TEAD1,cgrp_k5_CGRP,0.2218864950078823
TFDP1,cgrp_k5_CGRP,1.0
THRB,cgrp_k5_CGRP,0.8555322496067121
ZBTB20,cgrp_k5_CGRP,0.2897258450891669
ZEB1,cgrp_k5_CGRP,1.0
ASCL1,organoid_celltag_RPM,0.26704014939309056
BACH1,organoid_celltag_RPM,0.7863777089783281
BACH2,organoid_celltag_RPM,0.9086294416243654
CREB1,organoid_celltag_RPM,1.0
CUX2,organoid_celltag_RPM,0.2734463276836158
EGR1,organoid_celltag_RPM,0.37740112994350283
EHF,organoid_celltag_RPM,0.8245172124265323
EPCAM,organoid_celltag_RPM,0.2832263978001833
ESR1,organoid_celltag_RPM,1.0
ETS1,organoid_celltag_RPM,0.5902602854743912
FOS,organoid_celltag_RPM,0.6845168800931315
FOXO3,organoid_celltag_RPM,0.6438474870017331
GRHL2,organoid_celltag_RPM,0.800520381613183
HES1,organoid_celltag_RPM,0.6399235912129895
HSF2,organoid_celltag_RPM,0.5224022878932316
ICAM1,organoid_celltag_RPM,0.15063168124392615
JUN,organoid_celltag_RPM,0.4361111111111111
JUNB,organoid_celltag_RPM,0.45675902602854745
JUND,organoid_celltag_RPM,1.0
KMT2A,organoid_celltag_RPM,0.2259663032705649
LMX1B,organoid_celltag_RPM,0.2195744680851064
MEIS2,organoid_celltag_RPM,0.060453400503778336
NCAM1,organoid_celltag_RPM,0.1792452830188679
NFATC2,organoid_celltag_RPM,0.4920235096557515
NFIA,organoid_celltag_RPM,0.8214285714285714
NFIB,organoid_celltag_RPM,0.7917808219178082
NFIX,organoid_celltag_RPM,0.1919104991394148
NFKB1,organoid_celltag_RPM,0.3471283783783784
NFYC,organoid_celltag_RPM,1.0
NR6A1,organoid_celltag_RPM,1.0
PBX1,organoid_celltag_RPM,0.9692442882249561
PKNOX2,organoid_celltag_RPM,0.26208651399491095
PROX1,organoid_celltag_RPM,0.0
RBPJ,organoid_celltag_RPM,1.0
REST,organoid_celltag_RPM,0.417296389588581
RORA_RORB,organoid_celltag_RPM,0.35376532399299476
RUNX1,organoid_celltag_RPM,0.6662636033857315
SIX1,organoid_celltag_RPM,0.5808031341821743
SIX4,organoid_celltag_RPM,0.4289897510980966
SMAD3,organoid_celltag_RPM,0.6149068322981367
SOX11,organoid_celltag_RPM,0.38287153652392947
SOX9,organoid_celltag_RPM,1.0
STAT1,organoid_celltag_RPM,1.0
STAT2,organoid_celltag_RPM,0.42869718309859156
TBX15,organoid_celltag_RPM,0.39693877551020407
TCF4,organoid_celltag_RPM,1.0
TCF7L1,organoid_celltag_RPM,0.7299618320610687
TCF7L2,organoid_celltag_RPM,0.5511197663096398
TEAD1,organoid_celltag_RPM,0.5785714285714286
TFDP1,organoid_celltag_RPM,1.0
THRB,organoid_celltag_RPM,0.8841309823677582
ZBTB20,organoid_celltag_RPM,0.5818540433925049
ZEB1,organoid_celltag_RPM,1.0
ASCL1,organoid_celltag_RPMA,0.28415481309956997
BACH1,organoid_celltag_RPMA,0.6770389780543727
BACH2,organoid_celltag_RPMA,0.9729244821399445
CREB1,organoid_celltag_RPMA,1.0
CUX2,organoid_celltag_RPMA,0.22050323019381163
EGR1,organoid_celltag_RPMA,0.3582114926895614
EHF,organoid_celltag_RPMA,0.8678845212852716
EPCAM,organoid_celltag_RPMA,0.2859976855678625
ESR1,organoid_celltag_RPMA,1.0
ETS1,organoid_celltag_RPMA,0.533355080737237
FOS,organoid_celltag_RPMA,0.5317124735729387
FOXO3,organoid_celltag_RPMA,0.6264883379546566
GRHL2,organoid_celltag_RPMA,0.7364214646876529
HES1,organoid_celltag_RPMA,0.7084785133565621
HSF2,organoid_celltag_RPMA,0.41337038247793395
ICAM1,organoid_celltag_RPMA,0.44688524590163936
JUN,organoid_celltag_RPMA,0.35425935079914317
JUNB,organoid_celltag_RPMA,0.39504159190996574
JUND,organoid_celltag_RPMA,1.0
KMT2A,organoid_celltag_RPMA,0.15951023146595103
LMX1B,organoid_celltag_RPMA,0.2692872288370576
MEIS2,organoid_celltag_RPMA,0.11286902625999021
NCAM1,organoid_celltag_RPMA,0.25377137110291653
NFATC2,organoid_celltag_RPMA,0.37775240580655683
NFIA,organoid_celltag_RPMA,0.5751586582048958
NFIB,organoid_celltag_RPMA,0.619753979739508
NFIX,organoid_celltag_RPMA,0.11254281520143533
NFKB1,organoid_celltag_RPMA,0.2873919425868537
NFYC,organoid_celltag_RPMA,1.0
NR6A1,organoid_celltag_RPMA,1.0
PBX1,organoid_celltag_RPMA,0.9916816180068504
PKNOX2,organoid_celltag_RPMA,0.24188549991844724
PROX1,organoid_celltag_RPMA,0.0
RBPJ,organoid_celltag_RPMA,1.0
REST,organoid_celltag_RPMA,0.37318545098678846
RORA_RORB,organoid_celltag_RPMA,0.3131626162126896
RUNX1,organoid_celltag_RPMA,0.6943462897526502
SIX1,organoid_celltag_RPMA,0.5640607148686143
SIX4,organoid_celltag_RPMA,0.4482758620689655
SMAD3,organoid_celltag_RPMA,0.4470722557494699
SOX11,organoid_celltag_RPMA,0.30402870657315284
SOX9,organoid_celltag_RPMA,1.0
STAT1,organoid_celltag_RPMA,1.0
STAT2,organoid_celltag_RPMA,0.6514434839341053
TBX15,organoid_celltag_RPMA,0.3534496819442179
TCF4,organoid_celltag_RPMA,1.0
TCF7L1,organoid_celltag_RPMA,0.6802221133431324
TCF7L2,organoid_celltag_RPMA,0.5720352825873898
TEAD1,organoid_celltag_RPMA,0.5461676744566105
TFDP1,organoid_celltag_RPMA,1.0
THRB,organoid_celltag_RPMA,0.8463545914206492
ZBTB20,organoid_celltag_RPMA,0.4310286103542234
ZEB1,organoid_celltag_RPMA,1.0
ASCL1,organoid_celltag_WT,0.09814814814814815
BACH1,organoid_celltag_WT,0.7398879900435594
BACH2,organoid_celltag_WT,0.9286926994906621
CREB1,organoid_celltag_WT,1.0
CUX2,organoid_celltag_WT,0.26026490066225166
EGR1,organoid_celltag_WT,0.22649006622516557
EHF,organoid_celltag_WT,1.0
EPCAM,organoid_celltag_WT,0.14852071005917158
ESR1,organoid_celltag_WT,1.0
ETS1,organoid_celltag_WT,0.634974533106961
FOS,organoid_celltag_WT,0.8995633187772926
FOXO3,organoid_celltag_WT,0.658271322266743
GRHL2,organoid_celltag_WT,0.919664268585132
HES1,organoid_celltag_WT,0.6140035906642729
HSF2,organoid_celltag_WT,0.4991129509166174
ICAM1,organoid_celltag_WT,0.2579268292682927
JUN,organoid_celltag_WT,0.530952380952381
JUNB,organoid_celltag_WT,0.5308432371250708
JUND,organoid_celltag_WT,1.0
KMT2A,organoid_celltag_WT,0.49806701030927836
LMX1B,organoid_celltag_WT,0.5597057159026598
MEIS2,organoid_celltag_WT,0.15187713310580206
NCAM1,organoid_celltag_WT,0.3577501635055592
NFATC2,organoid_celltag_WT,0.40860215053763443
NFIA,organoid_celltag_WT,0.7485835694050992
NFIB,organoid_celltag_WT,0.7586715867158672
NFIX,organoid_celltag_WT,0.17162471395881007
NFKB1,organoid_celltag_WT,0.47729852440408627
NFYC,organoid_celltag_WT,1.0
NR6A1,organoid_celltag_WT,1.0
PBX1,organoid_celltag_WT,0.9602649006622517
PKNOX2,organoid_celltag_WT,0.28742174160500855
PROX1,organoid_celltag_WT,0.0
RBPJ,organoid_celltag_WT,1.0
REST,organoid_celltag_WT,0.46915676287492925
RORA_RORB,organoid_celltag_WT,0.5615160349854227
RUNX1,organoid_celltag_WT,0.422360248447205
SIX1,organoid_celltag_WT,0.5272385723231058
SIX4,organoid_celltag_WT,0.6666666666666666
SMAD3,organoid_celltag_WT,0.859880239520958
SOX11,organoid_celltag_WT,0.16751556310130164
SOX9,organoid_celltag_WT,1.0
STAT1,organoid_celltag_WT,1.0
STAT2,organoid_celltag_WT,0.1368731563421829
TBX15,organoid_celltag_WT,0.7063935443823712
TCF4,organoid_celltag_WT,1.0
TCF7L1,organoid_celltag_WT,0.8679950186799502
TCF7L2,organoid_celltag_WT,0.5612307692307692
TEAD1,organoid_celltag_WT,0.91296180338134
TFDP1,organoid_celltag_WT,1.0
THRB,organoid_celltag_WT,0.9151103565365025
ZBTB20,organoid_celltag_WT,0.8061097256857855
ZEB1,organoid_celltag_WT,1.0
ASCL1,tbo_allograft_5khvg_RPM_CTpostCre,0.35383502170767006
BACH1,tbo_allograft_5khvg_RPM_CTpostCre,0.6795761782974059
BACH2,tbo_allograft_5khvg_RPM_CTpostCre,0.9448763250883392
CREB1,tbo_allograft_5khvg_RPM_CTpostCre,1.0
CUX2,tbo_allograft_5khvg_RPM_CTpostCre,0.18518518518518517
EGR1,tbo_allograft_5khvg_RPM_CTpostCre,0.19984567901234568
EHF,tbo_allograft_5khvg_RPM_CTpostCre,0.5088152327221439
EPCAM,tbo_allograft_5khvg_RPM_CTpostCre,0.10501623962468423
ESR1,tbo_allograft_5khvg_RPM_CTpostCre,1.0
ETS1,tbo_allograft_5khvg_RPM_CTpostCre,0.3138222849083216
FOS,tbo_allograft_5khvg_RPM_CTpostCre,0.41299607501090274
FOXO3,tbo_allograft_5khvg_RPM_CTpostCre,0.4682203389830508
GRHL2,tbo_allograft_5khvg_RPM_CTpostCre,0.20441595441595442
HES1,tbo_allograft_5khvg_RPM_CTpostCre,0.5388295914611704
HSF2,tbo_allograft_5khvg_RPM_CTpostCre,0.5079423716291097
ICAM1,tbo_allograft_5khvg_RPM_CTpostCre,0.19827275998560634
JUN,tbo_allograft_5khvg_RPM_CTpostCre,0.4379774463441251
JUNB,tbo_allograft_5khvg_RPM_CTpostCre,0.7242595204513399
JUND,tbo_allograft_5khvg_RPM_CTpostCre,1.0
KMT2A,tbo_allograft_5khvg_RPM_CTpostCre,0.26580290537887713
LMX1B,tbo_allograft_5khvg_RPM_CTpostCre,0.25740479548660083
MEIS2,tbo_allograft_5khvg_RPM_CTpostCre,0.2972496473906911
NCAM1,tbo_allograft_5khvg_RPM_CTpostCre,0.36795707167497127
NFATC2,tbo_allograft_5khvg_RPM_CTpostCre,0.5278561354019746
NFIA,tbo_allograft_5khvg_RPM_CTpostCre,0.21050471891670086
NFIB,tbo_allograft_5khvg_RPM_CTpostCre,0.47993767043241137
NFIX,tbo_allograft_5khvg_RPM_CTpostCre,0.3547249647390691
NFKB1,tbo_allograft_5khvg_RPM_CTpostCre,0.6731517509727627
NFYC,tbo_allograft_5khvg_RPM_CTpostCre,1.0
NR6A1,tbo_allograft_5khvg_RPM_CTpostCre,1.0
PBX1,tbo_allograft_5khvg_RPM_CTpostCre,0.6492537313432836
PKNOX2,tbo_allograft_5khvg_RPM_CTpostCre,0.5017630465444288
PROX1,tbo_allograft_5khvg_RPM_CTpostCre,0.5895627644569816
RBPJ,tbo_allograft_5khvg_RPM_CTpostCre,1.0
REST,tbo_allograft_5khvg_RPM_CTpostCre,0.42277856135401976
RORA_RORB,tbo_allograft_5khvg_RPM_CTpostCre,0.11476582052198785
RUNX1,tbo_allograft_5khvg_RPM_CTpostCre,0.5542976939203355
SIX1,tbo_allograft_5khvg_RPM_CTpostCre,0.42701919594349874
SIX4,tbo_allograft_5khvg_RPM_CTpostCre,0.4295183384887318
SMAD3,tbo_allograft_5khvg_RPM_CTpostCre,0.47297774637937123
SOX11,tbo_allograft_5khvg_RPM_CTpostCre,0.4968265162200282
SOX9,tbo_allograft_5khvg_RPM_CTpostCre,1.0
STAT1,tbo_allograft_5khvg_RPM_CTpostCre,1.0
STAT2,tbo_allograft_5khvg_RPM_CTpostCre,0.2962962962962963
TBX15,tbo_allograft_5khvg_RPM_CTpostCre,0.09338662790697674
TCF4,tbo_allograft_5khvg_RPM_CTpostCre,1.0
TCF7L1,tbo_allograft_5khvg_RPM_CTpostCre,0.18175155734701356
TCF7L2,tbo_allograft_5khvg_RPM_CTpostCre,0.7216157205240175
TEAD1,tbo_allograft_5khvg_RPM_CTpostCre,0.3997817388141142
TFDP1,tbo_allograft_5khvg_RPM_CTpostCre,1.0
THRB,tbo_allograft_5khvg_RPM_CTpostCre,0.7510578279266573
ZBTB20,tbo_allograft_5khvg_RPM_CTpostCre,0.22665103556076593
ZEB1,tbo_allograft_5khvg_RPM_CTpostCre,1.0
ASCL1,tbo_allograft_5khvg_RPM_CTpreCre,0.44642857142857145
BACH1,tbo_allograft_5khvg_RPM_CTpreCre,0.7170184696569921
BACH2,tbo_allograft_5khvg_RPM_CTpreCre,0.9709412507896399
CREB1,tbo_allograft_5khvg_RPM_CTpreCre,1.0
CUX2,tbo_allograft_5khvg_RPM_CTpreCre,0.18098591549295776
EGR1,tbo_allograft_5khvg_RPM_CTpreCre,0.1732394366197183
EHF,tbo_allograft_5khvg_RPM_CTpreCre,0.4239949748743719
EPCAM,tbo_allograft_5khvg_RPM_CTpreCre,0.02137608550434202
ESR1,tbo_allograft_5khvg_RPM_CTpreCre,1.0
ETS1,tbo_allograft_5khvg_RPM_CTpreCre,0.10628930817610063
FOS,tbo_allograft_5khvg_RPM_CTpreCre,0.5253164556962026
FOXO3,tbo_allograft_5khvg_RPM_CTpreCre,0.4
GRHL2,tbo_allograft_5khvg_RPM_CTpreCre,0.10736975857687421
HES1,tbo_allograft_5khvg_RPM_CTpreCre,0.5823728813559322
HSF2,tbo_allograft_5khvg_RPM_CTpreCre,0.680365296803653
ICAM1,tbo_allograft_5khvg_RPM_CTpreCre,0.4496330887258172
JUN,tbo_allograft_5khvg_RPM_CTpreCre,0.4445910290237467
JUNB,tbo_allograft_5khvg_RPM_CTpreCre,0.7198248905565978
JUND,tbo_allograft_5khvg_RPM_CTpreCre,1.0
KMT2A,tbo_allograft_5khvg_RPM_CTpreCre,0.2850274725274725
LMX1B,tbo_allograft_5khvg_RPM_CTpreCre,0.5634771732332708
MEIS2,tbo_allograft_5khvg_RPM_CTpreCre,0.20700437773608504
NCAM1,tbo_allograft_5khvg_RPM_CTpreCre,0.2897930049964311
NFATC2,tbo_allograft_5khvg_RPM_CTpreCre,0.7210756722951845
NFIA,tbo_allograft_5khvg_RPM_CTpreCre,0.15997229916897507
NFIB,tbo_allograft_5khvg_RPM_CTpreCre,0.13730929264909847
NFIX,tbo_allograft_5khvg_RPM_CTpreCre,0.20357370772176134
NFKB1,tbo_allograft_5khvg_RPM_CTpreCre,0.15749525616698293
NFYC,tbo_allograft_5khvg_RPM_CTpreCre,1.0
NR6A1,tbo_allograft_5khvg_RPM_CTpreCre,1.0
PBX1,tbo_allograft_5khvg_RPM_CTpreCre,0.8662420382165605
PKNOX2,tbo_allograft_5khvg_RPM_CTpreCre,0.6649417852522639
PROX1,tbo_allograft_5khvg_RPM_CTpreCre,0.0
RBPJ,tbo_allograft_5khvg_RPM_CTpreCre,1.0
REST,tbo_allograft_5khvg_RPM_CTpreCre,0.5202020202020202
RORA_RORB,tbo_allograft_5khvg_RPM_CTpreCre,0.17736808645899554
RUNX1,tbo_allograft_5khvg_RPM_CTpreCre,0.6961740435108777
SIX1,tbo_allograft_5khvg_RPM_CTpreCre,0.6840677966101695
SIX4,tbo_allograft_5khvg_RPM_CTpreCre,0.3090490797546012
SMAD3,tbo_allograft_5khvg_RPM_CTpreCre,0.2877148313176321
SOX11,tbo_allograft_5khvg_RPM_CTpreCre,0.38524077548467794
SOX9,tbo_allograft_5khvg_RPM_CTpreCre,1.0
STAT1,tbo_allograft_5khvg_RPM_CTpreCre,1.0
STAT2,tbo_allograft_5khvg_RPM_CTpreCre,0.48881789137380194
TBX15,tbo_allograft_5khvg_RPM_CTpreCre,0.19619422572178477
TCF4,tbo_allograft_5khvg_RPM_CTpreCre,1.0
TCF7L1,tbo_allograft_5khvg_RPM_CTpreCre,0.3293010752688172
TCF7L2,tbo_allograft_5khvg_RPM_CTpreCre,0.7091267235718975
TEAD1,tbo_allograft_5khvg_RPM_CTpreCre,0.693717277486911
TFDP1,tbo_allograft_5khvg_RPM_CTpreCre,1.0
THRB,tbo_allograft_5khvg_RPM_CTpreCre,0.533458411507192
ZBTB20,tbo_allograft_5khvg_RPM_CTpreCre,0.33849401829697395
ZEB1,tbo_allograft_5khvg_RPM_CTpreCre,1.0
ASCL1,rpr2_allograft_RPM,0.3673855467272039
BACH1,rpr2_allograft_RPM,0.7154007233961546
BACH2,rpr2_allograft_RPM,0.9783390087022323
CREB1,rpr2_allograft_RPM,1.0
CUX2,rpr2_allograft_RPM,0.29556085918854413
EGR1,rpr2_allograft_RPM,0.28649164677804295
EHF,rpr2_allograft_RPM,0.5436057510404843
EPCAM,rpr2_allograft_RPM,0.10357548240635642
ESR1,rpr2_allograft_RPM,1.0
ETS1,rpr2_allograft_RPM,0.08673855467272039
FOS,rpr2_allograft_RPM,0.3857578440051146
FOXO3,rpr2_allograft_RPM,0.5670639424895951
GRHL2,rpr2_allograft_RPM,0.18132752580248082
HES1,rpr2_allograft_RPM,0.5211054325194019
HSF2,rpr2_allograft_RPM,0.5935067400797418
ICAM1,rpr2_allograft_RPM,0.30088914112750664
JUN,rpr2_allograft_RPM,0.24691005894656778
JUNB,rpr2_allograft_RPM,0.7132992811199395
JUND,rpr2_allograft_RPM,1.0
KMT2A,rpr2_allograft_RPM,0.23685470740350542
LMX1B,rpr2_allograft_RPM,0.5022701475595914
MEIS2,rpr2_allograft_RPM,0.0757661748013621
NCAM1,rpr2_allograft_RPM,0.33104631217838765
NFATC2,rpr2_allograft_RPM,0.5038781687476352
NFIA,rpr2_allograft_RPM,0.18772032902467686
NFIB,rpr2_allograft_RPM,0.28505904167073287
NFIX,rpr2_allograft_RPM,0.3639803253878169
NFKB1,rpr2_allograft_RPM,0.6395194854332198
NFYC,rpr2_allograft_RPM,1.0
NR6A1,rpr2_allograft_RPM,1.0
PBX1,rpr2_allograft_RPM,0.6870034052213394
PKNOX2,rpr2_allograft_RPM,0.43946273174423006
PROX1,rpr2_allograft_RPM,0.5691449110858873
RBPJ,rpr2_allograft_RPM,1.0
REST,rpr2_allograft_RPM,0.2652289065455921
RORA_RORB,rpr2_allograft_RPM,0.0922012697811049
RUNX1,rpr2_allograft_RPM,0.4527436047646944
SIX1,rpr2_allograft_RPM,0.4300749028159666
SIX4,rpr2_allograft_RPM,0.4174728818528291
SMAD3,rpr2_allograft_RPM,0.3028755202421491
SOX11,rpr2_allograft_RPM,0.36416950435111617
SOX9,rpr2_allograft_RPM,1.0
STAT1,rpr2_allograft_RPM,1.0
STAT2,rpr2_allograft_RPM,0.5149048925901392
TBX15,rpr2_allograft_RPM,0.3306765347755954
TCF4,rpr2_allograft_RPM,1.0
TCF7L1,rpr2_allograft_RPM,0.15758035460320471
TCF7L2,rpr2_allograft_RPM,0.6939704209328783
TEAD1,rpr2_allograft_RPM,0.5878615457562826
TFDP1,rpr2_allograft_RPM,1.0
THRB,rpr2_allograft_RPM,0.7853764661369655
ZBTB20,rpr2_allograft_RPM,0.25107645201416134
ZEB1,rpr2_allograft_RPM,1.0
ASCL1,rpr2_allograft_RPR2,0.18004561003420752
BACH1,rpr2_allograft_RPR2,0.5584622383985441
BACH2,rpr2_allograft_RPR2,0.9393767060964513
CREB1,rpr2_allograft_RPR2,1.0
CUX2,rpr2_allograft_RPR2,0.5392742305925585
EGR1,rpr2_allograft_RPR2,0.2550528249885163
EHF,rpr2_allograft_RPR2,0.6809599636032757
EPCAM,rpr2_allograft_RPR2,0.3287079162875341
ESR1,rpr2_allograft_RPR2,1.0
ETS1,rpr2_allograft_RPR2,0.2714968152866242
FOS,rpr2_allograft_RPR2,0.4793466682447627
FOXO3,rpr2_allograft_RPR2,0.596565059144677
GRHL2,rpr2_allograft_RPR2,0.5535714285714286
HES1,rpr2_allograft_RPR2,0.5831437670609645
HSF2,rpr2_allograft_RPR2,0.4247042766151046
ICAM1,rpr2_allograft_RPR2,0.33894449499545043
JUN,rpr2_allograft_RPR2,0.4983974358974359
JUNB,rpr2_allograft_RPR2,0.6195404913557779
JUND,rpr2_allograft_RPR2,1.0
KMT2A,rpr2_allograft_RPR2,0.28006000461573965
LMX1B,rpr2_allograft_RPR2,0.4107142857142857
MEIS2,rpr2_allograft_RPR2,0.11874431301182893
NCAM1,rpr2_allograft_RPR2,0.3667540161786487
NFATC2,rpr2_allograft_RPR2,0.4502957233848954
NFIA,rpr2_allograft_RPR2,0.3594639468690702
NFIB,rpr2_allograft_RPR2,0.5109787432842794
NFIX,rpr2_allograft_RPR2,0.32666060054595086
NFKB1,rpr2_allograft_RPR2,0.22509099181073702
NFYC,rpr2_allograft_RPR2,1.0
NR6A1,rpr2_allograft_RPR2,1.0
PBX1,rpr2_allograft_RPR2,0.9317561419472248
PKNOX2,rpr2_allograft_RPR2,0.2856005459508644
PROX1,rpr2_allograft_RPR2,0.0
RBPJ,rpr2_allograft_RPR2,1.0
REST,rpr2_allograft_RPR2,0.542083712465878
RORA_RORB,rpr2_allograft_RPR2,0.2875341219290264
RUNX1,rpr2_allograft_RPR2,0.4843823946994794
SIX1,rpr2_allograft_RPR2,0.5863284804367607
SIX4,rpr2_allograft_RPR2,0.4986737400530504
SMAD3,rpr2_allograft_RPR2,0.1593494085532302
SOX11,rpr2_allograft_RPR2,0.13830755232029118
SOX9,rpr2_allograft_RPR2,1.0
STAT1,rpr2_allograft_RPR2,1.0
STAT2,rpr2_allograft_RPR2,0.4744085532302093
TBX15,rpr2_allograft_RPR2,0.36601455868971794
TCF4,rpr2_allograft_RPR2,1.0
TCF7L1,rpr2_allograft_RPR2,0.4870336669699727
TCF7L2,rpr2_allograft_RPR2,0.5440172884440401
TEAD1,rpr2_allograft_RPR2,0.23521383075523203
TFDP1,rpr2_allograft_RPR2,1.0
THRB,rpr2_allograft_RPR2,0.7111010009099181
ZBTB20,rpr2_allograft_RPR2,0.4735256633066852
ZEB1,rpr2_allograft_RPR2,1.0
ASCL1,celltag_fate_dpt_RPM,0.33394094057601165
BACH1,celltag_fate_dpt_RPM,0.5640916550173221
BACH2,celltag_fate_dpt_RPM,0.9862073155912019
CREB1,celltag_fate_dpt_RPM,1.0
CUX2,celltag_fate_dpt_RPM,0.20735724743777453
EGR1,celltag_fate_dpt_RPM,0.18539531478770133
EHF,celltag_fate_dpt_RPM,0.5359703487665572
EPCAM,celltag_fate_dpt_RPM,0.14469120778825678
ESR1,celltag_fate_dpt_RPM,1.0
ETS1,celltag_fate_dpt_RPM,0.45412565317778586
FOS,celltag_fate_dpt_RPM,0.47712217860647693
FOXO3,celltag_fate_dpt_RPM,0.5046178150443553
GRHL2,celltag_fate_dpt_RPM,0.15984678056788473
HES1,celltag_fate_dpt_RPM,0.6853809697411594
HSF2,celltag_fate_dpt_RPM,0.41941169320529964
ICAM1,celltag_fate_dpt_RPM,0.2652205614290922
JUN,celltag_fate_dpt_RPM,0.13126942531537572
JUNB,celltag_fate_dpt_RPM,0.7141207923198445
JUND,celltag_fate_dpt_RPM,1.0
KMT2A,celltag_fate_dpt_RPM,0.23335167859108422
LMX1B,celltag_fate_dpt_RPM,0.33789038765342083
MEIS2,celltag_fate_dpt_RPM,0.18149228338801798
NCAM1,celltag_fate_dpt_RPM,0.304448507007922
NFATC2,celltag_fate_dpt_RPM,0.14236237695953335
NFIA,celltag_fate_dpt_RPM,0.22933168316831684
NFIB,celltag_fate_dpt_RPM,0.20338457723778824
NFIX,celltag_fate_dpt_RPM,0.23733138899015677
NFKB1,celltag_fate_dpt_RPM,0.4335277676509904
NFYC,celltag_fate_dpt_RPM,1.0
NR6A1,celltag_fate_dpt_RPM,1.0
PBX1,celltag_fate_dpt_RPM,0.7458986511119212
PKNOX2,celltag_fate_dpt_RPM,0.5086280228460324
PROX1,celltag_fate_dpt_RPM,0.0
RBPJ,celltag_fate_dpt_RPM,1.0
REST,celltag_fate_dpt_RPM,0.35514643334548546
RORA_RORB,celltag_fate_dpt_RPM,0.15056507473569086
RUNX1,celltag_fate_dpt_RPM,0.4401278583722646
SIX1,celltag_fate_dpt_RPM,0.4212189341921371
SIX4,celltag_fate_dpt_RPM,0.5889162561576354
SMAD3,celltag_fate_dpt_RPM,0.5320209016891482
SOX11,celltag_fate_dpt_RPM,0.3347915907157613
SOX9,celltag_fate_dpt_RPM,1.0
STAT1,celltag_fate_dpt_RPM,1.0
STAT2,celltag_fate_dpt_RPM,0.4532142423137684
TBX15,celltag_fate_dpt_RPM,0.10915728627928202
TCF4,celltag_fate_dpt_RPM,1.0
TCF7L1,celltag_fate_dpt_RPM,0.3003774503835383
TCF7L2,celltag_fate_dpt_RPM,0.7583774250440917
TEAD1,celltag_fate_dpt_RPM,0.4025808022399416
TFDP1,celltag_fate_dpt_RPM,1.0
THRB,celltag_fate_dpt_RPM,0.7926236480738851
ZBTB20,celltag_fate_dpt_RPM,0.2534505924025895
ZEB1,celltag_fate_dpt_RPM,1.0
ASCL1,celltag_fate_dpt_RPMA,0.2364765001477978
BACH1,celltag_fate_dpt_RPMA,0.6103601381351751
BACH2,celltag_fate_dpt_RPMA,0.9459645669291339
CREB1,celltag_fate_dpt_RPMA,1.0
CUX2,celltag_fate_dpt_RPMA,0.3691188197767145
EGR1,celltag_fate_dpt_RPMA,0.43012360446570974
EHF,celltag_fate_dpt_RPMA,0.7434055118110237
EPCAM,celltag_fate_dpt_RPMA,0.1028295376121463
ESR1,celltag_fate_dpt_RPMA,1.0
ETS1,celltag_fate_dpt_RPMA,0.31486220472440946
FOS,celltag_fate_dpt_RPMA,0.5044012282497441
FOXO3,celltag_fate_dpt_RPMA,0.6300196850393701
GRHL2,celltag_fate_dpt_RPMA,0.31153694192018966
HES1,celltag_fate_dpt_RPMA,0.6257892659826362
HSF2,celltag_fate_dpt_RPMA,0.4687992125984252
ICAM1,celltag_fate_dpt_RPMA,0.40477364631620477
JUN,celltag_fate_dpt_RPMA,0.37252377179080826
JUNB,celltag_fate_dpt_RPMA,0.5801181102362205
JUND,celltag_fate_dpt_RPMA,1.0
KMT2A,celltag_fate_dpt_RPMA,0.2077922077922078
LMX1B,celltag_fate_dpt_RPMA,0.36663385826771655
MEIS2,celltag_fate_dpt_RPMA,0.2888779527559055
NCAM1,celltag_fate_dpt_RPMA,0.2233639265762171
NFATC2,celltag_fate_dpt_RPMA,0.415255905511811
NFIA,celltag_fate_dpt_RPMA,0.42005089058524175
NFIB,celltag_fate_dpt_RPMA,0.3441571871768356
NFIX,celltag_fate_dpt_RPMA,0.28336614173228347
NFKB1,celltag_fate_dpt_RPMA,0.2248031496062992
NFYC,celltag_fate_dpt_RPMA,1.0
NR6A1,celltag_fate_dpt_RPMA,1.0
PBX1,celltag_fate_dpt_RPMA,0.7959645669291339
PKNOX2,celltag_fate_dpt_RPMA,0.18996062992125984
PROX1,celltag_fate_dpt_RPMA,0.0
RBPJ,celltag_fate_dpt_RPMA,1.0
REST,celltag_fate_dpt_RPMA,0.6526574803149606
RORA_RORB,celltag_fate_dpt_RPMA,0.4148936170212766
RUNX1,celltag_fate_dpt_RPMA,0.6109802314862235
SIX1,celltag_fate_dpt_RPMA,0.4098716683119447
SIX4,celltag_fate_dpt_RPMA,0.5246254873794377
SMAD3,celltag_fate_dpt_RPMA,0.5164370078740157
SOX11,celltag_fate_dpt_RPMA,0.24429133858267715
SOX9,celltag_fate_dpt_RPMA,1.0
STAT1,celltag_fate_dpt_RPMA,1.0
STAT2,celltag_fate_dpt_RPMA,0.35921947373607965
TBX15,celltag_fate_dpt_RPMA,0.31368296529968454
TCF4,celltag_fate_dpt_RPMA,1.0
TCF7L1,celltag_fate_dpt_RPMA,0.36293436293436293
