gene,sample,transferability_7777,transferability_6667,diff
ASCL1,human_RU1322,0.24189776144336786,0.2418977614433678,5.551115123125783e-17
BACH1,human_RU1322,0.7303742961245445,0.6641887524240465,0.066185543700498
BACH2,human_RU1322,0.9654615881213686,0.3857327307940607,0.579728857327308
CREB1,human_RU1322,1.0,1.0,0.0
CUX2,human_RU1322,0.3417593528816987,0.5055611729019212,-0.16380182002022248
EGR1,human_RU1322,0.45129760701044824,0.4179305695989214,0.033367037411526856
EHF,human_RU1322,0.47934151065203356,0.2727566171723692,0.20658489347966436
EPCAM,human_RU1322,0.514792899408284,0.514792899408284,0.0
ESR1,human_RU1322,1.0,1.0,0.0
ETS1,human_RU1322,0.3072445019404916,0.3072445019404916,0.0
FOS,human_RU1322,0.22853087295954577,0.2750177430801987,-0.046486870120652946
FOXO3,human_RU1322,0.5313105229180116,0.4351194318915429,0.09619109102646872
GRHL2,human_RU1322,0.34627831715210355,0.3114912846998063,0.03478703245229725
HES1,human_RU1322,0.7325775258419474,0.6891628812459442,0.043414644596003193
HSF2,human_RU1322,0.11776447105788423,0.1177644710578842,2.7755575615628914e-17
ICAM1,human_RU1322,0.11311475409836065,0.0983606557377049,0.014754098360655749
JUN,human_RU1322,0.3376322751322751,0.3376322751322751,0.0
JUNB,human_RU1322,0.05971594577146546,0.0597159457714654,6.245004513516506e-17
JUND,human_RU1322,1.0,1.0,0.0
KMT2A,human_RU1322,0.3291225674291567,0.3386821440764766,-0.009559576647319934
LMX1B,human_RU1322,0.30858618463524856,0.3085861846352485,5.551115123125783e-17
MEIS2,human_RU1322,0.08037443511943189,0.0803744351194318,8.326672684688674e-17
NCAM1,human_RU1322,0.20213498622589532,0.2038567493112947,-0.0017217630853993693
NFATC2,human_RU1322,0.7285345384118787,0.7285345384118787,0.0
NFIA,human_RU1322,0.2231433506044905,0.200066800267201,0.023076550337289503
NFIB,human_RU1322,0.3457844183564568,0.3393810032017075,0.006403415154749292
NFIX,human_RU1322,0.14064015518913675,0.1406401551891367,5.551115123125783e-17
NFKB1,human_RU1322,0.28211749515816653,0.2821174951581665,5.551115123125783e-17
NFYC,human_RU1322,1.0,1.0,0.0
NR6A1,human_RU1322,1.0,1.0,0.0
PBX1,human_RU1322,0.7617048756861479,0.2972885732730794,0.46441630241306847
PKNOX2,human_RU1322,0.20977662674004532,0.2097766267400453,2.7755575615628914e-17
PROX1,human_RU1322,0.0,0.0,0.0
RBPJ,human_RU1322,1.0,1.0,0.0
REST,human_RU1322,0.527114267269206,0.3218205293737895,0.20529373789541644
RORA_RORB,human_RU1322,0.4779364049318624,0.5081116158338741,-0.030175210902011695
RUNX1,human_RU1322,0.6996793729960812,0.3050789293067948,0.3946004436892864
SIX1,human_RU1322,0.5815415150512736,0.234664070107108,0.3468774449441656
SIX4,human_RU1322,0.34405594405594403,0.3482517482517482,-0.004195804195804176
SMAD3,human_RU1322,0.407059585492228,0.3989637305699481,0.008095854922279877
SOX11,human_RU1322,0.3198837959974177,0.3198837959974177,0.0
SOX9,human_RU1322,1.0,1.0,0.0
STAT1,human_RU1322,1.0,1.0,0.0
STAT2,human_RU1322,0.28134158254640185,0.2813415825464018,5.551115123125783e-17
TBX15,human_RU1322,0.10451697988789976,0.1170458292120013,-0.012528849324101532
TCF4,human_RU1322,1.0,1.0,0.0
TCF7L1,human_RU1322,0.197708674304419,0.197708674304419,0.0
TCF7L2,human_RU1322,0.378656914893617,0.0530572630216758,0.32559965187194123
TEAD1,human_RU1322,0.552442996742671,0.549185667752443,0.0032573289902280145
TFDP1,human_RU1322,1.0,1.0,0.0
THRB,human_RU1322,0.7272433828276307,0.0,0.7272433828276307
ZBTB20,human_RU1322,0.6145038167938931,0.5988896599583623,0.015614156835530801
ZEB1,human_RU1322,1.0,1.0,0.0
ASCL1,human_RU1231,0.33627049180327867,0.2612704918032787,0.07499999999999996
BACH1,human_RU1231,0.43257514216084486,0.1761133603238866,0.2564617818369582
BACH2,human_RU1231,0.9670174018615945,0.2535410764872521,0.7134763253743424
CREB1,human_RU1231,1.0,1.0,0.0
CUX2,human_RU1231,0.44998968859558675,0.4262734584450402,0.023716230150546525
EGR1,human_RU1231,0.39802021035265,0.3503815219632914,0.047638688389358586
EHF,human_RU1231,0.4611493322541481,0.0,0.4611493322541481
EPCAM,human_RU1231,0.27974605775138234,0.2797460577513823,5.551115123125783e-17
ESR1,human_RU1231,1.0,1.0,0.0
ETS1,human_RU1231,0.43160663698907326,0.4316066369890732,5.551115123125783e-17
FOS,human_RU1231,0.283164910771877,0.3132659643087508,-0.030101053536873812
FOXO3,human_RU1231,0.37251319529029636,0.2193443949817887,0.15316880030850766
GRHL2,human_RU1231,0.40239205351712953,0.2679077296641036,0.13448432385302594
HES1,human_RU1231,0.6497337156902908,0.4668564457096381,0.18287726998065273
HSF2,human_RU1231,0.3096063634509484,0.3096063634509484,0.0
ICAM1,human_RU1231,0.48089887640449436,0.4808988764044943,5.551115123125783e-17
JUN,human_RU1231,0.4421074127016541,0.4421074127016541,0.0
JUNB,human_RU1231,0.24686361796843384,0.2468636179684338,2.7755575615628914e-17
JUND,human_RU1231,1.0,1.0,0.0
KMT2A,human_RU1231,0.16517392209956258,0.1274734430327015,0.03770047906686108
LMX1B,human_RU1231,0.2815730792621123,0.2815730792621123,0.0
MEIS2,human_RU1231,0.339133953864832,0.339133953864832,0.0
NCAM1,human_RU1231,0.4984404242046163,0.4163027656477438,0.0821376585568725
NFATC2,human_RU1231,0.4170376365843788,0.4170376365843788,0.0
NFIA,human_RU1231,0.40279870828848224,0.3912497383294955,0.011548969958986743
NFIB,human_RU1231,0.3074946466809422,0.3117773019271949,-0.004282655246252709
NFIX,human_RU1231,0.1877285656237302,0.1877285656237302,0.0
NFKB1,human_RU1231,0.3737353298259814,0.3737353298259814,0.0
NFYC,human_RU1231,1.0,1.0,0.0
NR6A1,human_RU1231,1.0,1.0,0.0
PBX1,human_RU1231,0.49888596313550737,0.093484419263456,0.40540154387205135
PKNOX2,human_RU1231,0.5696613263029812,0.5696613263029812,0.0
PROX1,human_RU1231,0.2919870497774181,0.2919870497774181,0.0
RBPJ,human_RU1231,1.0,1.0,0.0
REST,human_RU1231,0.6645082962363416,0.5323755564548766,0.132132739781465
RORA_RORB,human_RU1231,0.20271915584415584,0.2027191558441558,2.7755575615628914e-17
RUNX1,human_RU1231,0.525390625,0.1628344481605351,0.3625561768394649
SIX1,human_RU1231,0.45493650143383857,0.2954775907523829,0.15945891068145568
SIX4,human_RU1231,0.31721470019342357,0.3221577476896626,-0.004943047496239028
SMAD3,human_RU1231,0.31666329216440575,0.3166632921644057,5.551115123125783e-17
SOX11,human_RU1231,0.26972885471469044,0.2697288547146904,5.551115123125783e-17
SOX9,human_RU1231,1.0,1.0,0.0
STAT1,human_RU1231,1.0,1.0,0.0
STAT2,human_RU1231,0.37342799188640974,0.3734279918864097,5.551115123125783e-17
TBX15,human_RU1231,0.15413146507315062,0.1541314650731506,2.7755575615628914e-17
TCF4,human_RU1231,1.0,1.0,0.0
TCF7L1,human_RU1231,0.40465021415459923,0.3336732612686111,0.07097695288598815
TCF7L2,human_RU1231,0.42708120269993866,0.3933062880324544,0.03377491466748428
TEAD1,human_RU1231,0.5455843361207424,0.6561289006730573,-0.11054456455231487
TFDP1,human_RU1231,1.0,1.0,0.0
THRB,human_RU1231,0.7567786321327398,0.5289356535815459,0.22784297855119384
ZBTB20,human_RU1231,0.5576441102756893,0.5618212197159566,-0.004177109440267279
ZEB1,human_RU1231,1.0,1.0,0.0
ASCL1,human_RU1229,0.4765741569680692,0.4467323187108326,0.02984183825723663
BACH1,human_RU1229,0.5118063754427391,0.5174027493419129,-0.005596373899173779
BACH2,human_RU1229,0.7510204081632653,0.3086994471923189,0.4423209609709464
CREB1,human_RU1229,1.0,1.0,0.0
CUX2,human_RU1229,0.2789262573279852,0.2548596112311015,0.024066646096883693
EGR1,human_RU1229,0.31811169392162914,0.3356988583770441,-0.017587164455414972
EHF,human_RU1229,0.5883037532732034,0.5178935117835322,0.07041024148967123
EPCAM,human_RU1229,0.45844424726412303,0.458444247264123,5.551115123125783e-17
ESR1,human_RU1229,1.0,1.0,0.0
ETS1,human_RU1229,0.3692173407041024,0.3692173407041024,0.0
FOS,human_RU1229,0.31862745098039214,0.3212418300653595,-0.0026143790849673665
FOXO3,human_RU1229,0.5705539358600583,0.395112016293279,0.1754419195667793
GRHL2,human_RU1229,0.7567488262910798,0.7550247596854064,0.0017240666056733689
HES1,human_RU1229,0.6794986571172784,0.4992687920444574,0.18022986507282102
HSF2,human_RU1229,0.3603179275831616,0.3603179275831616,0.0
ICAM1,human_RU1229,0.20023731830317412,0.2865618510827648,-0.08632453277959065
JUN,human_RU1229,0.5690265486725664,0.5690265486725664,0.0
JUNB,human_RU1229,0.13616526040151294,0.1361652604015129,5.551115123125783e-17
JUND,human_RU1229,1.0,1.0,0.0
KMT2A,human_RU1229,0.2839203675344564,0.2980091883614089,-0.014088820826952508
LMX1B,human_RU1229,0.33702623906705537,0.3370262390670553,5.551115123125783e-17
MEIS2,human_RU1229,0.2577829502473087,0.2577829502473087,0.0
NCAM1,human_RU1229,0.5623100303951368,0.5863221884498481,-0.02401215805471124
NFATC2,human_RU1229,0.32121035787023566,0.3212103578702356,5.551115123125783e-17
NFIA,human_RU1229,0.36524253132026985,0.3151774785801713,0.05006505274009854
NFIB,human_RU1229,0.2412576195059352,0.2040423484119345,0.03721527109400069
NFIX,human_RU1229,0.2540005819028222,0.2540005819028222,0.0
NFKB1,human_RU1229,0.10096013965667734,0.1009601396566773,4.163336342344337e-17
NFYC,human_RU1229,1.0,1.0,0.0
NR6A1,human_RU1229,1.0,1.0,0.0
PBX1,human_RU1229,0.794924154025671,0.5178935117835322,0.2770306422421388
PKNOX2,human_RU1229,0.25387540216437554,0.2816613044749927,-0.027785902310617172
PROX1,human_RU1229,0.19406459121326738,0.1940645912132673,8.326672684688674e-17
RBPJ,human_RU1229,1.0,1.0,0.0
REST,human_RU1229,0.5024730869944719,0.5888856560954321,-0.08641256910096018
RORA_RORB,human_RU1229,0.30659276546091013,0.3284714119019836,-0.021878646441073457
RUNX1,human_RU1229,0.6745147947820553,0.6298224127372933,0.044692382044762
SIX1,human_RU1229,0.3751472320376914,0.2263710618436406,0.14877617019405082
SIX4,human_RU1229,0.37520233085140825,0.4373583684040142,-0.06215603755260596
SMAD3,human_RU1229,0.3339176161262051,0.3704352906806895,-0.0365176745544844
SOX11,human_RU1229,0.29386092522548735,0.2938609252254873,5.551115123125783e-17
SOX9,human_RU1229,1.0,1.0,0.0
STAT1,human_RU1229,1.0,1.0,0.0
STAT2,human_RU1229,0.15562043795620437,0.1556204379562043,5.551115123125783e-17
TBX15,human_RU1229,0.5646884272997033,0.5225519287833827,0.04213649851632051
TCF4,human_RU1229,1.0,1.0,0.0
TCF7L1,human_RU1229,0.4413325471698113,0.398879716981132,0.04245283018867929
TCF7L2,human_RU1229,0.3296637905385302,0.1730093676814988,0.15665442285703138
TEAD1,human_RU1229,0.6265095729013255,0.6265095729013255,0.0
TFDP1,human_RU1229,1.0,1.0,0.0
THRB,human_RU1229,0.7046843177189409,0.0,0.7046843177189409
ZBTB20,human_RU1229,0.5302567237163814,0.5437041564792175,-0.013447432762836109
ZEB1,human_RU1229,1.0,1.0,0.0
ASCL1,human_RU1066,0.1274915381722452,0.1421587062805566,-0.014667168108311396
BACH1,human_RU1066,0.5595371407241508,0.3405346027096301,0.21900253801452074
BACH2,human_RU1066,0.9721216509775525,0.8044895003620565,0.16763215061549608
CREB1,human_RU1066,1.0,1.0,0.0
CUX2,human_RU1066,0.30572755417956654,0.2724458204334365,0.03328173374613003
EGR1,human_RU1066,0.23490712074303405,0.3664860681114551,-0.13157894736842107
EHF,human_RU1066,0.8388848660391021,0.3468501086169442,0.49203475742215785
EPCAM,human_RU1066,0.14904744116548374,0.1490474411654837,2.7755575615628914e-17
ESR1,human_RU1066,1.0,1.0,0.0
ETS1,human_RU1066,0.062021160160525356,0.0620211601605253,5.551115123125783e-17
FOS,human_RU1066,0.46653225806451615,0.4387096774193548,0.027822580645161354
FOXO3,human_RU1066,0.5837004405286343,0.467343976777939,0.11635646375069536
GRHL2,human_RU1066,0.6461370262390671,0.057587830496197,0.5885491957428701
HES1,human_RU1066,0.6598130841121496,0.375455207574654,0.28435787653749556
HSF2,human_RU1066,0.6622740963855421,0.6622740963855421,0.0
ICAM1,human_RU1066,0.46328736489004846,0.3391725680208721,0.12411479686917637
JUN,human_RU1066,0.5664568678267309,0.481673454276194,0.08478341355053687
JUNB,human_RU1066,0.18464880521361332,0.1846488052136133,2.7755575615628914e-17
JUND,human_RU1066,1.0,1.0,0.0
KMT2A,human_RU1066,0.27294025771183134,0.2584927762592737,0.014447481452557642
LMX1B,human_RU1066,0.21288921071687184,0.2128892107168718,2.7755575615628914e-17
MEIS2,human_RU1066,0.2614047791455467,0.2614047791455467,0.0
NCAM1,human_RU1066,0.23499806426635694,0.2349980642663569,5.551115123125783e-17
NFATC2,human_RU1066,0.0,0.0,0.0
NFIA,human_RU1066,0.2300578034682081,0.2339466766804356,-0.0038888732122275005
NFIB,human_RU1066,0.31645072634471927,0.293286219081272,0.023164507263447265
NFIX,human_RU1066,0.2085600290170475,0.2085600290170475,0.0
NFKB1,human_RU1066,0.3522561863173217,0.284570596797671,0.0676855895196507
NFYC,human_RU1066,1.0,1.0,0.0
NR6A1,human_RU1066,1.0,1.0,0.0
PBX1,human_RU1066,0.6672740524781341,0.324235807860262,0.3430382446178721
PKNOX2,human_RU1066,0.02376599634369287,0.0237659963436928,6.938893903907228e-17
PROX1,human_RU1066,0.0,0.0,0.0
RBPJ,human_RU1066,1.0,1.0,0.0
REST,human_RU1066,0.664011585807386,0.3794351918899348,0.28457639391745115
RORA_RORB,human_RU1066,0.18053033054849255,0.1805303305484925,5.551115123125783e-17
RUNX1,human_RU1066,0.5122529644268775,0.3168505135032332,0.19540245092364433
SIX1,human_RU1066,0.4946036471901749,0.0877708409842085,0.4068328062059664
SIX4,human_RU1066,0.4815119145439606,0.4716516023007395,0.009860312243221092
SMAD3,human_RU1066,0.10480349344978165,0.1048034934497816,5.551115123125783e-17
SOX11,human_RU1066,0.5405503258508327,0.5405503258508327,0.0
SOX9,human_RU1066,1.0,1.0,0.0
STAT1,human_RU1066,1.0,1.0,0.0
STAT2,human_RU1066,0.43279766252739227,0.4327976625273922,5.551115123125783e-17
TBX15,human_RU1066,0.32079646017699115,0.3207964601769911,5.551115123125783e-17
TCF4,human_RU1066,1.0,1.0,0.0
TCF7L1,human_RU1066,0.4977728285077951,0.4977728285077951,0.0
TCF7L2,human_RU1066,0.46920492721164614,0.3370909090909091,0.13211401812073703
TEAD1,human_RU1066,0.8364312267657993,0.8364312267657993,0.0
TFDP1,human_RU1066,1.0,1.0,0.0
THRB,human_RU1066,0.6969587255611875,0.0,0.6969587255611875
ZBTB20,human_RU1066,0.2396348421453024,0.2377329783187523,0.001901863826550082
ZEB1,human_RU1066,1.0,1.0,0.0
ASCL1,human_RU1195,0.614406779661017,0.4703389830508475,0.1440677966101695
BACH1,human_RU1195,0.9230769230769231,0.9248826291079812,-0.0018057060310581186
BACH2,human_RU1195,0.8734177215189873,0.1456692913385826,0.7277484301804047
CREB1,human_RU1195,1.0,1.0,0.0
CUX2,human_RU1195,0.6732673267326733,0.6732673267326733,0.0
EGR1,human_RU1195,0.599009900990099,0.599009900990099,0.0
EHF,human_RU1195,0.7716535433070866,0.7715355805243446,0.00011796278274200933
EPCAM,human_RU1195,0.2813852813852814,0.2813852813852814,0.0
ESR1,human_RU1195,1.0,1.0,0.0
ETS1,human_RU1195,0.39285714285714285,0.3928571428571428,5.551115123125783e-17
FOS,human_RU1195,0.3106796116504854,0.3106796116504854,0.0
FOXO3,human_RU1195,0.625531914893617,0.5806451612903226,0.044886753603294416
GRHL2,human_RU1195,0.6666666666666666,0.6489795918367347,0.017687074829931926
HES1,human_RU1195,0.75,0.6909090909090909,0.05909090909090908
HSF2,human_RU1195,0.6636363636363637,0.6636363636363637,0.0
ICAM1,human_RU1195,0.4090909090909091,0.4090909090909091,0.0
JUN,human_RU1195,0.13765182186234817,0.1376518218623481,8.326672684688674e-17
JUNB,human_RU1195,0.04247104247104247,0.0424710424710424,6.938893903907228e-17
JUND,human_RU1195,1.0,1.0,0.0
KMT2A,human_RU1195,0.0514018691588785,0.0514018691588785,0.0
LMX1B,human_RU1195,0.6122448979591837,0.6122448979591837,0.0
MEIS2,human_RU1195,0.0,0.0,0.0
NCAM1,human_RU1195,0.5889830508474576,0.3305084745762712,0.2584745762711864
NFATC2,human_RU1195,0.23809523809523808,0.238095238095238,8.326672684688674e-17
NFIA,human_RU1195,0.7674418604651163,0.7727272727272727,-0.005285412262156397
NFIB,human_RU1195,0.9476190476190476,0.9476190476190476,0.0
NFIX,human_RU1195,0.05069124423963134,0.0506912442396313,4.163336342344337e-17
NFKB1,human_RU1195,0.937007874015748,0.937007874015748,0.0
NFYC,human_RU1195,1.0,1.0,0.0
NR6A1,human_RU1195,1.0,1.0,0.0
PBX1,human_RU1195,0.9354838709677419,0.2874015748031496,0.6480822961645922
PKNOX2,human_RU1195,0.4212962962962963,0.4212962962962963,0.0
PROX1,human_RU1195,0.7752808988764045,0.7752808988764045,0.0
RBPJ,human_RU1195,1.0,1.0,0.0
REST,human_RU1195,0.9462809917355371,0.704119850187266,0.24216114154827117
RORA_RORB,human_RU1195,0.7880184331797235,0.7880184331797235,0.0
RUNX1,human_RU1195,1.0,1.0,0.0
SIX1,human_RU1195,0.6105263157894737,0.3915094339622642,0.21901688182720952
SIX4,human_RU1195,0.38333333333333336,0.3833333333333333,5.551115123125783e-17
SMAD3,human_RU1195,0.51931330472103,0.51931330472103,0.0
SOX11,human_RU1195,0.4583333333333333,0.4583333333333333,0.0
SOX9,human_RU1195,1.0,1.0,0.0
STAT1,human_RU1195,1.0,1.0,0.0
STAT2,human_RU1195,0.6577777777777778,0.6577777777777778,0.0
TBX15,human_RU1195,0.4492753623188406,0.4492753623188406,0.0
TCF4,human_RU1195,1.0,1.0,0.0
TCF7L1,human_RU1195,0.6009174311926605,0.6009174311926605,0.0
TCF7L2,human_RU1195,0.10964912280701754,0.0528455284552845,0.05680359435173304
TEAD1,human_RU1195,0.8388429752066116,0.8388429752066116,0.0
TFDP1,human_RU1195,1.0,1.0,0.0
THRB,human_RU1195,0.6254681647940075,0.0,0.6254681647940075
ZBTB20,human_RU1195,0.7092511013215859,0.7092511013215859,0.0
ZEB1,human_RU1195,1.0,1.0,0.0
ASCL1,human_RU1311,1.0,1.0,0.0
BACH1,human_RU1311,1.0,1.0,0.0
BACH2,human_RU1311,1.0,0.0,1.0
CREB1,human_RU1311,1.0,1.0,0.0
CUX2,human_RU1311,0.0,0.0,0.0
EGR1,human_RU1311,1.0,1.0,0.0
EHF,human_RU1311,1.0,0.93006993006993,0.06993006993007
EPCAM,human_RU1311,0.5,0.5,0.0
ESR1,human_RU1311,1.0,1.0,0.0
ETS1,human_RU1311,0.1897810218978102,0.1897810218978102,0.0
FOS,human_RU1311,0.0,0.0,0.0
FOXO3,human_RU1311,0.4393939393939394,0.4360902255639097,0.0033037138300296975
GRHL2,human_RU1311,1.0,1.0,0.0
HES1,human_RU1311,0.475,0.4596774193548387,0.015322580645161288
HSF2,human_RU1311,1.0,1.0,0.0
ICAM1,human_RU1311,0.5555555555555556,0.5555555555555556,0.0
JUN,human_RU1311,0.0,0.0,0.0
JUNB,human_RU1311,0.0,0.0,0.0
JUND,human_RU1311,1.0,1.0,0.0
KMT2A,human_RU1311,0.0,0.0,0.0
LMX1B,human_RU1311,0.0,0.0,0.0
MEIS2,human_RU1311,0.20300751879699247,0.2030075187969924,8.326672684688674e-17
NCAM1,human_RU1311,1.0,0.7401574803149606,0.25984251968503935
NFATC2,human_RU1311,0.5899280575539568,0.5899280575539568,0.0
NFIA,human_RU1311,0.8671875,0.676923076923077,0.19026442307692304
NFIB,human_RU1311,0.8050847457627118,0.8050847457627118,0.0
NFIX,human_RU1311,0.4444444444444444,0.4444444444444444,0.0
NFKB1,human_RU1311,1.0,1.0,0.0
NFYC,human_RU1311,1.0,1.0,0.0
NR6A1,human_RU1311,1.0,1.0,0.0
PBX1,human_RU1311,1.0,0.5572519083969466,0.4427480916030534
PKNOX2,human_RU1311,0.0,0.0,0.0
PROX1,human_RU1311,1.0,1.0,0.0
RBPJ,human_RU1311,1.0,1.0,0.0
REST,human_RU1311,0.5433070866141733,0.4202898550724637,0.12301723154170957
RORA_RORB,human_RU1311,1.0,1.0,0.0
RUNX1,human_RU1311,1.0,0.9242424242424242,0.0757575757575758
SIX1,human_RU1311,0.6640625,0.6640625,0.0
SIX4,human_RU1311,1.0,0.9130434782608696,0.08695652173913038
SMAD3,human_RU1311,0.2932330827067669,0.2932330827067669,0.0
SOX11,human_RU1311,0.4154929577464789,0.4154929577464789,0.0
SOX9,human_RU1311,1.0,1.0,0.0
STAT1,human_RU1311,1.0,1.0,0.0
STAT2,human_RU1311,0.8617886178861789,0.8617886178861789,0.0
TBX15,human_RU1311,0.544,0.544,0.0
TCF4,human_RU1311,1.0,1.0,0.0
TCF7L1,human_RU1311,0.44,0.44,0.0
TCF7L2,human_RU1311,0.0,0.0,0.0
TEAD1,human_RU1311,1.0,1.0,0.0
TFDP1,human_RU1311,1.0,1.0,0.0
THRB,human_RU1311,0.9014084507042254,0.5724137931034483,0.32899465760077706
ZBTB20,human_RU1311,1.0,1.0,0.0
ZEB1,human_RU1311,1.0,1.0,0.0
ASCL1,human_RU1215,0.10756562017498714,0.0926402470406587,0.014925373134328443
BACH1,human_RU1215,0.6679606625258799,0.5780849974398361,0.08987566508604383
BACH2,human_RU1215,0.6201886311496304,0.1593168493499872,0.4608717817996432
CREB1,human_RU1215,1.0,1.0,0.0
CUX2,human_RU1215,0.40310077519379844,0.4031007751937984,5.551115123125783e-17
EGR1,human_RU1215,0.3608660785886127,0.3662122427158514,-0.005346164127238706
EHF,human_RU1215,0.711955136375223,0.2202396125414223,0.4917155238338007
EPCAM,human_RU1215,0.33866804336602996,0.367320598864223,-0.028652555498193066
ESR1,human_RU1215,1.0,1.0,0.0
ETS1,human_RU1215,0.3214376752485343,0.3214376752485343,0.0
FOS,human_RU1215,0.5077994428969359,0.4537604456824513,0.05403899721448463
FOXO3,human_RU1215,0.41521068859198357,0.1825133826153454,0.23269730597663818
GRHL2,human_RU1215,0.40583418628454454,0.0960999235279123,0.30973426275663224
HES1,human_RU1215,0.4079356846473029,0.4048106448311157,0.003125039816187225
HSF2,human_RU1215,0.19652579725175007,0.19652579725175,5.551115123125783e-17
ICAM1,human_RU1215,0.28404061442332723,0.2840406144233272,5.551115123125783e-17
JUN,human_RU1215,0.3304865424430642,0.3304865424430642,0.0
JUNB,human_RU1215,0.275554422635738,0.0887076217180729,0.1868468009176651
JUND,human_RU1215,1.0,1.0,0.0
KMT2A,human_RU1215,0.0878594249201278,0.0985090521831735,-0.010649627263045705
LMX1B,human_RU1215,0.575834820290594,0.575834820290594,0.0
MEIS2,human_RU1215,0.2673973999490186,0.2426714249299006,0.024725975019118024
NCAM1,human_RU1215,0.3195657929573736,0.3084458564998676,0.011119936457505974
NFATC2,human_RU1215,0.40045883252612796,0.4004588325261279,5.551115123125783e-17
NFIA,human_RU1215,0.4349604581401691,0.3046007403490217,0.1303597177911474
NFIB,human_RU1215,0.19240229570921016,0.2008745558895873,-0.008472260180377139
NFIX,human_RU1215,0.42619595804553595,0.4292657968789972,-0.003069838833461236
NFKB1,human_RU1215,0.5485597756818761,0.5485597756818761,0.0
NFYC,human_RU1215,1.0,1.0,0.0
NR6A1,human_RU1215,1.0,1.0,0.0
PBX1,human_RU1215,0.5740882427952053,0.2439459597247004,0.3301422830705049
PKNOX2,human_RU1215,0.30406797116374873,0.3040679711637487,5.551115123125783e-17
PROX1,human_RU1215,0.0,0.0,0.0
RBPJ,human_RU1215,1.0,1.0,0.0
REST,human_RU1215,0.550853938312516,0.111394341065511,0.43945959724700495
RORA_RORB,human_RU1215,0.23377618804292283,0.2243229432805314,0.009453244762391427
RUNX1,human_RU1215,0.53406292749658,0.1720796228391828,0.36198330465739725
SIX1,human_RU1215,0.4211205783630261,0.2138654387311332,0.20725513963189288
SIX4,human_RU1215,0.2816170445233543,0.2652280797596285,0.01638896476372581
SMAD3,human_RU1215,0.510480572597137,0.5575153374233128,-0.04703476482617586
SOX11,human_RU1215,0.4868588925746364,0.4868588925746364,0.0
SOX9,human_RU1215,1.0,1.0,0.0
STAT1,human_RU1215,1.0,1.0,0.0
STAT2,human_RU1215,0.5367420349434738,0.5367420349434738,0.0
TBX15,human_RU1215,0.23964574107840583,0.2430320395936441,-0.0033862985152382785
TCF4,human_RU1215,1.0,1.0,0.0
TCF7L1,human_RU1215,0.36016619059984417,0.2981043884705271,0.062061802129317056
TCF7L2,human_RU1215,0.5508982035928144,0.1177072671443193,0.4331909364484951
TEAD1,human_RU1215,0.39352684305163116,0.3935268430516311,5.551115123125783e-17
TFDP1,human_RU1215,1.0,1.0,0.0
THRB,human_RU1215,0.6026000509813918,0.0,0.6026000509813918
ZBTB20,human_RU1215,0.5632092900501452,0.5423594615993665,0.02084982845077865
ZEB1,human_RU1215,1.0,1.0,0.0
ASCL1,human_RU779,0.1534090909090909,0.1534090909090909,0.0
BACH1,human_RU779,0.6491228070175439,0.653179190751445,-0.004056383733901159
BACH2,human_RU779,1.0,0.4079601990049751,0.592039800995025
CREB1,human_RU779,1.0,1.0,0.0
CUX2,human_RU779,0.1793103448275862,0.1793103448275862,0.0
EGR1,human_RU779,0.4413793103448276,0.3310344827586207,0.1103448275862069
EHF,human_RU779,0.35784313725490197,0.199074074074074,0.15876906318082798
EPCAM,human_RU779,0.4117647058823529,0.4117647058823529,0.0
ESR1,human_RU779,1.0,1.0,0.0
ETS1,human_RU779,0.32642487046632124,0.3264248704663212,5.551115123125783e-17
FOS,human_RU779,0.43529411764705883,0.4352941176470588,5.551115123125783e-17
FOXO3,human_RU779,0.9123711340206185,0.0,0.9123711340206185
GRHL2,human_RU779,0.6477272727272727,0.0,0.6477272727272727
HES1,human_RU779,0.611764705882353,0.0,0.611764705882353
HSF2,human_RU779,0.43902439024390244,0.4390243902439024,5.551115123125783e-17
ICAM1,human_RU779,0.4388888888888889,0.4388888888888889,0.0
JUN,human_RU779,0.0759493670886076,0.0759493670886076,0.0
JUNB,human_RU779,0.0,0.0,0.0
JUND,human_RU779,1.0,1.0,0.0
KMT2A,human_RU779,0.0,0.0,0.0
LMX1B,human_RU779,0.0,0.0,0.0
MEIS2,human_RU779,0.17647058823529413,0.1764705882352941,2.7755575615628914e-17
NCAM1,human_RU779,0.44370860927152317,0.4437086092715231,5.551115123125783e-17
NFATC2,human_RU779,0.1076923076923077,0.1076923076923077,0.0
NFIA,human_RU779,0.14193548387096774,0.1401273885350318,0.0018080953359359553
NFIB,human_RU779,0.0,0.0,0.0
NFIX,human_RU779,0.0,0.0,0.0
NFKB1,human_RU779,0.0,0.0,0.0
NFYC,human_RU779,1.0,1.0,0.0
NR6A1,human_RU779,1.0,1.0,0.0
PBX1,human_RU779,0.24705882352941178,0.0833333333333333,0.16372549019607846
PKNOX2,human_RU779,0.35678391959798994,0.3567839195979899,5.551115123125783e-17
PROX1,human_RU779,0.9198113207547169,0.9198113207547168,1.1102230246251565e-16
RBPJ,human_RU779,1.0,1.0,0.0
REST,human_RU779,0.6117021276595744,0.6091370558375635,0.0025650718220109336
RORA_RORB,human_RU779,0.36,0.36,0.0
RUNX1,human_RU779,0.5511363636363636,0.3224043715846995,0.22873199205166417
SIX1,human_RU779,0.5135135135135135,0.3197969543147208,0.19371655919879266
