,cluster,attr,gene,perturb,score
11069,NE_9,478544242368919,ZBTB20,knockdown,0.001452
11070,NE_9,478544242368919,ZBTB7A,activate,-0.044295
11071,NE_9,478544242368919,ZBTB7A,knockdown,0.02753
11072,NE_9,478544242368919,ZEB1,activate,0.001068
11073,NE_9,478544242368919,ZEB1,knockdown,-0.315573
11074,NE_9,478544242368981,ASCL1,activate,-0.067235
11075,NE_9,478544242368981,ASCL1,knockdown,-0.22564
11076,NE_9,478544242368981,CREB1,activate,0.011978
11077,NE_9,478544242368981,CREB1,knockdown,-0.014316
11078,NE_9,478544242368981,CUX1,activate,-0.008192
11079,NE_9,478544242368981,CUX1,knockdown,-0.041748
11080,NE_9,478544242368981,CUX2,activate,-0.064732
11081,NE_9,478544242368981,CUX2,knockdown,-0.034011
11082,NE_9,478544242368981,EGR1,activate,-0.007365
11083,NE_9,478544242368981,EGR1,knockdown,-0.394017
11084,NE_9,478544242368981,EHF,activate,-0.101804
11085,NE_9,478544242368981,EHF,knockdown,-0.070317
11086,NE_9,478544242368981,ESR1,activate,-0.126298
11087,NE_9,478544242368981,ESR1,knockdown,-0.067462
11088,NE_9,478544242368981,ETS1,activate,-0.066283
11089,NE_9,478544242368981,ETS1,knockdown,-0.10319
11090,NE_9,478544242368981,FOS,activate,-0.082771
11091,NE_9,478544242368981,FOS,knockdown,-0.369771
11092,NE_9,478544242368981,FOXO3,activate,-0.22173
11093,NE_9,478544242368981,FOXO3,knockdown,-0.093384
11094,NE_9,478544242368981,GRHL2,activate,0.044644
11095,NE_9,478544242368981,GRHL2,knockdown,-0.028218
11096,NE_9,478544242368981,HSF2,activate,-0.058132
11097,NE_9,478544242368981,HSF2,knockdown,-0.080806
11098,NE_9,478544242368981,JUN,activate,-0.076917
11099,NE_9,478544242368981,JUN,knockdown,0.013261
11100,NE_9,478544242368981,JUNB,activate,-0.050374
11101,NE_9,478544242368981,JUNB,knockdown,-0.334395
11102,NE_9,478544242368981,JUND,activate,0.149303
11103,NE_9,478544242368981,JUND,knockdown,0.098577
11104,NE_9,478544242368981,KMT2A,activate,0.024639
11105,NE_9,478544242368981,KMT2A,knockdown,-0.045078
11106,NE_9,478544242368981,LMX1B,activate,-0.039638
11107,NE_9,478544242368981,LMX1B,knockdown,-0.066449
11108,NE_9,478544242368981,MEIS2,activate,-0.050064
11109,NE_9,478544242368981,MEIS2,knockdown,-0.385183
11110,NE_9,478544242368981,NFATC2,activate,-0.085812
11111,NE_9,478544242368981,NFATC2,knockdown,-0.18261
11112,NE_9,478544242368981,NFIA,activate,-0.258285
11113,NE_9,478544242368981,NFIA,knockdown,0.008275
11114,NE_9,478544242368981,NFIB,activate,-0.005441
11115,NE_9,478544242368981,NFIB,knockdown,-0.058567
11116,NE_9,478544242368981,NFIX,activate,-0.123402
11117,NE_9,478544242368981,NFIX,knockdown,-0.073731
11118,NE_9,478544242368981,NFKB1,activate,-0.029376
11119,NE_9,478544242368981,NFKB1,knockdown,0.008751
11120,NE_9,478544242368981,NR3C2,activate,-0.065476
11121,NE_9,478544242368981,NR3C2,knockdown,-0.076006
11122,NE_9,478544242368981,PBX1,activate,0.057657
11123,NE_9,478544242368981,PBX1,knockdown,0.020688
11124,NE_9,478544242368981,PKNOX2,activate,0.030845
11125,NE_9,478544242368981,PKNOX2,knockdown,0.036741
11126,NE_9,478544242368981,PPARG,activate,-0.016323
11127,NE_9,478544242368981,PPARG,knockdown,-0.041789
11128,NE_9,478544242368981,PRDM16,activate,-0.135525
11129,NE_9,478544242368981,PRDM16,knockdown,-0.077186
11130,NE_9,478544242368981,PROX1,activate,0.009268
11131,NE_9,478544242368981,PROX1,knockdown,-0.150896
11132,NE_9,478544242368981,RARB,activate,-0.005027
11133,NE_9,478544242368981,RARB,knockdown,-0.078055
11134,NE_9,478544242368981,REST,activate,-0.150648
11135,NE_9,478544242368981,REST,knockdown,-0.046775
11136,NE_9,478544242368981,RORA,activate,-0.071724
11137,NE_9,478544242368981,RORA,knockdown,-0.155219
11138,NE_9,478544242368981,RORB,activate,-0.105052
11139,NE_9,478544242368981,RORB,knockdown,-0.432475
11140,NE_9,478544242368981,RUNX1,activate,-0.068435
11141,NE_9,478544242368981,RUNX1,knockdown,-0.048099
11142,NE_9,478544242368981,SIX1,activate,-0.061566
11143,NE_9,478544242368981,SIX1,knockdown,-0.074372
11144,NE_9,478544242368981,SIX4,activate,-0.094501
11145,NE_9,478544242368981,SIX4,knockdown,-0.057491
11146,NE_9,478544242368981,SMAD3,activate,0.014419
11147,NE_9,478544242368981,SMAD3,knockdown,-0.02015
11148,NE_9,478544242368981,SOX9,activate,-0.07371
11149,NE_9,478544242368981,SOX9,knockdown,-0.073627
11150,NE_9,478544242368981,SP100,activate,-0.10499
11151,NE_9,478544242368981,SP100,knockdown,-0.05565
11152,NE_9,478544242368981,STAT1,activate,0.168563
11153,NE_9,478544242368981,STAT1,knockdown,0.010034
11154,NE_9,478544242368981,TBX15,activate,-0.055526
11155,NE_9,478544242368981,TBX15,knockdown,-0.178762
11156,NE_9,478544242368981,TCF12,activate,-0.022322
11157,NE_9,478544242368981,TCF12,knockdown,0.030121
11158,NE_9,478544242368981,TCF4,activate,-0.034673
11159,NE_9,478544242368981,TCF4,knockdown,-0.209256
11160,NE_9,478544242368981,TCF7L2,activate,-0.343105
11161,NE_9,478544242368981,TCF7L2,knockdown,0.007344
11162,NE_9,478544242368981,TEAD1,activate,-0.073462
11163,NE_9,478544242368981,TEAD1,knockdown,-0.175866
11164,NE_9,478544242368981,ZBTB18,activate,-0.070359
11165,NE_9,478544242368981,ZBTB18,knockdown,-0.061939
11166,NE_9,478544242368981,ZBTB20,activate,-0.094294
11167,NE_9,478544242368981,ZBTB20,knockdown,-0.015143
11168,NE_9,478544242368981,ZBTB7A,activate,-0.128843
11169,NE_9,478544242368981,ZBTB7A,knockdown,-0.126484
11170,NE_9,478544242368981,ZEB1,activate,-0.043465
11171,NE_9,478544242368981,ZEB1,knockdown,-0.274132
11172,NE_9,478544242368989,ASCL1,activate,-0.018459
11173,NE_9,478544242368989,ASCL1,knockdown,-0.185818
11174,NE_9,478544242368989,CREB1,activate,0.04836
11175,NE_9,478544242368989,CREB1,knockdown,0.005654
11176,NE_9,478544242368989,CUX1,activate,-0.032158
11177,NE_9,478544242368989,CUX1,knockdown,0.002212
11178,NE_9,478544242368989,CUX2,activate,-0.037164
11179,NE_9,478544242368989,CUX2,knockdown,-0.084674
11180,NE_9,478544242368989,EGR1,activate,0.047108
11181,NE_9,478544242368989,EGR1,knockdown,-0.315299
11182,NE_9,478544242368989,EHF,activate,-0.078484
11183,NE_9,478544242368989,EHF,knockdown,-0.044225
11184,NE_9,478544242368989,ESR1,activate,-0.088272
11185,NE_9,478544242368989,ESR1,knockdown,-0.012939
11186,NE_9,478544242368989,ETS1,activate,0.081992
11187,NE_9,478544242368989,ETS1,knockdown,-0.023286
11188,NE_9,478544242368989,FOS,activate,0.14166
11189,NE_9,478544242368989,FOS,knockdown,-0.27418
11190,NE_9,478544242368989,FOXO3,activate,-0.211563
11191,NE_9,478544242368989,FOXO3,knockdown,-0.026191
11192,NE_9,478544242368989,GRHL2,activate,0.079423
11193,NE_9,478544242368989,GRHL2,knockdown,-0.00885
11194,NE_9,478544242368989,HSF2,activate,0.006347
11195,NE_9,478544242368989,HSF2,knockdown,0.068204
11196,NE_9,478544242368989,JUN,activate,0.017207
11197,NE_9,478544242368989,JUN,knockdown,0.027085
11198,NE_9,478544242368989,JUNB,activate,0.013833
11199,NE_9,478544242368989,JUNB,knockdown,-0.308081
11200,NE_9,478544242368989,JUND,activate,0.212702
11201,NE_9,478544242368989,JUND,knockdown,0.151917
11202,NE_9,478544242368989,KMT2A,activate,0.030638
11203,NE_9,478544242368989,KMT2A,knockdown,-0.008313
11204,NE_9,478544242368989,LMX1B,activate,0.006682
11205,NE_9,478544242368989,LMX1B,knockdown,0.005073
11206,NE_9,478544242368989,MEIS2,activate,-0.04246
11207,NE_9,478544242368989,MEIS2,knockdown,-0.317958
11208,NE_9,478544242368989,NFATC2,activate,-0.024806
11209,NE_9,478544242368989,NFATC2,knockdown,-0.092094
11210,NE_9,478544242368989,NFIA,activate,-0.221596
11211,NE_9,478544242368989,NFIA,knockdown,-0.026325
11212,NE_9,478544242368989,NFIB,activate,0.031532
11213,NE_9,478544242368989,NFIB,knockdown,-0.033096
11214,NE_9,478544242368989,NFIX,activate,-0.080942
11215,NE_9,478544242368989,NFIX,knockdown,-0.058908
11216,NE_9,478544242368989,NFKB1,activate,-0.035577
11217,NE_9,478544242368989,NFKB1,knockdown,-0.02009
11218,NE_9,478544242368989,NR3C2,activate,-0.048896
11219,NE_9,478544242368989,NR3C2,knockdown,-0.023733
11220,NE_9,478544242368989,PBX1,activate,0.04617
11221,NE_9,478544242368989,PBX1,knockdown,-0.019688
11222,NE_9,478544242368989,PKNOX2,activate,0.045678
11223,NE_9,478544242368989,PKNOX2,knockdown,0.005341
11224,NE_9,478544242368989,PPARG,activate,-0.02199
11225,NE_9,478544242368989,PPARG,knockdown,0.039979
11226,NE_9,478544242368989,PRDM16,activate,-0.080942
11227,NE_9,478544242368989,PRDM16,knockdown,-0.078596
11228,NE_9,478544242368989,PROX1,activate,-0.035398
11229,NE_9,478544242368989,PROX1,knockdown,-0.110888
11230,NE_9,478544242368989,RARB,activate,0.038929
11231,NE_9,478544242368989,RARB,knockdown,-0.028649
11232,NE_9,478544242368989,REST,activate,-0.062327
11233,NE_9,478544242368989,REST,knockdown,-0.068092
11234,NE_9,478544242368989,RORA,activate,-0.004492
11235,NE_9,478544242368989,RORA,knockdown,-0.060293
11236,NE_9,478544242368989,RORB,activate,-0.080093
11237,NE_9,478544242368989,RORB,knockdown,-0.379436
11238,NE_9,478544242368989,RUNX1,activate,0.001296
11239,NE_9,478544242368989,RUNX1,knockdown,-0.024381
11240,NE_9,478544242368989,SIX1,activate,-0.054528
11241,NE_9,478544242368989,SIX1,knockdown,-0.027465
11242,NE_9,478544242368989,SIX4,activate,-0.028806
11243,NE_9,478544242368989,SIX4,knockdown,-0.011799
11244,NE_9,478544242368989,SMAD3,activate,0.065925
11245,NE_9,478544242368989,SMAD3,knockdown,-0.017476
11246,NE_9,478544242368989,SOX9,activate,-0.096831
11247,NE_9,478544242368989,SOX9,knockdown,0.037544
11248,NE_9,478544242368989,SP100,activate,-0.022169
11249,NE_9,478544242368989,SP100,knockdown,0.020582
11250,NE_9,478544242368989,STAT1,activate,0.100206
11251,NE_9,478544242368989,STAT1,knockdown,0.018168
11252,NE_9,478544242368989,TBX15,activate,-0.019956
11253,NE_9,478544242368989,TBX15,knockdown,-0.207607
11254,NE_9,478544242368989,TCF12,activate,-0.025007
11255,NE_9,478544242368989,TCF12,knockdown,0.04103
11256,NE_9,478544242368989,TCF4,activate,-0.002838
11257,NE_9,478544242368989,TCF4,knockdown,-0.224323
11258,NE_9,478544242368989,TCF7L2,activate,-0.311925
11259,NE_9,478544242368989,TCF7L2,knockdown,-0.037231
11260,NE_9,478544242368989,TEAD1,activate,-0.104116
11261,NE_9,478544242368989,TEAD1,knockdown,-0.145258
11262,NE_9,478544242368989,ZBTB18,activate,-0.012336
11263,NE_9,478544242368989,ZBTB18,knockdown,0.021319
11264,NE_9,478544242368989,ZBTB20,activate,-0.008201
11265,NE_9,478544242368989,ZBTB20,knockdown,0.009833
11266,NE_9,478544242368989,ZBTB7A,activate,-0.02313
11267,NE_9,478544242368989,ZBTB7A,knockdown,-0.016515
11268,NE_9,478544242368989,ZEB1,activate,0.009699
11269,NE_9,478544242368989,ZEB1,knockdown,-0.333423
11270,NE_9,478544242371031,ASCL1,activate,0.071693
11271,NE_9,478544242371031,ASCL1,knockdown,-0.188958
11272,NE_9,478544242371031,CREB1,activate,0.015458
11273,NE_9,478544242371031,CREB1,knockdown,-0.004358
11274,NE_9,478544242371031,CUX1,activate,-0.006086
11275,NE_9,478544242371031,CUX1,knockdown,0.049102
11276,NE_9,478544242371031,CUX2,activate,0.055455
11277,NE_9,478544242371031,CUX2,knockdown,-0.027996
11278,NE_9,478544242371031,EGR1,activate,-0.025683
11279,NE_9,478544242371031,EGR1,knockdown,-0.304397
11280,NE_9,478544242371031,EHF,activate,-0.006062
11281,NE_9,478544242371031,EHF,knockdown,0.042772
11282,NE_9,478544242371031,ESR1,activate,-0.048031
11283,NE_9,478544242371031,ESR1,knockdown,0.012123
11284,NE_9,478544242371031,ETS1,activate,0.077681
11285,NE_9,478544242371031,ETS1,knockdown,0.004723
11286,NE_9,478544242371031,FOS,activate,0.015507
11287,NE_9,478544242371031,FOS,knockdown,-0.343688
11288,NE_9,478544242371031,FOXO3,activate,-0.103973
11289,NE_9,478544242371031,FOXO3,knockdown,0.013048
11290,NE_9,478544242371031,GRHL2,activate,0.120283
11291,NE_9,478544242371031,GRHL2,knockdown,0.05363
11292,NE_9,478544242371031,HSF2,activate,0.029554
11293,NE_9,478544242371031,HSF2,knockdown,0.000925
11294,NE_9,478544242371031,JUN,activate,0.034885
11295,NE_9,478544242371031,JUN,knockdown,0.02505
11296,NE_9,478544242371031,JUNB,activate,0.045547
11297,NE_9,478544242371031,JUNB,knockdown,-0.291202
11298,NE_9,478544242371031,JUND,activate,0.114246
11299,NE_9,478544242371031,JUND,knockdown,0.119358
11300,NE_9,478544242371031,KMT2A,activate,0.021398
11301,NE_9,478544242371031,KMT2A,knockdown,0.029554
11302,NE_9,478544242371031,LMX1B,activate,-0.028628
11303,NE_9,478544242371031,LMX1B,knockdown,0.005283
11304,NE_9,478544242371031,MEIS2,activate,0.027314
11305,NE_9,478544242371031,MEIS2,knockdown,-0.280832
11306,NE_9,478544242371031,NFATC2,activate,-0.031623
11307,NE_9,478544242371031,NFATC2,knockdown,-0.134525
11308,NE_9,478544242371031,NFIA,activate,-0.204489
11309,NE_9,478544242371031,NFIA,knockdown,0.007206
11310,NE_9,478544242371031,NFIB,activate,-0.031842
11311,NE_9,478544242371031,NFIB,knockdown,0.056648
11312,NE_9,478544242371031,NFIX,activate,-0.047106
11313,NE_9,478544242371031,NFIX,knockdown,-0.001169
11314,NE_9,478544242371031,NFKB1,activate,0.079069
11315,NE_9,478544242371031,NFKB1,knockdown,0.078095
11316,NE_9,478544242371031,NR3C2,activate,0.024441
11317,NE_9,478544242371031,NR3C2,knockdown,0.013097
11318,NE_9,478544242371031,PBX1,activate,0.048615
11319,NE_9,478544242371031,PBX1,knockdown,0.122158
11320,NE_9,478544242371031,PKNOX2,activate,0.160353
11321,NE_9,478544242371031,PKNOX2,knockdown,0.130313
11322,NE_9,478544242371031,PPARG,activate,-0.003359
11323,NE_9,478544242371031,PPARG,knockdown,0.049978
11324,NE_9,478544242371031,PRDM16,activate,-0.060203
11325,NE_9,478544242371031,PRDM16,knockdown,0.036126
11326,NE_9,478544242371031,PROX1,activate,0.065217
11327,NE_9,478544242371031,PROX1,knockdown,-0.08238
11328,NE_9,478544242371031,RARB,activate,0.083914
11329,NE_9,478544242371031,RARB,knockdown,0.013
11330,NE_9,478544242371031,REST,activate,-0.039437
11331,NE_9,478544242371031,REST,knockdown,0.001144
11332,NE_9,478544242371031,RORA,activate,-0.056308
11333,NE_9,478544242371031,RORA,knockdown,-0.158163
11334,NE_9,478544242371031,RORB,activate,0.063099
11335,NE_9,478544242371031,RORB,knockdown,-0.329106
11336,NE_9,478544242371031,RUNX1,activate,0.058718
11337,NE_9,478544242371031,RUNX1,knockdown,0.012221
11338,NE_9,478544242371031,SIX1,activate,-0.012123
11339,NE_9,478544242371031,SIX1,knockdown,-0.046643
11340,NE_9,478544242371031,SIX4,activate,-0.028263
11341,NE_9,478544242371031,SIX4,knockdown,0.006962
11342,NE_9,478544242371031,SMAD3,activate,0.121403
11343,NE_9,478544242371031,SMAD3,knockdown,0.000998
11344,NE_9,478544242371031,SOX9,activate,0.001047
11345,NE_9,478544242371031,SOX9,knockdown,0.140684
11346,NE_9,478544242371031,SP100,activate,0.051877
11347,NE_9,478544242371031,SP100,knockdown,0.082429
11348,NE_9,478544242371031,STAT1,activate,0.264059
11349,NE_9,478544242371031,STAT1,knockdown,0.122572
11350,NE_9,478544242371031,TBX15,activate,0.057038
11351,NE_9,478544242371031,TBX15,knockdown,-0.102025
11352,NE_9,478544242371031,TCF12,activate,-0.00112
11353,NE_9,478544242371031,TCF12,knockdown,0.027095
11354,NE_9,478544242371031,TCF4,activate,0.080919
11355,NE_9,478544242371031,TCF4,knockdown,-0.141706
11356,NE_9,478544242371031,TCF7L2,activate,-0.289279
11357,NE_9,478544242371031,TCF7L2,knockdown,-0.012927
11358,NE_9,478544242371031,TEAD1,activate,0.046156
11359,NE_9,478544242371031,TEAD1,knockdown,-0.070476
11360,NE_9,478544242371031,ZBTB18,activate,-0.022883
11361,NE_9,478544242371031,ZBTB18,knockdown,0.059983
11362,NE_9,478544242371031,ZBTB20,activate,0.022177
11363,NE_9,478544242371031,ZBTB20,knockdown,-0.011636
11364,NE_9,478544242371031,ZBTB7A,activate,-0.008009
11365,NE_9,478544242371031,ZBTB7A,knockdown,0.07627
11366,NE_9,478544242371031,ZEB1,activate,0.01894
11367,NE_9,478544242371031,ZEB1,knockdown,-0.123302
11368,NE_9,478544242631127,ASCL1,activate,-0.086199
11369,NE_9,478544242631127,ASCL1,knockdown,-0.205701
11370,NE_9,478544242631127,CREB1,activate,0.037208
11371,NE_9,478544242631127,CREB1,knockdown,0.00627
11372,NE_9,478544242631127,CUX1,activate,-0.085188
11373,NE_9,478544242631127,CUX1,knockdown,-0.05193
11374,NE_9,478544242631127,CUX2,activate,-0.016009
11375,NE_9,478544242631127,CUX2,knockdown,-0.036404
11376,NE_9,478544242631127,EGR1,activate,0.045063
11377,NE_9,478544242631127,EGR1,knockdown,-0.350559
11378,NE_9,478544242631127,EHF,activate,-0.072349
11379,NE_9,478544242631127,EHF,knockdown,-0.022876
11380,NE_9,478544242631127,ESR1,activate,-0.116287
11381,NE_9,478544242631127,ESR1,knockdown,-0.05069
11382,NE_9,478544242631127,ETS1,activate,-0.027171
11383,NE_9,478544242631127,ETS1,knockdown,-0.008889
11384,NE_9,478544242631127,FOS,activate,0.030432
11385,NE_9,478544242631127,FOS,knockdown,-0.394244
11386,NE_9,478544242631127,FOXO3,activate,-0.19927
11387,NE_9,478544242631127,FOXO3,knockdown,-0.048715
11388,NE_9,478544242631127,GRHL2,activate,0.07042
11389,NE_9,478544242631127,GRHL2,knockdown,-0.010818
11390,NE_9,478544242631127,HSF2,activate,-0.072992
11391,NE_9,478544242631127,HSF2,knockdown,0.009738
11392,NE_9,478544242631127,JUN,activate,-0.028342
11393,NE_9,478544242631127,JUN,knockdown,-0.0972
11394,NE_9,478544242631127,JUNB,activate,-0.030478
11395,NE_9,478544242631127,JUNB,knockdown,-0.356646
11396,NE_9,478544242631127,JUND,activate,0.225912
11397,NE_9,478544242631127,JUND,knockdown,0.022095
11398,NE_9,478544242631127,KMT2A,activate,0.00944
11399,NE_9,478544242631127,KMT2A,knockdown,0.045431
11400,NE_9,478544242631127,LMX1B,activate,-0.074278
11401,NE_9,478544242631127,LMX1B,knockdown,-0.074852
11402,NE_9,478544242631127,MEIS2,activate,-0.133214
11403,NE_9,478544242631127,MEIS2,knockdown,-0.36914
11404,NE_9,478544242631127,NFATC2,activate,-0.002274
11405,NE_9,478544242631127,NFATC2,knockdown,-0.202715
11406,NE_9,478544242631127,NFIA,activate,-0.252211
11407,NE_9,478544242631127,NFIA,knockdown,-0.04125
11408,NE_9,478544242631127,NFIB,activate,-0.030547
11409,NE_9,478544242631127,NFIB,knockdown,-0.05974
11410,NE_9,478544242631127,NFIX,activate,-0.083144
11411,NE_9,478544242631127,NFIX,knockdown,-0.020671
11412,NE_9,478544242631127,NFKB1,activate,-0.063667
11413,NE_9,478544242631127,NFKB1,knockdown,0.00859
11414,NE_9,478544242631127,NR3C2,activate,-0.064035
11415,NE_9,478544242631127,NR3C2,knockdown,-0.066216
11416,NE_9,478544242631127,PBX1,activate,0.070374
11417,NE_9,478544242631127,PBX1,knockdown,-0.057535
11418,NE_9,478544242631127,PKNOX2,activate,0.079814
11419,NE_9,478544242631127,PKNOX2,knockdown,0.132525
11420,NE_9,478544242631127,PPARG,activate,-0.075335
11421,NE_9,478544242631127,PPARG,knockdown,-0.028549
11422,NE_9,478544242631127,PRDM16,activate,-0.115804
11423,NE_9,478544242631127,PRDM16,knockdown,-0.008935
11424,NE_9,478544242631127,PROX1,activate,-0.007556
11425,NE_9,478544242631127,PROX1,knockdown,-0.145548
11426,NE_9,478544242631127,RARB,activate,-0.018788
11427,NE_9,478544242631127,RARB,knockdown,0.030754
11428,NE_9,478544242631127,REST,activate,-0.061921
11429,NE_9,478544242631127,REST,knockdown,0.015549
11430,NE_9,478544242631127,RORA,activate,-0.057512
11431,NE_9,478544242631127,RORA,knockdown,-0.180229
11432,NE_9,478544242631127,RORB,activate,-0.027378
11433,NE_9,478544242631127,RORB,knockdown,-0.350881
11434,NE_9,478544242631127,RUNX1,activate,-0.013505
11435,NE_9,478544242631127,RUNX1,knockdown,0.000712
11436,NE_9,478544242631127,SIX1,activate,-0.028986
11437,NE_9,478544242631127,SIX1,knockdown,0.015572
11438,NE_9,478544242631127,SIX4,activate,-0.034957
11439,NE_9,478544242631127,SIX4,knockdown,-0.078298
11440,NE_9,478544242631127,SMAD3,activate,0.038012
11441,NE_9,478544242631127,SMAD3,knockdown,0.004869
11442,NE_9,478544242631127,SOX9,activate,-0.078298
11443,NE_9,478544242631127,SOX9,knockdown,-0.04612
11444,NE_9,478544242631127,SP100,activate,-0.091481
11445,NE_9,478544242631127,SP100,knockdown,-0.075794
11446,NE_9,478544242631127,STAT1,activate,0.126668
11447,NE_9,478544242631127,STAT1,knockdown,-0.054044
11448,NE_9,478544242631127,TBX15,activate,-0.035761
11449,NE_9,478544242631127,TBX15,knockdown,-0.147776
11450,NE_9,478544242631127,TCF12,activate,0.007602
11451,NE_9,478544242631127,TCF12,knockdown,-0.062634
11452,NE_9,478544242631127,TCF4,activate,0.026849
11453,NE_9,478544242631127,TCF4,knockdown,-0.231149
11454,NE_9,478544242631127,TCF7L2,activate,-0.344978
11455,NE_9,478544242631127,TCF7L2,knockdown,-0.030984
11456,NE_9,478544242631127,TEAD1,activate,-0.044948
11457,NE_9,478544242631127,TEAD1,knockdown,-0.144032
11458,NE_9,478544242631127,ZBTB18,activate,-0.067732
11459,NE_9,478544242631127,ZBTB18,knockdown,-0.048623
11460,NE_9,478544242631127,ZBTB20,activate,-0.039436
11461,NE_9,478544242631127,ZBTB20,knockdown,-0.018971
11462,NE_9,478544242631127,ZBTB7A,activate,-0.066492
11463,NE_9,478544242631127,ZBTB7A,knockdown,0.02577
11464,NE_9,478544242631127,ZEB1,activate,-0.036289
11465,NE_9,478544242631127,ZEB1,knockdown,-0.24532
11466,NE_9,478544494027229,ASCL1,activate,-0.020014
11467,NE_9,478544494027229,ASCL1,knockdown,-0.195519
11468,NE_9,478544494027229,CREB1,activate,0.058599
11469,NE_9,478544494027229,CREB1,knockdown,-0.097026
11470,NE_9,478544494027229,CUX1,activate,-0.027754
11471,NE_9,478544494027229,CUX1,knockdown,-0.018119
11472,NE_9,478544494027229,CUX2,activate,-0.017781
11473,NE_9,478544494027229,CUX2,knockdown,-0.135363
11474,NE_9,478544494027229,EGR1,activate,0.028702
11475,NE_9,478544494027229,EGR1,knockdown,-0.384674
11476,NE_9,478544494027229,EHF,activate,-0.08615
11477,NE_9,478544494027229,EHF,knockdown,-0.069295
11478,NE_9,478544494027229,ESR1,activate,-0.122772
11479,NE_9,478544494027229,ESR1,knockdown,-0.074439
11480,NE_9,478544494027229,ETS1,activate,0.006476
11481,NE_9,478544494027229,ETS1,knockdown,-0.006521
11482,NE_9,478544494027229,FOS,activate,0.142403
11483,NE_9,478544494027229,FOS,knockdown,-0.278668
11484,NE_9,478544494027229,FOXO3,activate,-0.232705
11485,NE_9,478544494027229,FOXO3,knockdown,-0.000226
11486,NE_9,478544494027229,GRHL2,activate,0.011621
11487,NE_9,478544494027229,GRHL2,knockdown,-0.025498
11488,NE_9,478544494027229,HSF2,activate,-0.003475
11489,NE_9,478544494027229,HSF2,knockdown,-0.028499
11490,NE_9,478544494027229,JUN,activate,-0.055666
11491,NE_9,478544494027229,JUN,knockdown,0.043391
11492,NE_9,478544494027229,JUNB,activate,0.03089
11493,NE_9,478544494027229,JUNB,knockdown,-0.309603
11494,NE_9,478544494027229,JUND,activate,0.068392
11495,NE_9,478544494027229,JUND,knockdown,0.075793
11496,NE_9,478544494027229,KMT2A,activate,0.016901
11497,NE_9,478544494027229,KMT2A,knockdown,-0.008349
11498,NE_9,478544494027229,LMX1B,activate,-0.080486
11499,NE_9,478544494027229,LMX1B,knockdown,-0.093348
11500,NE_9,478544494027229,MEIS2,activate,0.026648
11501,NE_9,478544494027229,MEIS2,knockdown,-0.336274
11502,NE_9,478544494027229,NFATC2,activate,-0.058306
11503,NE_9,478544494027229,NFATC2,knockdown,-0.153662
11504,NE_9,478544494027229,NFIA,activate,-0.1855
11505,NE_9,478544494027229,NFIA,knockdown,0.026693
11506,NE_9,478544494027229,NFIB,activate,0.042285
11507,NE_9,478544494027229,NFIB,knockdown,-0.003723
11508,NE_9,478544494027229,NFIX,activate,-0.050408
11509,NE_9,478544494027229,NFIX,knockdown,-0.003588
11510,NE_9,478544494027229,NFKB1,activate,0.028634
11511,NE_9,478544494027229,NFKB1,knockdown,0.035674
11512,NE_9,478544494027229,NR3C2,activate,-0.02622
11513,NE_9,478544494027229,NR3C2,knockdown,-0.008981
11514,NE_9,478544494027229,PBX1,activate,-0.148991
11515,NE_9,478544494027229,PBX1,knockdown,-0.024753
11516,NE_9,478544494027229,PKNOX2,activate,0.036125
11517,NE_9,478544494027229,PKNOX2,knockdown,0.003385
11518,NE_9,478544494027229,PPARG,activate,-9e-05
11519,NE_9,478544494027229,PPARG,knockdown,-0.067106
11520,NE_9,478544494027229,PRDM16,activate,-0.099982
11521,NE_9,478544494027229,PRDM16,knockdown,-0.015299
11522,NE_9,478544494027229,PROX1,activate,0.051785
11523,NE_9,478544494027229,PROX1,knockdown,-0.076177
11524,NE_9,478544494027229,RARB,activate,0.04057
11525,NE_9,478544494027229,RARB,knockdown,-0.034343
11526,NE_9,478544494027229,REST,activate,-0.048897
11527,NE_9,478544494027229,REST,knockdown,-0.020488
11528,NE_9,478544494027229,RORA,activate,-0.043594
11529,NE_9,478544494027229,RORA,knockdown,-0.095108
11530,NE_9,478544494027229,RORB,activate,-0.010537
11531,NE_9,478544494027229,RORB,knockdown,-0.392279
11532,NE_9,478544494027229,RUNX1,activate,-0.015908
11533,NE_9,478544494027229,RUNX1,knockdown,-0.05447
11534,NE_9,478544494027229,SIX1,activate,-0.017916
11535,NE_9,478544494027229,SIX1,knockdown,0.000722
11536,NE_9,478544494027229,SIX4,activate,-0.031951
11537,NE_9,478544494027229,SIX4,knockdown,-0.038359
11538,NE_9,478544494027229,SMAD3,activate,0.084368
11539,NE_9,478544494027229,SMAD3,knockdown,-0.046527
11540,NE_9,478544494027229,SOX9,activate,-0.091137
11541,NE_9,478544494027229,SOX9,knockdown,-0.017397
11542,NE_9,478544494027229,SP100,activate,-0.030168
11543,NE_9,478544494027229,SP100,knockdown,-0.006656
11544,NE_9,478544494027229,STAT1,activate,0.185613
11545,NE_9,478544494027229,STAT1,knockdown,-0.011214
11546,NE_9,478544494027229,TBX15,activate,-0.016111
11547,NE_9,478544494027229,TBX15,knockdown,-0.213074
11548,NE_9,478544494027229,TCF12,activate,0.002821
11549,NE_9,478544494027229,TCF12,knockdown,0.018254
11550,NE_9,478544494027229,TCF4,activate,-0.042691
